,Digitizer,yyyyjjj,Latitude,LatSTD,dates
1108,AB13,2019220,28.42504166666667,3.552713678800501e-15,2019-08-08
1114,AB13,2019221,28.42504166666667,0.05211918127748578,2019-08-09
1120,AB13,2019222,28.42504166666667,0.05504603707511034,2019-08-10
1126,AB13,2019223,28.542219444444445,0.06067406751961462,2019-08-11
1132,AB13,2019224,28.542219444444445,0.05885852900896586,2019-08-12
1138,AB13,2019225,28.42504166666667,0.051255117167134434,2019-08-13
1144,AB13,2019226,28.42503055555556,0.04773780615609189,2019-08-14
1150,AB13,2019227,28.42503055555556,0.048570640340105206,2019-08-15
1156,AB13,2019228,28.42503055555556,0.044110167681316,2019-08-16
1162,AB13,2019229,28.42503055555556,0.03988099536086305,2019-08-17
1168,AB13,2019230,28.42503055555556,0.03529292224744012,2019-08-18
1174,AB13,2019231,28.42503055555556,0.03800856325467523,2019-08-19
1179,AB13,2019232,28.42503055555556,0.035756934516910685,2019-08-20
1184,AB13,2019233,28.42503055555556,0.03515629645236919,2019-08-21
1189,AB13,2019234,28.42503055555556,0.03483516134194708,2019-08-22
1195,AB13,2019235,28.42503055555556,0.03596430638812294,2019-08-23
1201,AB13,2019236,28.42503055555556,0.03582595958109331,2019-08-24
1207,AB13,2019237,28.42503055555556,0.035928102032942444,2019-08-25
1213,AB13,2019238,28.42503055555556,0.03502156204482865,2019-08-26
1219,AB13,2019239,28.42503055555556,0.0354495660528205,2019-08-27
1225,AB13,2019240,28.42503055555556,0.03430484184071891,2019-08-28
1231,AB13,2019241,28.42503055555556,0.035664394670559464,2019-08-29
1237,AB13,2019242,28.42503055555556,1.5757599276473456e-06,2019-08-30
1253,AB13,2019255,28.42503055555556,1.8624202224601697e-06,2019-09-12
1259,AB13,2019256,28.42503055555556,2.0954909533601688e-06,2019-09-13
1265,AB13,2019257,28.42503055555556,0.05465138444198013,2019-09-14
1271,AB13,2019258,28.42503055555556,0.06160304693319977,2019-09-15
1277,AB13,2019259,28.550036111111112,0.06251591386881422,2019-09-16
1283,AB13,2019260,28.550036111111112,0.06250689793080424,2019-09-17
1289,AB13,2019261,28.550036111111112,0.05893047586698204,2019-09-18
1295,AB13,2019262,28.55003472222222,0.05413067173685246,2019-09-19
1301,AB13,2019263,28.550033333333335,0.05838314109494179,2019-09-20
1307,AB13,2019264,28.550033333333335,0.05856597630835041,2019-09-21
1313,AB13,2019265,28.550033333333335,0.05620348581096094,2019-09-22
1319,AB13,2019266,28.550033333333335,0.05354609864237899,2019-09-23
1325,AB13,2019267,28.550033333333335,0.04658808156785345,2019-09-24
1331,AB13,2019268,28.55004166666667,0.03519331846335921,2019-09-25
1337,AB13,2019269,28.550033333333335,0.03507787097970749,2019-09-26
1343,AB13,2019270,28.550033333333335,0.03188357929694804,2019-09-27
1349,AB13,2019271,28.550033333333335,0.036378415863194846,2019-09-28
