,Digitizer,yyyyjjj,Latitude,LatSTD,dates
548,9338,2019086,28.573825,1.0027794107756458e-05,2019-03-27
553,9338,2019087,28.573825,9.006856099400912e-06,2019-03-28
558,9338,2019088,28.573825,7.950648803099453e-06,2019-03-29
563,9338,2019089,28.573825,3.863867685549967e-06,2019-03-30
567,9338,2019090,28.573825,7.778339598043164e-06,2019-03-31
572,9338,2019091,28.573825,8.69072126687716e-06,2019-04-01
577,9338,2019092,28.573819444444442,6.08067825512476e-06,2019-04-02
582,9338,2019093,28.573819444444442,5.707790742590655e-06,2019-04-03
587,9338,2019094,28.573819444444442,4.301126009864599e-06,2019-04-04
592,9338,2019095,28.573819444444442,4.894387851863161e-06,2019-04-05
597,9338,2019096,28.573819444444442,8.284124929315955e-06,2019-04-06
602,9338,2019097,28.573819444444442,5.811281142302671e-06,2019-04-07
606,9338,2019098,28.573819444444442,5.686382788577011e-06,2019-04-08
610,9338,2019099,28.573819444444442,5.9061004109887616e-06,2019-04-09
615,9338,2019100,28.573819444444442,6.1247338679161704e-06,2019-04-10
620,9338,2019101,28.573816666666666,7.668679284783072e-06,2019-04-11
624,9338,2019102,28.573816666666666,8.980314717459052e-06,2019-04-12
628,9338,2019103,28.573816666666666,6.9397026659779e-06,2019-04-13
633,9338,2019104,28.573816666666666,5.732833167938914e-06,2019-04-14
638,9338,2019105,28.573816666666666,1.1198334760644957e-05,2019-04-15
643,9338,2019106,28.573819444444442,1.1415084834660316e-05,2019-04-16
648,9338,2019107,28.573811111111112,1.1403968828262952e-05,2019-04-17
653,9338,2019108,28.57380277777778,1.1524995366457838e-05,2019-04-18
658,9338,2019109,28.573811111111112,1.2528924011608675e-05,2019-04-19
662,9338,2019110,28.573811111111112,1.2688395105722502e-05,2019-04-20
666,9338,2019111,28.573811111111112,1.1745775493291157e-05,2019-04-21
671,9338,2019112,28.573811111111112,1.0053028322320899e-05,2019-04-22
676,9338,2019113,28.573811111111112,1.0468524267291078e-05,2019-04-23
681,9338,2019114,28.573819444444442,1.1815236781958689e-05,2019-04-24
686,9338,2019115,28.573819444444442,1.3417935346137484e-05,2019-04-25
691,9338,2019116,28.573811111111112,1.3347873256235978e-05,2019-04-26
696,9338,2019117,28.573811111111112,1.312371044269246e-05,2019-04-27
701,9338,2019118,28.573819444444442,1.3892444504872804e-05,2019-04-28
706,9338,2019119,28.573819444444442,1.4350127592160165e-05,2019-04-29
711,9338,2019120,28.573811111111112,1.3607454580597459e-05,2019-04-30
716,9338,2019121,28.57380277777778,1.2220310697267191e-05,2019-05-01
720,9338,2019122,28.573811111111112,1.2615596555295751e-05,2019-05-02
725,9338,2019123,28.573811111111112,1.40213476937174e-05,2019-05-03
730,9338,2019124,28.57380277777778,1.6190541621335512e-05,2019-05-04
735,9338,2019125,28.57380277777778,1.6252700968756496e-05,2019-05-05
740,9338,2019126,28.573797222222222,1.627750871842446e-05,2019-05-06
745,9338,2019127,28.57380277777778,1.4836632399318084e-05,2019-05-07
750,9338,2019128,28.57380277777778,1.617165140306999e-05,2019-05-08
755,9338,2019129,28.57380277777778,1.4359850430725482e-05,2019-05-09
760,9338,2019130,28.573797222222222,8.909977705680653e-06,2019-05-10
765,9338,2019131,28.573791666666665,1.4933081605330807e-05,2019-05-11
770,9338,2019132,28.57380277777778,1.8377389743428642e-05,2019-05-12
775,9338,2019133,28.573795833333335,1.865640030480932e-05,2019-05-13
780,9338,2019134,28.573797222222222,1.7710161626217457e-05,2019-05-14
784,9338,2019135,28.573794444444445,1.576668404263062e-05,2019-05-15
788,9338,2019136,28.573794444444445,1.5056854536697003e-05,2019-05-16
792,9338,2019137,28.573794444444445,1.4297927226770084e-05,2019-05-17
796,9338,2019138,28.573797222222222,1.4557009905956153e-05,2019-05-18
800,9338,2019139,28.5738,1.7902765883634693e-05,2019-05-19
804,9338,2019140,28.5738,1.6507268702264747e-05,2019-05-20
808,9338,2019141,28.5738,1.7032116441377915e-05,2019-05-21
812,9338,2019142,28.573791666666665,1.692111098951209e-05,2019-05-22
816,9338,2019143,28.5738,1.5325589165021338e-05,2019-05-23
820,9338,2019144,28.5738,1.2199219905541652e-05,2019-05-24
824,9338,2019145,28.5738,2.7525240941253497e-06,2019-05-25
828,9338,2019146,28.5738,4.182503237364104e-06,2019-05-26
832,9338,2019147,28.5738,4.873421881179059e-06,2019-05-27
836,9338,2019148,28.5738,7.772003887403443e-06,2019-05-28
840,9338,2019149,28.573808333333332,1.3990782698429239e-05,2019-05-29
844,9338,2019150,28.573808333333332,1.3626107104125292e-05,2019-05-30
848,9338,2019151,28.5738,1.7573799314124877e-05,2019-05-31
852,9338,2019152,28.573808333333332,2.0769403043815225e-05,2019-06-01
856,9338,2019153,28.57378611111111,1.977431750736696e-05,2019-06-02
860,9338,2019154,28.57380277777778,1.3239768189415224e-05,2019-06-03
864,9338,2019155,28.57380277777778,1.1868820353496412e-05,2019-06-04
868,9338,2019156,28.5738,1.0393492741225504e-05,2019-06-05
871,9338,2019157,28.57380277777778,5.149406232244252e-06,2019-06-06
874,9338,2019158,28.573808333333332,1.1873533177505896e-05,2019-06-07
877,9338,2019159,28.573811111111112,1.2167883600378121e-05,2019-06-08
881,9338,2019160,28.573811111111112,1.889252060334667e-05,2019-06-09
885,9338,2019161,28.573808333333332,2.045800973762094e-05,2019-06-10
889,9338,2019162,28.573822222222223,1.8785947790605636e-05,2019-06-11
975,9338,2019197,28.5738125,2.3105284388078868e-05,2019-07-16
980,9338,2019198,28.5738125,2.3031248605596765e-05,2019-07-17
985,9338,2019199,28.573819444444442,2.2664486803281847e-05,2019-07-18
990,9338,2019200,28.573825,2.277184722023169e-05,2019-07-19
995,9338,2019201,28.573833333333333,1.873867065060632e-05,2019-07-20
1000,9338,2019202,28.573833333333333,7.145440174941302e-06,2019-07-21
1005,9338,2019203,28.573825,6.473529762602239e-06,2019-07-22
1010,9338,2019204,28.573825,5.0139766437702814e-06,2019-07-23
1016,9338,2019205,28.573819444444442,3.2837292223948896e-06,2019-07-24
1022,9338,2019206,28.573819444444442,6.70297080869152e-06,2019-07-25
1028,9338,2019207,28.573819444444442,8.877669645825629e-06,2019-07-26
1033,9338,2019208,28.573816666666666,1.1455580670691466e-05,2019-07-27
1039,9338,2019209,28.573816666666666,1.0872570719683571e-05,2019-07-28
1045,9338,2019210,28.573816666666666,1.0697676974698099e-05,2019-07-29
1051,9338,2019211,28.573816666666666,1.0021158067948473e-05,2019-07-30
1057,9338,2019212,28.573816666666666,9.914740711452444e-06,2019-07-31
1063,9338,2019213,28.573816666666666,9.4157226331363e-06,2019-08-01
1069,9338,2019214,28.57381388888889,9.126795082557084e-06,2019-08-02
1075,9338,2019215,28.573816666666666,5.420501805646463e-06,2019-08-03
1081,9338,2019216,28.573816666666666,4.840332373652725e-06,2019-08-04
1087,9338,2019217,28.573816666666666,4.661494546591182e-06,2019-08-05
1093,9338,2019218,28.57381388888889,7.116134613531111e-06,2019-08-06
1099,9338,2019219,28.573811111111112,7.688792590408925e-06,2019-08-07
1105,9338,2019220,28.573811111111112,8.615232872197201e-06,2019-08-08
1111,9338,2019221,28.573811111111112,1.24312004229915e-05,2019-08-09
1117,9338,2019222,28.57381388888889,1.3124427542815751e-05,2019-08-10
1123,9338,2019223,28.573816666666666,1.3784597533036592e-05,2019-08-11
1129,9338,2019224,28.573816666666666,1.4231989930643388e-05,2019-08-12
1135,9338,2019225,28.573816666666666,1.5675433730507556e-05,2019-08-13
1141,9338,2019226,28.573816666666666,1.0588910639388413e-05,2019-08-14
1147,9338,2019227,28.573811111111112,5.3654984022181165e-06,2019-08-15
1153,9338,2019228,28.573811111111112,5.380286681537207e-06,2019-08-16
1159,9338,2019229,28.573811111111112,7.914952657477111e-06,2019-08-17
1165,9338,2019230,28.573811111111112,9.78355310905569e-06,2019-08-18
1171,9338,2019231,28.573808333333332,1.1315429606404969e-05,2019-08-19
1176,9338,2019232,28.573808333333332,1.6730743676144985e-05,2019-08-20
1181,9338,2019233,28.573819444444442,1.670338965820066e-05,2019-08-21
1186,9338,2019234,28.573819444444442,1.2160027802243859e-05,2019-08-22
1192,9338,2019235,28.573827777777776,6.764170444584007e-06,2019-08-23
1198,9338,2019236,28.573827777777776,9.394795581828586e-06,2019-08-24
1204,9338,2019237,28.573827777777776,1.6077551253782532e-05,2019-08-25
1210,9338,2019238,28.573827777777776,1.6225906581162332e-05,2019-08-26
1216,9338,2019239,28.5738,1.29046306598242e-05,2019-08-27
1222,9338,2019240,28.573811111111112,7.636157807926367e-06,2019-08-28
1228,9338,2019241,28.573811111111112,1.2376158963474255e-05,2019-08-29
1234,9338,2019242,28.573811111111112,1.5477070040688667e-05,2019-08-30
1251,9338,2019255,28.573811111111112,1.3036242026410652e-05,2019-09-12
1256,9338,2019256,28.573811111111112,1.7309460154286765e-05,2019-09-13
1262,9338,2019257,28.573811111111112,1.8406668142774488e-05,2019-09-14
1268,9338,2019258,28.573816666666666,1.902595730646625e-05,2019-09-15
1274,9338,2019259,28.573811111111112,2.092752894899101e-05,2019-09-16
1280,9338,2019260,28.573811111111112,1.987369826730029e-05,2019-09-17
1286,9338,2019261,28.573811111111112,1.7905910250339915e-05,2019-09-18
1292,9338,2019262,28.57380277777778,1.5189533186280764e-05,2019-09-19
1298,9338,2019263,28.5738,1.3390516516304312e-05,2019-09-20
1304,9338,2019264,28.5738,1.7295787599934692e-05,2019-09-21
1310,9338,2019265,28.57380277777778,1.7372675307275183e-05,2019-09-22
1316,9338,2019266,28.57380277777778,1.791575384408619e-05,2019-09-23
1322,9338,2019267,28.573805555555555,1.8023491410890634e-05,2019-09-24
1328,9338,2019268,28.573808333333332,1.3636840399920688e-05,2019-09-25
1334,9338,2019269,28.573811111111112,8.183170883963443e-06,2019-09-26
1340,9338,2019270,28.573811111111112,7.685159851724144e-06,2019-09-27
1346,9338,2019271,28.57381388888889,7.510714414064995e-06,2019-09-28
1352,9338,2019272,28.573822222222223,8.570672255376179e-06,2019-09-29
1358,9338,2019273,28.573825,1.1223412407773073e-05,2019-09-30
1364,9338,2019274,28.573819444444442,9.262489167408584e-06,2019-10-01
1370,9338,2019275,28.57381388888889,9.020048083995863e-06,2019-10-02
1376,9338,2019276,28.573811111111112,8.234292823433835e-06,2019-10-03
1382,9338,2019277,28.573816666666666,8.846532206681379e-06,2019-10-04
1388,9338,2019278,28.573819444444442,1.0511482188893157e-05,2019-10-05
1394,9338,2019279,28.573811111111112,9.350388873759391e-06,2019-10-06
1400,9338,2019280,28.57381388888889,8.327911866904893e-06,2019-10-07
1406,9338,2019281,28.573819444444442,1.2063469351910498e-05,2019-10-08
1412,9338,2019282,28.573822222222223,1.3545431948228565e-05,2019-10-09
1418,9338,2019283,28.573827777777776,1.2864140884425627e-05,2019-10-10
1424,9338,2019284,28.573827777777776,1.3706780805890972e-05,2019-10-11
1430,9338,2019285,28.573827777777776,1.4412092044387972e-05,2019-10-12
1436,9338,2019286,28.573827777777776,1.2922705242745288e-05,2019-10-13
1442,9338,2019287,28.573827777777776,1.0054650364489962e-05,2019-10-14
1448,9338,2019288,28.573819444444442,5.554637207375516e-06,2019-10-15
1453,9338,2019289,28.573830555555556,5.554700527206662e-06,2019-10-16
1458,9338,2019290,28.573825,4.889045181740709e-06,2019-10-17
1463,9338,2019291,28.573825,6.089321927622279e-06,2019-10-18
1469,9338,2019292,28.573830555555556,1.011714324743548e-05,2019-10-19
1475,9338,2019293,28.573830555555556,1.1094736605449897e-05,2019-10-20
1480,9338,2019294,28.573830555555556,1.2043627238946022e-05,2019-10-21
1485,9338,2019295,28.573819444444442,1.5258334550141032e-05,2019-10-22
1490,9338,2019296,28.573819444444442,1.601904366659642e-05,2019-10-23
1495,9338,2019297,28.573816666666666,1.6059311921132857e-05,2019-10-24
1500,9338,2019298,28.573816666666666,1.2469478985617632e-05,2019-10-25
1505,9338,2019299,28.573816666666666,1.205888430362402e-05,2019-10-26
1510,9338,2019300,28.573816666666666,1.2805674758321093e-05,2019-10-27
1515,9338,2019301,28.573827777777776,1.3517377786323534e-05,2019-10-28
1520,9338,2019302,28.573827777777776,1.3425156542565119e-05,2019-10-29
1525,9338,2019303,28.573819444444446,1.4068500806461134e-05,2019-10-30
1530,9338,2019304,28.573811111111112,1.4392759007617726e-05,2019-10-31
1535,9338,2019305,28.573811111111112,9.945021376012883e-06,2019-11-01
1540,9338,2019306,28.573822222222223,8.640700883083884e-06,2019-11-02
1545,9338,2019307,28.573811111111112,9.28331559279973e-06,2019-11-03
1550,9338,2019308,28.573822222222223,8.981176015557058e-06,2019-11-04
1555,9338,2019309,28.573822222222223,1.3307192166393407e-05,2019-11-05
1560,9338,2019310,28.573830555555556,1.9444444443905695e-05,2019-11-06
1565,9338,2019311,28.573833333333333,4.9621528500677656e-06,2019-11-07
1570,9338,2019312,28.573833333333333,2.6817911919642488e-05,2019-11-08
1575,9338,2019313,28.573827777777776,2.731893246844753e-05,2019-11-09
1580,9338,2019314,28.573827777777776,2.887210717115224e-05,2019-11-10
1585,9338,2019315,28.573827777777776,2.7321866242235984e-05,2019-11-11
1590,9338,2019316,28.573827777777776,0.0,2019-11-12
1595,9338,2019317,28.573811111111112,6.274360435980341e-06,2019-11-13
1599,9338,2019318,28.573825,7.105427357601002e-15,2019-11-14
1603,9338,2019319,28.573844444444443,9.70874720200234e-06,2019-11-15
1732,9338,2020149,28.573825,0.0,2020-05-28
1734,9338,2020150,28.5738,1.2371791483045539e-05,2020-05-29
1737,9338,2020151,28.573818055555556,1.0974859036396472e-05,2020-05-30
1740,9338,2020152,28.573811111111112,1.2741494379449583e-05,2020-05-31
1743,9338,2020153,28.573811111111112,1.2707384603781857e-05,2020-06-01
1746,9338,2020154,28.573808333333332,1.1293848786726222e-05,2020-06-02
1749,9338,2020155,28.573808333333332,1.0459684835780396e-05,2020-06-03
1752,9338,2020156,28.573811111111112,1.2382153776480432e-05,2020-06-04
1755,9338,2020157,28.573808333333332,1.6883820254101946e-05,2020-06-05
1758,9338,2020158,28.573808333333332,1.7040877964095694e-05,2020-06-06
1761,9338,2020159,28.573808333333332,1.6611247596265163e-05,2020-06-07
1764,9338,2020160,28.573808333333332,1.6590352484184e-05,2020-06-08
1767,9338,2020161,28.573808333333332,1.783600114973076e-05,2020-06-09
1770,9338,2020162,28.573808333333332,1.6747532763499177e-05,2020-06-10
1773,9338,2020163,28.573805555555555,1.7345996316053866e-05,2020-06-11
1776,9338,2020164,28.573808333333332,1.5589528898426783e-05,2020-06-12
1779,9338,2020165,28.57380277777778,1.2928306464759385e-05,2020-06-13
1782,9338,2020166,28.57380277777778,1.3113418441056742e-05,2020-06-14
1785,9338,2020167,28.5738,1.2953781436726999e-05,2020-06-15
1788,9338,2020168,28.57380277777778,1.2816947979786112e-05,2020-06-16
1791,9338,2020169,28.57380138888889,1.3249659354793227e-05,2020-06-17
1794,9338,2020170,28.573808333333332,1.2708670921275406e-05,2020-06-18
1797,9338,2020171,28.5738,1.3798452325957062e-05,2020-06-19
1800,9338,2020172,28.5738,1.2415552923472176e-05,2020-06-20
1803,9338,2020173,28.5738,1.1952247666305014e-05,2020-06-21
1806,9338,2020174,28.5738,1.20148560421009e-05,2020-06-22
1809,9338,2020175,28.5738,1.2232209381897414e-05,2020-06-23
1812,9338,2020176,28.573808333333332,1.2571688082927603e-05,2020-06-24
1815,9338,2020177,28.573808333333332,1.2302905578040717e-05,2020-06-25
1818,9338,2020178,28.573808333333332,1.2502434181671136e-05,2020-06-26
1821,9338,2020179,28.573808333333332,1.19408914345146e-05,2020-06-27
1824,9338,2020180,28.573808333333332,1.19408914345146e-05,2020-06-28
1827,9338,2020181,28.573808333333332,1.2113299556319624e-05,2020-06-29
1830,9338,2020182,28.573808333333332,1.2296352074783919e-05,2020-06-30
1833,9338,2020183,28.573808333333332,1.2228389710715398e-05,2020-07-01
1836,9338,2020184,28.573808333333332,1.1996278501542718e-05,2020-07-02
1839,9338,2020185,28.573808333333332,1.204367151242137e-05,2020-07-03
1842,9338,2020186,28.573808333333332,1.220519449901866e-05,2020-07-04
1845,9338,2020187,28.573808333333332,1.2572447930135818e-05,2020-07-05
1848,9338,2020188,28.573808333333332,1.2241818168976056e-05,2020-07-06
1851,9338,2020189,28.573808333333332,1.276005243703687e-05,2020-07-07
1854,9338,2020190,28.573811111111112,1.2712645048215754e-05,2020-07-08
1857,9338,2020191,28.573811111111112,1.3387076449770758e-05,2020-07-09
1860,9338,2020192,28.573811111111112,1.2922068634108116e-05,2020-07-10
1863,9338,2020193,28.573811111111112,1.3455126468612019e-05,2020-07-11
1866,9338,2020194,28.573811111111112,1.4152224150991067e-05,2020-07-12
1869,9338,2020195,28.573811111111112,1.428839918066113e-05,2020-07-13
1872,9338,2020196,28.573811111111112,1.4063070863287044e-05,2020-07-14
1875,9338,2020197,28.573809722222222,1.4136241839066408e-05,2020-07-15
1878,9338,2020198,28.573811111111112,1.3744607795752425e-05,2020-07-16
1881,9338,2020199,28.573811111111112,1.3704118077278752e-05,2020-07-17
1884,9338,2020200,28.573811111111112,1.3886927966322941e-05,2020-07-18
1887,9338,2020201,28.573812500000003,1.3729826950369337e-05,2020-07-19
1890,9338,2020202,28.573816666666666,1.514828924466361e-05,2020-07-20
1893,9338,2020203,28.57381388888889,1.4556762771820042e-05,2020-07-21
1896,9338,2020204,28.573816666666666,1.4690299765216776e-05,2020-07-22
1899,9338,2020205,28.573816666666666,1.3719787123110284e-05,2020-07-23
1902,9338,2020206,28.573816666666666,1.2964469342100332e-05,2020-07-24
1905,9338,2020207,28.573816666666666,1.3292260202650663e-05,2020-07-25
1908,9338,2020208,28.573816666666666,1.3525935367859005e-05,2020-07-26
1911,9338,2020209,28.573816666666666,1.2442398027922059e-05,2020-07-27
1914,9338,2020210,28.573816666666666,1.2149742662665028e-05,2020-07-28
1917,9338,2020211,28.573816666666666,1.0346280717672764e-05,2020-07-29
1920,9338,2020212,28.573816666666666,9.689745068547664e-06,2020-07-30
1923,9338,2020213,28.573816666666666,9.353497915182728e-06,2020-07-31
1926,9338,2020214,28.573816666666666,1.0061648183424886e-05,2020-08-01
1929,9338,2020215,28.573816666666666,1.0064264492794466e-05,2020-08-02
1931,9338,2020216,28.573816666666666,1.071443788216137e-05,2020-08-03
1933,9338,2020217,28.573816666666666,1.0437205640559103e-05,2020-08-04
1935,9338,2020218,28.573816666666666,1.0978221010188243e-05,2020-08-05
1937,9338,2020219,28.573811111111112,1.100277849791972e-05,2020-08-06
1939,9338,2020220,28.573811111111112,1.0868109805743759e-05,2020-08-07
1941,9338,2020221,28.573811111111112,1.1216592554910506e-05,2020-08-08
1943,9338,2020222,28.573811111111112,1.1254688175850961e-05,2020-08-09
1945,9338,2020223,28.573816666666666,1.119641552600349e-05,2020-08-10
1946,9338,2020224,28.573816666666666,1.1265220697914662e-05,2020-08-11
1947,9338,2020225,28.573816666666666,1.1284357868692138e-05,2020-08-12
1948,9338,2020226,28.573816666666666,1.1726405398798365e-05,2020-08-13
1949,9338,2020227,28.573816666666666,1.1971949952195327e-05,2020-08-14
1950,9338,2020228,28.573816666666666,1.2316054309334338e-05,2020-08-15
1951,9338,2020229,28.573816666666666,1.2387086673874936e-05,2020-08-16
1952,9338,2020230,28.573819444444442,1.2761113453966111e-05,2020-08-17
1953,9338,2020231,28.573819444444442,1.2483797897785807e-05,2020-08-18
1954,9338,2020232,28.573819444444442,1.2605294973091058e-05,2020-08-19
1955,9338,2020233,28.573816666666666,1.2928169096526263e-05,2020-08-20
1956,9338,2020234,28.573816666666666,1.2789838925196554e-05,2020-08-21
1957,9338,2020235,28.573818055555556,1.2900752305617884e-05,2020-08-22
1958,9338,2020236,28.573816666666666,1.3036186679390416e-05,2020-08-23
1959,9338,2020237,28.573816666666666,1.2177272879714524e-05,2020-08-24
1960,9338,2020238,28.573816666666666,1.2420466070117355e-05,2020-08-25
1961,9338,2020239,28.573816666666666,1.231406099170123e-05,2020-08-26
1962,9338,2020240,28.573816666666666,1.242067473582389e-05,2020-08-27
