,Digitizer,yyyyjjj,Latitude,LatSTD,dates
479,9D7C,2019072,28.517083333333332,8.135683621950455e-05,2019-03-13
484,9D7C,2019073,28.516991666666666,9.24283234222699e-05,2019-03-14
489,9D7C,2019074,28.517116666666666,9.60548667936348e-05,2019-03-15
494,9D7C,2019075,28.517116666666666,9.587720990882227e-05,2019-03-16
499,9D7C,2019076,28.516991666666666,9.595424868261868e-05,2019-03-17
504,9D7C,2019077,28.516983333333332,9.38147558756766e-05,2019-03-18
509,9D7C,2019078,28.516983333333332,9.123895092404347e-05,2019-03-19
514,9D7C,2019079,28.516983333333332,8.972283211910664e-05,2019-03-20
519,9D7C,2019080,28.516983333333332,8.558677828907078e-05,2019-03-21
524,9D7C,2019081,28.516983333333332,7.685481165737875e-05,2019-03-22
529,9D7C,2019082,28.516983333333332,8.165146268517267e-05,2019-03-23
534,9D7C,2019083,28.516983333333332,5.315793919085308e-05,2019-03-24
539,9D7C,2019084,28.51698611111111,5.65033589697439e-05,2019-03-25
544,9D7C,2019085,28.51698611111111,4.96047416137442e-05,2019-03-26
549,9D7C,2019086,28.51698611111111,5.1730793432941826e-05,2019-03-27
554,9D7C,2019087,28.517066666666665,7.756167697474499e-05,2019-03-28
559,9D7C,2019088,28.517066666666665,7.893311334507074e-05,2019-03-29
564,9D7C,2019089,28.517083333333332,8.048911365089458e-05,2019-03-30
568,9D7C,2019090,28.517083333333332,7.642405663355336e-05,2019-03-31
573,9D7C,2019091,28.517083333333332,5.5527914721801666e-05,2019-04-01
578,9D7C,2019092,28.516977777777775,5.7400865005725284e-05,2019-04-02
583,9D7C,2019093,28.516977777777775,4.660244464578252e-05,2019-04-03
588,9D7C,2019094,28.516977777777775,4.632911542030509e-05,2019-04-04
593,9D7C,2019095,28.516977777777775,3.072741947151528e-05,2019-04-05
598,9D7C,2019096,28.516977777777775,2.0671316674236735e-06,2019-04-06
603,9D7C,2019097,28.516977777777775,1.2779038214638933e-06,2019-04-07
607,9D7C,2019098,28.51698611111111,5.913896705183789e-06,2019-04-08
611,9D7C,2019099,28.51698611111111,5.761054286698827e-06,2019-04-09
616,9D7C,2019100,28.51698472222222,6.944444445267095e-06,2019-04-10
911,9D7C,2019176,28.516991666666666,8.186569545293998e-06,2019-06-25
914,9D7C,2019177,28.516977777777775,8.146007687651957e-06,2019-06-26
917,9D7C,2019178,28.516977777777775,8.178602713563124e-06,2019-06-27
920,9D7C,2019179,28.516977777777775,4.9137546521721745e-05,2019-06-28
923,9D7C,2019180,28.516977777777775,2.014080118106417e-05,2019-06-29
926,9D7C,2019181,28.516980555555556,1.179079898868564e-05,2019-06-30
929,9D7C,2019182,28.516980555555556,4.3712960781489406e-05,2019-07-01
932,9D7C,2019183,28.51698611111111,6.952717276157462e-05,2019-07-02
935,9D7C,2019184,28.516991666666666,7.828791091710537e-05,2019-07-03
938,9D7C,2019185,28.516991666666666,6.586020058683411e-05,2019-07-04
941,9D7C,2019186,28.516994444444443,6.762425175959208e-05,2019-07-05
944,9D7C,2019187,28.516991666666666,7.73906693038483e-05,2019-07-06
947,9D7C,2019188,28.516991666666666,7.309684331204967e-05,2019-07-07
950,9D7C,2019189,28.516994444444443,7.646524927006837e-05,2019-07-08
953,9D7C,2019190,28.516980555555556,6.326501896337738e-05,2019-07-09
956,9D7C,2019191,28.516980555555556,7.919253504158436e-05,2019-07-10
959,9D7C,2019192,28.51698611111111,9.449956433801067e-05,2019-07-11
962,9D7C,2019193,28.51698611111111,8.427297453341033e-05,2019-07-12
965,9D7C,2019194,28.51698611111111,9.430557079686518e-05,2019-07-13
968,9D7C,2019195,28.516980555555556,0.00010145535731764384,2019-07-14
971,9D7C,2019196,28.517066666666665,0.00010601713945118458,2019-07-15
976,9D7C,2019197,28.517083333333332,9.098296906853058e-05,2019-07-16
981,9D7C,2019198,28.517066666666665,8.209621799351345e-05,2019-07-17
986,9D7C,2019199,28.517066666666665,4.9030474958791125e-05,2019-07-18
991,9D7C,2019200,28.517066666666665,5.563314308926438e-05,2019-07-19
996,9D7C,2019201,28.517066666666665,7.240480386263446e-05,2019-07-20
1001,9D7C,2019202,28.517033333333334,6.259892916986853e-05,2019-07-21
1006,9D7C,2019203,28.517033333333334,8.229279802310417e-05,2019-07-22
1012,9D7C,2019204,28.51698611111111,8.065244575825449e-05,2019-07-23
1018,9D7C,2019205,28.51698611111111,7.744882853139208e-05,2019-07-24
1024,9D7C,2019206,28.516983333333332,7.694179146252122e-05,2019-07-25
1030,9D7C,2019207,28.516983333333332,5.9966840892138684e-05,2019-07-26
1035,9D7C,2019208,28.516983333333332,6.404638640499146e-05,2019-07-27
1041,9D7C,2019209,28.516983333333332,6.71053358400326e-05,2019-07-28
1047,9D7C,2019210,28.51698611111111,7.705401410954129e-05,2019-07-29
1053,9D7C,2019211,28.517083333333332,8.159139900836881e-05,2019-07-30
1059,9D7C,2019212,28.517149999999997,9.393140743802664e-05,2019-07-31
1065,9D7C,2019213,28.517149999999997,0.00010653650141450532,2019-08-01
1071,9D7C,2019214,28.51698888888889,0.00010713834698733065,2019-08-02
1077,9D7C,2019215,28.516991666666666,0.00011049616219388522,2019-08-03
1083,9D7C,2019216,28.516997222222223,0.00011284718117579515,2019-08-04
1089,9D7C,2019217,28.516991666666666,0.00010165060310763976,2019-08-05
1095,9D7C,2019218,28.51698611111111,8.285262485087852e-05,2019-08-06
1101,9D7C,2019219,28.51698611111111,6.125449600355921e-05,2019-08-07
1107,9D7C,2019220,28.51698888888889,7.856793507879958e-05,2019-08-08
1113,9D7C,2019221,28.51698611111111,6.838760534407874e-05,2019-08-09
1119,9D7C,2019222,28.51698611111111,5.504539257537172e-05,2019-08-10
1125,9D7C,2019223,28.516997222222223,5.260292321926058e-05,2019-08-11
1131,9D7C,2019224,28.51698888888889,5.2331626853107105e-05,2019-08-12
1137,9D7C,2019225,28.51698888888889,5.6315805029661346e-05,2019-08-13
1143,9D7C,2019226,28.51698888888889,5.4964038991520175e-05,2019-08-14
1149,9D7C,2019227,28.516983333333332,5.145619467731327e-05,2019-08-15
1155,9D7C,2019228,28.516983333333332,3.958859186831278e-05,2019-08-16
1161,9D7C,2019229,28.516983333333332,3.3821087127497186e-05,2019-08-17
1167,9D7C,2019230,28.516980555555556,3.3523068106634845e-05,2019-08-18
1173,9D7C,2019231,28.516983333333332,5.029918360096556e-05,2019-08-19
1178,9D7C,2019232,28.51698611111111,6.935637590543414e-05,2019-08-20
1183,9D7C,2019233,28.516991666666666,7.208015811314343e-05,2019-08-21
1188,9D7C,2019234,28.516991666666666,6.103479862388801e-05,2019-08-22
1194,9D7C,2019235,28.51698611111111,7.655194926721817e-05,2019-08-23
1200,9D7C,2019236,28.51698611111111,7.55476773694896e-05,2019-08-24
1206,9D7C,2019237,28.516983333333332,7.633798809225233e-05,2019-08-25
1212,9D7C,2019238,28.516983333333332,7.039014126464269e-05,2019-08-26
1218,9D7C,2019239,28.516983333333332,7.310614093903514e-05,2019-08-27
1224,9D7C,2019240,28.51698611111111,7.652276634426032e-05,2019-08-28
1230,9D7C,2019241,28.51698611111111,7.591482102398604e-05,2019-08-29
1236,9D7C,2019242,28.51698611111111,8.252732467284084e-05,2019-08-30
1238,9D7C,2019243,28.51698611111111,8.492464251260306e-05,2019-08-31
1239,9D7C,2019244,28.51698611111111,5.966965666032692e-05,2019-09-01
1240,9D7C,2019245,28.51698888888889,4.079559839748967e-05,2019-09-02
1241,9D7C,2019246,28.517,6.188842918460353e-05,2019-09-03
1242,9D7C,2019247,28.517,6.869035804532918e-05,2019-09-04
1243,9D7C,2019248,28.517,6.700415098980484e-05,2019-09-05
1244,9D7C,2019249,28.517,6.987682543253886e-05,2019-09-06
1245,9D7C,2019250,28.517083333333332,7.328291508838938e-05,2019-09-07
1246,9D7C,2019251,28.517,8.211807535720281e-05,2019-09-08
1247,9D7C,2019252,28.517,6.562979683971217e-05,2019-09-09
1248,9D7C,2019253,28.517,6.325114060551696e-05,2019-09-10
1258,9D7C,2019256,28.516991666666666,6.70186751555793e-05,2019-09-13
1264,9D7C,2019257,28.516991666666666,6.292875513196945e-05,2019-09-14
1270,9D7C,2019258,28.516983333333332,4.742624475799276e-05,2019-09-15
1276,9D7C,2019259,28.516991666666666,8.36432017175622e-05,2019-09-16
1282,9D7C,2019260,28.516983333333332,7.514538389388768e-05,2019-09-17
1288,9D7C,2019261,28.516991666666666,6.953348965523881e-05,2019-09-18
1294,9D7C,2019262,28.5171,7.565741975712112e-05,2019-09-19
1300,9D7C,2019263,28.517083333333332,7.83174595053517e-05,2019-09-20
1306,9D7C,2019264,28.517083333333332,7.674552223233791e-05,2019-09-21
1312,9D7C,2019265,28.517116666666666,8.347320064758514e-05,2019-09-22
1318,9D7C,2019266,28.517066666666665,8.307872021189332e-05,2019-09-23
1324,9D7C,2019267,28.517149999999997,6.752122434233553e-05,2019-09-24
1330,9D7C,2019268,28.517149999999997,6.632495155563462e-05,2019-09-25
1336,9D7C,2019269,28.517149999999997,7.469401727979406e-05,2019-09-26
1342,9D7C,2019270,28.517149999999997,8.292542659541361e-05,2019-09-27
1348,9D7C,2019271,28.517,9.02961681779788e-05,2019-09-28
1354,9D7C,2019272,28.517116666666666,8.629502649190637e-05,2019-09-29
1360,9D7C,2019273,28.517116666666666,8.50098027674021e-05,2019-09-30
1366,9D7C,2019274,28.517019444444443,0.00010218567245182991,2019-10-01
1372,9D7C,2019275,28.517019444444443,9.333850909778283e-05,2019-10-02
1378,9D7C,2019276,28.517019444444443,9.415212378076242e-05,2019-10-03
1384,9D7C,2019277,28.517149999999997,9.832439895050467e-05,2019-10-04
1390,9D7C,2019278,28.517149999999997,8.588391634623482e-05,2019-10-05
1396,9D7C,2019279,28.517149999999997,6.775618554837742e-05,2019-10-06
1402,9D7C,2019280,28.5171,5.363777277717409e-05,2019-10-07
1408,9D7C,2019281,28.5171,5.576148003067572e-05,2019-10-08
1414,9D7C,2019282,28.5171,6.397058133445903e-05,2019-10-09
1420,9D7C,2019283,28.517133333333334,7.763906674972278e-05,2019-10-10
1426,9D7C,2019284,28.517083333333332,7.343920864389605e-05,2019-10-11
1432,9D7C,2019285,28.517083333333332,7.27816961189568e-05,2019-10-12
1438,9D7C,2019286,28.517033333333334,8.093312132847063e-05,2019-10-13
1444,9D7C,2019287,28.517033333333334,7.747125089339649e-05,2019-10-14
1450,9D7C,2019288,28.517,6.86432985973452e-05,2019-10-15
1455,9D7C,2019289,28.517,6.381547695394465e-05,2019-10-16
1460,9D7C,2019290,28.517,6.566979870653144e-05,2019-10-17
1465,9D7C,2019291,28.516983333333332,6.151391624489352e-05,2019-10-18
1471,9D7C,2019292,28.516983333333332,5.960213594977365e-05,2019-10-19
1984,9D7C,2020261,28.517016666666667,6.200247793596383e-05,2020-09-17
1989,9D7C,2020262,28.517,5.2852374812327545e-05,2020-09-18
1994,9D7C,2020263,28.517033333333334,4.633636186429505e-05,2020-09-19
1999,9D7C,2020264,28.517,6.648777222625628e-05,2020-09-20
2004,9D7C,2020265,28.517,6.64940779514048e-05,2020-09-21
2009,9D7C,2020266,28.516966666666665,5.562627616619073e-05,2020-09-22
2014,9D7C,2020267,28.516983333333332,6.61966905257505e-05,2020-09-23
2019,9D7C,2020268,28.517049999999998,9.025301334188675e-05,2020-09-24
2024,9D7C,2020269,28.517049999999998,8.666501955833538e-05,2020-09-25
2029,9D7C,2020270,28.517066666666665,9.979391051871896e-05,2020-09-26
2034,9D7C,2020271,28.517066666666665,9.400014192397925e-05,2020-09-27
2039,9D7C,2020272,28.517083333333332,8.979636418938642e-05,2020-09-28
2044,9D7C,2020273,28.517083333333332,8.855416062717881e-05,2020-09-29
2049,9D7C,2020274,28.517083333333332,0.00010156960703779507,2020-09-30
2054,9D7C,2020275,28.517066666666665,0.00010272409677928274,2020-10-01
2059,9D7C,2020276,28.517066666666665,0.00010388600484873036,2020-10-02
2064,9D7C,2020277,28.517066666666665,0.0001001552719509374,2020-10-03
2069,9D7C,2020278,28.517066666666665,8.537525399570935e-05,2020-10-04
2074,9D7C,2020279,28.517066666666665,8.230552687227558e-05,2020-10-05
2079,9D7C,2020280,28.517033333333334,7.980640860902779e-05,2020-10-06
2084,9D7C,2020281,28.517033333333334,7.680323826999311e-05,2020-10-07
2089,9D7C,2020282,28.517033333333334,7.851597801833115e-05,2020-10-08
2094,9D7C,2020283,28.517033333333334,8.375403792799375e-05,2020-10-09
2099,9D7C,2020284,28.517033333333334,9.160471548520136e-05,2020-10-10
2104,9D7C,2020285,28.517033333333334,9.770761038870275e-05,2020-10-11
2109,9D7C,2020286,28.51698611111111,9.237980382164338e-05,2020-10-12
2114,9D7C,2020287,28.516980555555556,8.596261367381143e-05,2020-10-13
2119,9D7C,2020288,28.516980555555556,8.206947031286903e-05,2020-10-14
2124,9D7C,2020289,28.517033333333334,8.27548987662238e-05,2020-10-15
2129,9D7C,2020290,28.517033333333334,8.444017013251045e-05,2020-10-16
2134,9D7C,2020291,28.517033333333334,8.404073728808199e-05,2020-10-17
2139,9D7C,2020292,28.517049999999998,8.613619538510868e-05,2020-10-18
2144,9D7C,2020293,28.517066666666665,8.927512640151893e-05,2020-10-19
2149,9D7C,2020294,28.517066666666665,8.564351795721653e-05,2020-10-20
2154,9D7C,2020295,28.517,8.822323179826808e-05,2020-10-21
2159,9D7C,2020296,28.517,8.29822046619125e-05,2020-10-22
2164,9D7C,2020297,28.516993055555552,8.712375141941184e-05,2020-10-23
2169,9D7C,2020298,28.516977777777775,9.507460019932686e-05,2020-10-24
2174,9D7C,2020299,28.516975,0.00011061244443313244,2020-10-25
2179,9D7C,2020300,28.516975,0.00011718006489311558,2020-10-26
2184,9D7C,2020301,28.516975,0.00010821884802914384,2020-10-27
2189,9D7C,2020302,28.516983333333332,0.00010691821275926486,2020-10-28
2193,9D7C,2020303,28.516983333333332,8.846492626929878e-05,2020-10-29
2197,9D7C,2020304,28.516975,6.707810847811786e-05,2020-10-30
2201,9D7C,2020305,28.517049999999998,0.0001020748492611592,2020-10-31
2205,9D7C,2020306,28.517066666666665,5.511858008192053e-05,2020-11-01
2209,9D7C,2020307,28.517083333333332,4.217187242546486e-05,2020-11-02
2213,9D7C,2020308,28.517083333333332,1.1273325693616288e-05,2020-11-03
2217,9D7C,2020309,28.5171,5.12300697794835e-05,2020-11-04
2221,9D7C,2020310,28.517049999999998,6.0964191605433594e-05,2020-11-05
2225,9D7C,2020311,28.516977777777775,6.73105596144167e-05,2020-11-06
2229,9D7C,2020312,28.517,7.813006977759532e-05,2020-11-07
2233,9D7C,2020313,28.517,8.595160957447461e-05,2020-11-08
2237,9D7C,2020314,28.517,8.782536124587034e-05,2020-11-09
2241,9D7C,2020315,28.516983333333332,6.902658534485745e-05,2020-11-10
2245,9D7C,2020316,28.516972222222222,6.603062919367671e-05,2020-11-11
2249,9D7C,2020317,28.516972222222222,0.0001062544707043359,2020-11-12
2253,9D7C,2020318,28.516972222222222,0.00010213821203699951,2020-11-13
2257,9D7C,2020319,28.517,9.828416593705505e-05,2020-11-14
2261,9D7C,2020320,28.517,9.740472080084877e-05,2020-11-15
2265,9D7C,2020321,28.517,9.079217569164082e-05,2020-11-16
2269,9D7C,2020322,28.517,8.785643939221599e-05,2020-11-17
2273,9D7C,2020323,28.517033333333334,8.86276871660934e-05,2020-11-18
2277,9D7C,2020324,28.517033333333334,8.775626982885525e-05,2020-11-19
2281,9D7C,2020325,28.517033333333334,8.396799006922504e-05,2020-11-20
2285,9D7C,2020326,28.517033333333334,7.500366350756386e-05,2020-11-21
2289,9D7C,2020327,28.517033333333334,7.846444509100969e-05,2020-11-22
2292,9D7C,2020328,28.517033333333334,8.593438500613457e-05,2020-11-23
2295,9D7C,2020329,28.517025,9.365297492340292e-05,2020-11-24
2298,9D7C,2020330,28.517025,9.997504906498563e-05,2020-11-25
2316,9D7C,2020345,28.517025,0.00010146999123924918,2020-12-10
2320,9D7C,2020346,28.517025,9.442022459300247e-05,2020-12-11
