,filetime,Fs,Unnamed: 0,Unnamed: 0.1,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,hour,kurtosis,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year,D,R,r,e,l,h,t,new_subclass,weight,checked,split,delete,ignore
167413,2003-09-01T05:00:44.000000Z,75.0,321667.0,9009.0,-1.14506711205,-2.2236483273,3.75,1.2,1.0,,,,1,,2.67178804967e-09,5,9.195,4.2,0,9,1.4226988283000001e-05,0.0,8,,,./WAV/MVOE_/2003/09/2003-09-01-0500-44S.MVO___017,1.86928333376e-06,2.55,3.805806023e-05,26.545,100.0,5.57,-1.0279276534100001e-06,3.805806023e-05,-1.9747711109900003e-09,-6.1262261551e-10,-3.43805977859e-05,6.125988204819999e-06,6.12598711061e-06,9.41799972425e-07,44.0,01-0500-44L.S200309,3.805806023e-05,0.125,3.0660453526800002,h,,2003,0,0,0,0,0,100,0,h,3,False,False,False,False
167414,2003-09-08T04:31:15.000000Z,75.0,321668.0,9010.0,-0.542379646261,-2.0534512141,4.7,1.35,1.0,10.6561474166,2.3581197305200003,10.0,8,251.284714743,7.65131826761e-09,4,7.59,4.7,31,9,2.23077690086e-05,0.0,10,2003-09-08T04:32:25.986667Z,2003-09-08T04:31:15.000000Z,./WAV/MVOE_/2003/09/2003-09-08-0431-15S.MVO___017,3.5818570834900003e-06,3.0,5.49047041339e-05,21.05,100.0,5.615,-3.25017814707e-06,4.86506600688e-05,-5.15862354106e-09,-1.3434217203600002e-08,-5.10569228976e-05,1.07528481801e-05,1.0752835175000001e-05,2.8453484785e-06,15.0,08-0431-15L.S200309,5.49047041339e-05,0.07,3.5175006183399997,D,70.9866666794,2003,100,0,0,0,0,0,0,D,3,False,False,False,False
167415,2003-09-12T07:15:11.000000Z,75.0,321669.0,9011.0,-3.48817698649,-3.7846772304100003,1.95,0.0,1.0,8.540671791789999,2.22420863201,11.0,12,208.958595147,2.2630133323200002e-10,7,5.81,2.25,15,9,4.17371280834e-06,0.0,11,2003-09-12T07:15:47.880000Z,2003-09-12T07:15:29.866667Z,./WAV/MVOE_/2003/09/2003-09-12-0715-11S.MVO___017,8.72771053968e-07,0.95,1.11483475643e-05,21.095,100.0,5.485,-6.0990033818e-07,9.59105135075e-06,1.6888339999899999e-09,4.11832170977e-09,-9.84813917129e-06,1.8510673807299999e-06,1.8510253973299999e-06,6.53088574525e-07,11.0,12-0715-11L.S200309,1.11483475643e-05,-0.085,2.3772374189099996,D,18.0133333206,2003,100,0,0,0,0,0,0,D,3,False,False,False,False
167416,2003-09-15T06:41:18.000000Z,75.0,321670.0,9012.0,-0.973526704896,-2.30064500862,3.6,1.15,1.0,6.978571113160001,1.5059968459900002,9.0,15,94.58735477350001,1.71450416449e-10,6,6.045,4.5,41,9,4.36681963121e-06,0.0,11,2003-09-15T06:41:56.493333Z,2003-09-15T06:41:33.920000Z,./WAV/MVOE_/2003/09/2003-09-15-0641-18S.MVO___017,6.0141117517e-07,2.25,1.15470484349e-05,22.34,100.0,5.43,-4.5114788770399997e-07,9.89615653041e-06,-4.82501456474e-09,4.16116070163e-09,-1.15470484349e-05,1.64774659394e-06,1.6477273020299998e-06,4.4513704352200004e-07,18.0,15-0641-18L.S200309,1.15470484349e-05,-0.09,2.30877899686,h,22.5733333826,2003,0,0,0,0,0,100,0,h,3,False,False,False,False
167417,2003-09-15T20:43:19.000000Z,75.0,321635.0,9013.0,1.1481774498700001,-0.621377296724,7.8,0.0,1.0,,,,15,,3.7771173295100006e-11,20,0.11,8.7,43,9,8.889062309059999e-07,0.0,5,,,./WAV/MVOE_/2003/09/2003-09-15-2043-19S.MVO___017,1.2268932821e-07,5.3,3.07528749415e-06,34.8,100.0,5.36,-2.8165473232e-07,2.7832122686299997e-06,5.06036499829e-09,1.51392805993e-09,-2.63514638293e-06,8.06986447084e-07,8.069202308979999e-07,2.9709121025900003e-07,19.0,15-2043-19L.S200309,3.07528749415e-06,0.04,2.24814484411,n,,2003,0,0,0,0,0,0,0,n,3,False,False,False,False
167418,2003-09-17T18:52:56.000000Z,75.0,321671.0,9014.0,-1.6529210956,-2.7176672550200003,3.2,1.1,1.0,7.7377917509600005,1.67913524845,11.0,17,142.920787616,2.47471796843e-09,18,8.455,4.15,52,9,1.41035241459e-05,0.0,11,2003-09-17T18:53:35.453333Z,2003-09-17T18:53:12.440000Z,./WAV/MVOE_/2003/09/2003-09-17-1852-56S.MVO___017,1.9148072370700002e-06,2.1,3.88045280492e-05,24.44,100.0,5.555,-9.467352447159999e-07,3.45744725482e-05,2.2596524781299997e-10,-4.00912909393e-09,-3.88045280492e-05,5.93955610846e-06,5.93955554698e-06,9.57113573436e-07,56.0,17-1852-56L.S200309,3.88045280492e-05,-0.195,2.27854555057,h,23.0133333206,2003,0,0,0,0,0,100,0,h,3,False,False,False,False
167419,2003-09-20T02:25:52.000000Z,75.0,321672.0,9015.0,-1.14350101779,-2.51063784241,3.6,1.15,1.0,5.7973596398,1.1892145292899998,9.0,20,62.04873883649999,1.8876351258799998e-10,2,6.995,5.2,25,9,3.9685929107400005e-06,0.0,11,2003-09-20T02:26:38.053333Z,2003-09-20T02:26:01.933333Z,./WAV/MVOE_/2003/09/2003-09-20-0225-52S.MVO___017,5.972581028e-07,2.2,1.08718007217e-05,25.715,100.0,5.465,-5.81847561209e-07,1.04964613856e-05,2.29133285868e-10,-1.4826909787000002e-10,-1.00540541451e-05,1.6287773624700002e-06,1.62877674972e-06,5.758790498029999e-07,52.0,20-0225-52L.S200309,1.08718007217e-05,0.01,2.6913053209299997,h,36.1200000048,2003,0,0,0,0,0,100,0,h,3,False,False,False,False
167420,2003-09-20T15:00:29.000000Z,75.0,321673.0,9016.0,-0.11030650317299999,-1.74617510148,4.35,0.05,1.0,5.26943391122,0.944325741631,5.0,20,24.8803104309,2.45236842542e-11,15,2.17,7.1,0,9,1.3370189837e-06,0.0,11,2003-09-20T15:01:34.986667Z,2003-09-20T15:00:43.200000Z,./WAV/MVOE_/2003/09/2003-09-20-1500-29S.MVO___017,2.4619969501e-07,1.45,3.31487167299e-06,22.5,100.0,5.315,-3.73424288483e-07,2.95727641293e-06,-9.690848862710001e-10,-5.4381819828100004e-09,-3.18767138472e-06,6.324407216609999e-07,6.32433730464e-07,3.58619623941e-07,29.0,20-1500-29L.S200309,3.31487167299e-06,0.02,2.5291141754599997,h,51.7866666317,2003,0,0,0,0,0,100,0,h,3,False,False,False,False
167421,2003-09-21T18:01:59.000000Z,75.0,321674.0,9017.0,0.708680420942,-1.03146631564,5.75,1.4,1.0,8.61759699891,1.6191140570200002,10.0,21,139.528724387,2.6653089337299996e-10,18,13.56,7.0,1,9,3.885591826e-06,0.0,11,2003-09-21T18:02:41.093333Z,2003-09-21T18:02:10.000000Z,./WAV/MVOE_/2003/09/2003-09-21-1801-59S.MVO___017,4.4579598843800004e-07,4.1,1.72078840174e-05,31.425,100.0,5.46,-3.78968316179e-07,1.6640236486e-05,-5.79788648654e-10,7.2749464324000004e-09,-1.60574715758e-05,1.8309166929099998e-06,1.83090493722e-06,3.84826294982e-07,59.0,21-1801-59L.S200309,1.72078840174e-05,-0.155,4.208044717769999,R,31.093333363499998,2003,0,100,0,0,0,0,0,R,3,False,False,False,False
167422,2003-09-22T21:58:45.000000Z,75.0,321675.0,9018.0,0.755211920574,-1.00648645813,5.75,1.65,1.0,10.9325747556,2.55345203723,11.0,22,307.07385810000005,2.32475128907e-09,21,17.635,6.85,58,9,1.14132943481e-05,0.0,11,2003-09-22T21:59:31.800000Z,2003-09-22T21:59:03.493333Z,./WAV/MVOE_/2003/09/2003-09-22-2158-45S.MVO___017,1.22978861737e-06,3.3,4.90736737398e-05,30.38,100.0,5.54,-8.22898440576e-07,4.90736737398e-05,1.2347753698400002e-10,1.9444964657200003e-09,-4.67156107863e-05,5.40248396948e-06,5.40248389134e-06,8.16792387041e-07,45.0,22-2158-45L.S200309,4.90736737398e-05,0.215,4.1724884835100005,R,28.3066666126,2003,0,100,0,0,0,0,0,R,3,False,False,False,False
