,filetime,Fs,Unnamed: 0,Unnamed: 0.1,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,hour,kurtosis,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year,D,R,r,e,l,h,t,new_subclass,weight,checked,split,delete,ignore
29239,1997-08-01T00:03:32.040000Z,75.19,64317.0,29107.0,-0.248654820258,-1.3543161720399999,2.9,0.8,1.0,7.389870768189999,1.5899734995800001,9.0,1,105.747288181,4.63904876529e-11,0,4.49,6.4,3,8,2.73620087309e-06,0.0,9,1997-08-01T00:04:03.068062Z,1997-08-01T00:03:43.264897Z,./WAV/MVOE_/1997/08/9708-01-0003-32S.MVO_18_1,4.18325430142e-07,1.9,6.42692376032e-06,15.02,100.0,5.1,-3.05586344327e-07,5.5577145153e-06,4.83720743736e-08,5.89451693607e-08,-6.42692376032e-06,1.10629788296e-06,1.10523986005e-06,4.1078583213899997e-07,32.04,01-0003-32L.S199708,6.42692376032e-06,-0.08,2.3488493931599996,h,19.8031653166,1997,0,0,0,0,0,100,0,h,3,False,False,False,False
29240,1997-08-01T00:09:05.040000Z,75.19,64318.0,29108.0,0.159093148489,-1.41756190985,3.1,1.5,1.0,,,,1,,1.0381078467599999e-10,0,0.79,6.5,9,8,1.83957033496e-06,0.0,10,,,./WAV/MVOE_/1997/08/9708-01-0009-05S.MVO_18_1,2.95840301147e-07,2.1,4.11478399202e-06,28.98,100.0,5.29,-5.67363215919e-07,4.11478399202e-06,-1.1355147211700002e-08,-5.12966774872e-09,-3.6867525256e-06,9.27423214158e-07,9.273536967040001e-07,5.50734613236e-07,5.04,01-0009-05L.S199708,4.11478399202e-06,-0.08,2.23681797528,r,,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
29241,1997-08-01T00:12:29.040000Z,75.19,64319.0,29109.0,0.293137280635,-1.30924789718,3.3,1.4,1.0,4.77705592111,0.770901792392,5.0,1,18.4132048597,1.0505764886499999e-10,0,0.62,6.6,12,8,1.69368767758e-06,0.0,10,1997-08-01T00:14:34.708307Z,1997-08-01T00:12:34.745546Z,./WAV/MVOE_/1997/08/9708-01-0012-29S.MVO_18_1,2.82288388701e-07,2.1,4.34600023208e-06,18.69,100.0,5.28,-6.11066991858e-07,4.2273229585e-06,-8.507809812819999e-09,5.10343286015e-09,-4.34600023208e-06,9.32976197995e-07,9.329374058299999e-07,5.93540178174e-07,29.04,01-0012-29L.S199708,4.34600023208e-06,-0.07,2.56599861332,e,119.962760925,1997,0,0,0,100,0,0,0,e,3,False,False,False,False
29242,1997-08-01T00:18:39.040000Z,75.19,64320.0,29110.0,-0.5306807050729999,-1.7321391428200001,3.1,1.0,1.0,7.25351671033,1.6661448016999998,10.0,1,120.854091609,5.084477978759999e-10,0,5.16,5.2,18,8,7.69909937461e-06,0.0,10,1997-08-01T00:19:08.392307Z,1997-08-01T00:18:49.706312Z,./WAV/MVOE_/1997/08/9708-01-0018-39S.MVO_18_1,1.1731232599e-06,1.9,2.01808843841e-05,12.73,100.0,5.32,-8.798333520870001e-07,1.53668351732e-05,5.41922602679e-08,5.31878009953e-08,-2.01808843841e-05,3.36562975989e-06,3.3651934386599997e-06,9.378794174700001e-07,39.04,01-0018-39L.S199708,2.01808843841e-05,-0.19,2.6212006628499998,h,18.6859953403,1997,0,0,0,0,0,100,0,h,3,False,False,False,False
29243,1997-08-01T00:26:04.040000Z,75.19,64321.0,29111.0,-0.025755097856799997,-1.4832926053100002,3.8,1.2,1.0,,,,1,,2.8245879588499998e-11,0,0.4,7.0,26,8,1.63715253054e-06,0.0,10,,,./WAV/MVOE_/1997/08/9708-01-0026-04S.MVO_18_1,3.68525518406e-07,2.3,3.4362269567800002e-06,12.36,100.0,5.12,-5.1481151415e-07,3.4362269567800002e-06,4.87645480491e-08,4.2281092730699996e-08,-3.16234275005e-06,8.52108031805e-07,8.50711535551e-07,5.95327345529e-07,4.04,01-0026-04L.S199708,3.4362269567800002e-06,0.02,2.0989045874900003,r,,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
29244,1997-08-01T00:30:20.040000Z,75.19,64322.0,29112.0,0.0663774498131,-1.4042215122100001,3.4,1.0,1.0,4.5145067579400004,0.719183697714,4.0,1,12.987038654100001,2.7792113167700003e-11,0,1.22,6.6,30,8,1.5033558149600001e-06,0.0,9,1997-08-01T00:31:11.895300Z,1997-08-01T00:30:23.976694Z,./WAV/MVOE_/1997/08/9708-01-0030-20S.MVO_18_1,3.13410219835e-07,2.2,3.4641506510199998e-06,14.71,100.0,5.1,-4.39223432568e-07,3.4641506510199998e-06,2.35475348405e-09,-8.39995694998e-09,-2.6550612623599997e-06,7.69947771845e-07,7.69944171032e-07,4.29171768536e-07,20.04,01-0030-20L.S199708,3.4641506510199998e-06,0.17,2.3042786122599996,r,47.9186061621,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
29245,1997-08-01T00:37:51.040000Z,75.19,64323.0,29113.0,-0.675944098108,-2.1958008735299996,3.3,1.2,1.0,4.61044982682,0.7806074963249999,7.0,1,25.1926618737,6.5150671051e-10,0,3.73,5.1,37,8,6.6229729922800005e-06,0.0,9,1997-08-01T00:38:49.372225Z,1997-08-01T00:37:58.993185Z,./WAV/MVOE_/1997/08/9708-01-0037-51S.MVO_18_1,1.2276103121799998e-06,2.2,1.75089259308e-05,22.58,100.0,5.48,-1.2177846686600001e-06,1.34362807368e-05,-1.3537882131400002e-08,-1.31995049422e-09,-1.75089259308e-05,2.9709339558400003e-06,2.97090311113e-06,1.1985984775e-06,51.04,01-0037-51L.S199708,1.75089259308e-05,-0.11,2.64366560927,r,50.3790397644,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
29246,1997-08-01T00:40:08.040000Z,75.19,64324.0,29114.0,-0.203185235825,-1.79134590661,2.9,1.5,1.0,4.91808966672,0.680960594797,8.0,1,26.7922021177,5.37421567107e-10,0,0.58,5.9,40,8,4.553040464e-06,0.0,10,1997-08-01T00:42:13.708307Z,1997-08-01T00:40:12.335784Z,./WAV/MVOE_/1997/08/9708-01-0040-08S.MVO_18_1,7.80551160059e-07,2.1,8.1626058729e-06,23.57,100.0,5.54,-1.31278770911e-06,7.286014214589999e-06,-3.3498922057100002e-09,-3.49039151106e-08,-8.1626058729e-06,2.11015458107e-06,2.11015192207e-06,1.33533998698e-06,8.04,01-0040-08L.S199708,8.1626058729e-06,0.02,1.79278131557,r,121.372522831,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
29247,1997-08-01T01:03:01.040000Z,75.19,64325.0,29115.0,-0.33749936907399997,-1.77494984417,2.9,1.5,1.0,5.32995077308,0.8146225688750001,9.0,1,39.0770837167,3.1536278726300003e-10,1,5.57,5.8,3,8,3.4832764107e-06,0.0,9,1997-08-01T01:04:02.524240Z,1997-08-01T01:03:09.737965Z,./WAV/MVOE_/1997/08/9708-01-0103-01S.MVO_18_1,4.94049692628e-07,2.1,9.709783956769999e-06,41.34,100.0,5.43,-5.61695570159e-07,9.21466553135e-06,5.01662943176e-09,1.48403376026e-08,-9.709783956769999e-06,1.61644878169e-06,1.61644099715e-06,5.85550502034e-07,1.04,01-0103-01L.S199708,9.709783956769999e-06,-0.05,2.7875433390599995,r,52.7862746716,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
29248,1997-08-01T01:13:32.040000Z,75.19,64326.0,29116.0,0.00960729801365,-1.75412873776,4.1,1.5,1.0,,,,1,,7.09817464442e-11,1,0.74,6.4,13,8,2.74196216469e-06,0.0,8,,,./WAV/MVOE_/1997/08/9708-01-0113-32S.MVO_18_1,5.22502647384e-07,2.5,4.82500501692e-06,15.56,100.0,5.22,-6.922696212220001e-07,4.41541077402e-06,5.57622896515e-08,4.3539119695699995e-08,-4.82500501692e-06,1.25752461313e-06,1.25628767394e-06,7.951026843189999e-07,32.04,01-0113-32L.S199708,4.82500501692e-06,0.04,1.75969058912,r,,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
