,filetime,Fs,Unnamed: 0,Unnamed: 0.1,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,hour,kurtosis,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year,D,R,r,e,l,h,t,new_subclass,weight,checked,split,delete,ignore
35342,1997-09-01T00:09:11.040000Z,75.19,73733.0,35210.0,0.320046520293,-1.05335487259,2.6,1.1,1.0,5.885324561849999,1.14275834745,9.0,1,60.529533934700005,5.42490332134e-11,0,1.94,7.1,9,9,1.59086863932e-06,0.0,9,1997-09-01T00:11:16.708307Z,1997-09-01T00:09:14.976694Z,./WAV/MVOE_/1997/09/9709-01-0009-11S.MVO_18_1,1.9508461228599998e-07,1.8,3.24701797618e-06,98.14,100.0,5.18,-3.4960956270100004e-07,3.24701797618e-06,5.52844289233e-09,-4.4224217087e-09,-3.2056548355299998e-06,6.704288999569999e-07,6.704061054439999e-07,3.57603370793e-07,11.04,01-0009-11L.S199709,3.24701797618e-06,0.1,2.04103462468,e,121.73161315899999,1997,0,0,0,100,0,0,0,e,3,False,False,False,False
35343,1997-09-01T00:25:29.040000Z,75.19,73734.0,35211.0,-0.471438815365,-1.7704471376400004,3.0,0.0,1.0,,,,1,,2.38065396087e-12,0,0.33,7.6,25,9,4.99961405848e-07,0.0,9,,,./WAV/MVOE_/1997/09/9709-01-0025-29S.MVO_18_1,1.10265801923e-07,1.5,9.65632410034e-07,19.18,100.0,4.69,-8.040341753989999e-08,8.825065675139999e-07,8.675650010669999e-08,7.87181582387e-08,-9.65632410034e-07,2.6893082082800003e-07,2.5455273732600005e-07,2.52657592324e-07,29.04,01-0025-29L.S199709,9.65632410034e-07,0.01,1.93141390263,r,,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
35344,1997-09-01T00:33:18.040000Z,75.19,73735.0,35212.0,0.439686238354,-1.2184565801,6.0,0.9,1.0,4.633514806,0.637093289995,6.0,1,17.711887152,5.87118030042e-11,0,3.36,7.0,33,9,1.61285408762e-06,0.0,9,1997-09-01T00:35:00.766426Z,1997-09-01T00:33:24.570124Z,./WAV/MVOE_/1997/09/9709-01-0033-18S.MVO_18_1,2.4574680515700004e-07,2.2,4.65040056779e-06,31.6,100.0,5.21,-3.37815855988e-07,4.65040056779e-06,1.23123128107e-09,2.77760266249e-09,-3.878527344469999e-06,7.74995323039e-07,7.74994345013e-07,3.24399789931e-07,18.04,01-0033-18L.S199709,4.65040056779e-06,0.15,2.88333619481,r,96.19630265239999,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
35345,1997-09-01T00:38:01.040000Z,75.19,73736.0,35213.0,0.754971533562,-0.902428611879,6.5,0.0,1.0,4.5502970486,0.571564642497,3.0,1,7.80236671752,1.06537815489e-11,0,0.69,7.8,38,9,6.82757354915e-07,0.0,9,1997-09-01T00:39:41.771480Z,1997-09-01T00:38:05.761373Z,./WAV/MVOE_/1997/09/9709-01-0038-01S.MVO_18_1,1.0966516430599999e-07,1.5,1.55957658404e-06,21.47,100.0,4.91,-1.97989415653e-07,1.4779882043299999e-06,8.45640754504e-09,4.8295173731000005e-09,-1.55957658404e-06,3.3355364275e-07,3.3344643012600005e-07,2.09342969183e-07,1.04,01-0038-01L.S199709,1.55957658404e-06,0.05,2.28423256493,r,96.0101076365,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
35346,1997-09-01T00:40:03.040000Z,75.19,73737.0,35214.0,0.828666295507,-1.0021260403299999,6.5,0.0,1.0,,,,1,,6.47074506931e-12,0,0.22,7.9,40,9,5.51068867779e-07,0.0,9,,,./WAV/MVOE_/1997/09/9709-01-0040-03S.MVO_18_1,1.05498542606e-07,0.7,1.15369913213e-06,14.38,100.0,4.82,-2.3325574056599998e-07,1.0690863135200002e-06,-2.48209961056e-08,-2.45847622977e-08,-1.15369913213e-06,3.08867419289e-07,3.07868479794e-07,1.72805157948e-07,3.04,01-0040-03L.S199709,1.15369913213e-06,0.08,2.09356615768,r,,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
35347,1997-09-01T00:44:35.040000Z,75.19,73738.0,35215.0,0.29869226456,-1.29928845255,2.9,1.5,1.0,4.29512824157,0.56618251462,3.0,1,7.295479525269999,1.45063485495e-10,0,2.29,6.8,44,9,2.3815415207200003e-06,0.0,9,1997-09-01T00:46:26.224998Z,1997-09-01T00:44:40.905142Z,./WAV/MVOE_/1997/09/9709-01-0044-35S.MVO_18_1,3.26787849352e-07,2.1,5.74428276859e-06,56.58,100.0,5.34,-5.479065577109999e-07,4.976050330730001e-06,-1.8084561220600001e-09,1.7304558229199998e-08,-5.74428276859e-06,1.0963160688399999e-06,1.09631457725e-06,5.876233161069999e-07,35.04,01-0044-35L.S199709,5.74428276859e-06,-0.25,2.41200194018,r,105.319856405,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
35348,1997-09-01T00:51:30.040000Z,75.19,73739.0,35216.0,0.35906793317,-1.4892886337600002,5.7,1.6,1.0,4.51786110537,0.741086052875,4.0,1,13.3924954161,1.3377855318200001e-10,0,1.48,6.8,51,9,2.11760801101e-06,0.0,9,1997-09-01T00:52:15.657768Z,1997-09-01T00:51:43.459338Z,./WAV/MVOE_/1997/09/9709-01-0051-30S.MVO_18_1,3.04238075016e-07,2.2,5.6322021399699996e-06,24.02,100.0,5.34,-5.80829831303e-07,5.6322021399699996e-06,-6.5924904536799996e-09,-1.93582875817e-09,-4.89755158953e-06,1.05280993101e-06,1.05278929036e-06,5.476826758399999e-07,30.04,01-0051-30L.S199709,5.6322021399699996e-06,0.07,2.6597000534,r,32.198430657399996,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
35349,1997-09-01T01:03:00.040000Z,75.19,73740.0,35217.0,-1.3242253184700001,-2.17026424463,2.5,0.1,1.0,5.45032321199,1.22028340357,8.0,1,53.2075116773,6.053817818350001e-12,1,0.77,5.2,3,9,1.03710810587e-06,0.0,9,1997-09-01T01:03:24.684235Z,1997-09-01T01:03:06.397228Z,./WAV/MVOE_/1997/09/9709-01-0103-00S.MVO_18_1,2.2348236968400002e-07,1.5,1.60163732369e-06,12.57,100.0,4.85,-3.48441756988e-07,1.43164901452e-06,-1.0789495781700001e-07,-8.95269807767e-08,-1.60163732369e-06,4.5747259789099997e-07,4.44567043199e-07,1.31199281161e-07,0.04,01-0103-00L.S199709,1.60163732369e-06,0.03,1.5443301567299998,l,18.287006259,1997,0,0,0,0,100,0,0,l,3,False,False,False,False
35350,1997-09-01T01:08:02.040000Z,75.19,73741.0,35218.0,-0.481774243322,-1.4707997803400001,2.7,0.5,1.0,5.49396062564,1.05011870823,9.0,1,51.9237975174,1.07707462771e-11,1,2.93,6.5,8,9,1.22275713974e-06,0.0,9,1997-09-01T01:08:59.880138Z,1997-09-01T01:08:06.428882Z,./WAV/MVOE_/1997/09/9709-01-0108-02S.MVO_18_1,1.9905712292000002e-07,1.6,2.25183757937e-06,17.42,100.0,4.94,-2.81714799081e-07,2.25183757937e-06,-5.0241490675e-08,-5.12438911254e-08,-1.90406549127e-06,4.5137174921999996e-07,4.48566883094e-07,1.6986072611300002e-07,2.04,01-0108-02L.S199709,2.25183757937e-06,0.09,1.8416065678,l,53.4512568712,1997,0,0,0,0,100,0,0,l,3,False,False,False,False
35351,1997-09-01T01:16:38.040000Z,75.19,73742.0,35219.0,-0.775369673312,-1.8471701228,2.9,0.0,1.0,4.87082870198,0.82575667605,4.0,1,16.088477274200002,3.744406809240001e-12,1,1.83,6.8,16,9,7.39332554217e-07,0.0,9,1997-09-01T01:17:10.344828Z,1997-09-01T01:16:45.780391Z,./WAV/MVOE_/1997/09/9709-01-0116-38S.MVO_18_1,1.34231930233e-07,1.6,1.4475652078200001e-06,16.04,100.0,4.77,-1.12230394606e-07,1.4475652078200001e-06,6.0367800555e-08,7.228714758160001e-08,-1.26956125839e-06,3.1430343366900003e-07,3.0845157978600004e-07,2.2874673093899998e-07,38.04,01-0116-38L.S199709,1.4475652078200001e-06,-0.03,1.9579351667400002,r,24.564436674099998,1997,0,0,100,0,0,0,0,r,3,False,False,False,False
