,filetime,Fs,Unnamed: 0,Unnamed: 0.1,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,hour,kurtosis,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year,D,R,r,e,l,h,t,new_subclass,weight,checked,split,delete,ignore
168407,2004-07-01T13:56:24.000000Z,75.0,323498.0,10003.0,-0.0893107738438,-1.65365475212,3.65,0.0,1.0,7.4416853314199995,1.6365508054799998,12.0,1,146.144353479,2.2933637345e-11,13,5.77,6.8,56,7,1.21074942397e-06,0.0,15,2004-07-01T13:56:59.800000Z,2004-07-01T13:56:42.850000Z,./WAV/MVOE_/2004/07/2004-07-01-1356-24S.MVO___017,1.72276992234e-07,0.9,4.69009523392e-06,22.715,100.0,5.3,-2.91993986328e-07,4.69009523392e-06,4.5944900771499995e-09,-2.93448490369e-10,-3.3642153412200003e-06,5.8925038178e-07,5.88977444924e-07,2.96165299089e-07,24.0,01-1356-24L.S200407,4.69009523392e-06,0.02,3.62882600686,t,16.9500000477,2004,0,0,0,0,0,0,100,t,3,False,False,False,False
168408,2004-07-01T14:43:02.000000Z,75.0,323499.0,10004.0,-0.706880155447,-2.09722204942,3.6,0.3,1.0,5.51974320676,1.2281367366,14.0,1,94.90599172370001,3.7527605529499997e-11,14,7.515,5.8,43,7,1.63301656951e-06,0.0,14,2004-07-01T14:43:36.906667Z,2004-07-01T14:43:02.000000Z,./WAV/MVOE_/2004/07/2004-07-01-1443-02S.MVO___017,2.56259799018e-07,1.85,5.91515300118e-06,21.04,100.0,5.37,-3.42905249066e-07,5.24896411498e-06,6.56039241247e-10,-5.3054128123099996e-09,-5.3506161785e-06,7.48386353284e-07,7.483675080140001e-07,3.70787023892e-07,2.0,01-1443-02L.S200407,5.91515300118e-06,0.025,2.9679741243,r,34.9066665173,2004,0,0,100,0,0,0,0,r,3,False,False,False,False
168409,2004-07-01T20:11:12.000000Z,75.0,323500.0,10005.0,0.0028499290725500005,-1.59467486893,5.0,0.0,1.0,6.902750381589999,1.33549908985,11.0,1,101.404785373,3.08727103209e-11,20,6.08,6.45,11,7,1.25820729815e-06,0.0,14,2004-07-01T20:12:11.186667Z,2004-07-01T20:11:21.306667Z,./WAV/MVOE_/2004/07/2004-07-01-2011-12S.MVO___017,2.51972153633e-07,2.05,5.81127042657e-06,21.88,100.0,5.34,-3.21687728079e-07,5.66100837505e-06,3.05575916287e-09,2.96390426734e-09,-5.5406289752400006e-06,6.89174511447e-07,6.89172145132e-07,3.4831468694499996e-07,12.0,01-2011-12L.S200407,5.81127042657e-06,0.115,3.04308049859,t,49.8800001144,2004,0,0,0,0,0,0,100,t,3,False,False,False,False
168410,2004-07-02T01:09:39.000000Z,75.0,323501.0,10006.0,0.18411431032900002,-1.32346879808,3.0,0.0,1.0,6.81555499207,1.4097327001,7.0,2,67.25677519130001,2.43444022211e-11,1,2.15,6.95,9,7,1.04038431189e-06,0.0,15,2004-07-02T01:10:14.506667Z,2004-07-02T01:09:52.130000Z,./WAV/MVOE_/2004/07/2004-07-02-0109-39S.MVO___017,1.87777762289e-07,0.75,3.11801107485e-06,21.295,100.0,5.32,-3.2934379762600004e-07,3.01331845973e-06,9.34788758125e-10,2.3700871561e-09,-2.5409408085400003e-06,6.11501386526e-07,6.11492076336e-07,3.37588133363e-07,39.0,02-0109-39L.S200407,3.11801107485e-06,0.04,2.7949251572000002,t,22.3766665459,2004,0,0,0,0,0,0,100,t,3,False,False,False,False
168411,2004-07-02T05:56:28.000000Z,75.0,323502.0,10007.0,0.318674542051,-0.985788783327,4.25,0.0,1.0,7.5038425034300005,1.6717824385,12.0,2,150.537505422,4.6779186527e-11,5,13.4,6.25,56,7,2.30679535533e-06,0.0,14,2004-07-02T05:57:39.986667Z,2004-07-02T05:56:28.000000Z,./WAV/MVOE_/2004/07/2004-07-02-0556-28S.MVO___017,3.0082464991e-07,0.8,8.58119131733e-06,20.705,100.0,5.35,-3.6882871689600003e-07,7.706392967789999e-06,4.98110599231e-09,2.55682276045e-09,-8.33200194968e-06,8.3556742354e-07,8.35556443765e-07,3.70252800608e-07,28.0,02-0556-28L.S200407,8.58119131733e-06,-0.09,3.51454491886,t,71.9866666794,2004,0,0,0,0,0,0,100,t,3,False,False,False,False
168412,2004-07-02T10:33:17.000000Z,75.0,323503.0,10008.0,0.18491016842799998,-1.4052013070500002,4.75,0.0,1.0,4.99568502267,0.8608852783159999,8.0,2,34.405693529000004,4.08763625473e-11,10,2.52,6.5,33,7,2.00566282099e-06,0.0,13,2004-07-02T10:34:29.986667Z,2004-07-02T10:33:20.920000Z,./WAV/MVOE_/2004/07/2004-07-02-1033-17S.MVO___017,2.94535788434e-07,3.0,5.0783304464400004e-06,23.195,100.0,5.4,-3.68169231461e-07,5.03644921931e-06,2.1728986695699999e-10,7.04483526348e-10,-4.71858312477e-06,7.7523091432e-07,7.75230625162e-07,3.71334762836e-07,17.0,02-1033-17L.S200407,5.0783304464400004e-06,0.0,2.5422759104400003,r,69.0666666031,2004,0,0,100,0,0,0,0,r,3,False,False,False,False
168413,2004-07-02T16:08:12.000000Z,75.0,323504.0,10009.0,0.415948857429,-1.0783972033,4.45,0.0,1.0,5.0872077850999995,0.8605845797059999,7.0,2,30.645808015300002,3.10118054519e-11,16,2.75,7.3,8,7,1.50996304188e-06,0.0,14,2004-07-02T16:08:43.400000Z,2004-07-02T16:08:18.440000Z,./WAV/MVOE_/2004/07/2004-07-02-1608-12S.MVO___017,2.7243794986599997e-07,0.85,4.83214603237e-06,20.165,100.0,5.37,-3.9155583561399997e-07,3.90570209004e-06,-1.5145671817e-09,3.61222735706e-09,-4.1752280317900005e-06,6.98627321604e-07,6.98496004088e-07,4.25453233263e-07,12.0,02-1608-12L.S200407,4.83214603237e-06,-0.075,2.74634552802,r,24.9600000381,2004,0,0,100,0,0,0,0,r,3,False,False,False,False
168414,2004-07-02T18:19:15.000000Z,75.0,323505.0,10010.0,1.18878584854,-0.461217725602,5.9,0.15,1.0,5.764687106830001,1.285687475,7.0,2,51.8811020737,7.13022556424e-11,18,5.1,10.75,19,7,1.96436466311e-06,0.0,10,2004-07-02T18:20:02.666667Z,2004-07-02T18:19:19.400000Z,./WAV/MVOE_/2004/07/2004-07-02-1819-15S.MVO___011,3.0111723313899997e-07,3.15,6.5509822475400006e-06,19.89,100.0,5.42,-5.04652279867e-07,6.41063655249e-06,-9.47474091145e-11,-8.073250945899999e-09,-6.1869470891599995e-06,1.05886489236e-06,1.05885103621e-06,4.84851475002e-07,15.0,02-1819-15L.S200407,6.5509822475400006e-06,0.065,3.5945647815,n,43.2666664124,2004,0,0,0,0,0,0,0,n,3,False,False,False,False
168415,2004-07-02T18:34:10.000000Z,75.0,323506.0,10011.0,0.459087717301,-1.10870198155,5.4,0.0,1.0,7.052674661689999,1.5844250872,13.0,2,145.267650656,7.63961928611e-11,18,10.64,7.05,34,7,2.34567571171e-06,0.0,14,2004-07-02T18:34:43.266667Z,2004-07-02T18:34:23.970000Z,./WAV/MVOE_/2004/07/2004-07-02-1834-10S.MVO___017,2.61071556756e-07,3.25,1.01129544263e-05,21.425,100.0,5.375,-3.72556021875e-07,9.74981865156e-06,-1.55368571809e-09,1.24274786281e-10,-9.1705693136e-06,1.07413629801e-06,1.0740109572e-06,3.47275428352e-07,10.0,02-1834-10L.S200407,1.01129544263e-05,-0.01,4.403472470590001,t,19.2966666222,2004,0,0,0,0,0,0,100,t,3,False,False,False,False
168416,2004-07-03T02:37:44.000000Z,75.0,323507.0,10012.0,-0.75896563676,-2.48205771131,3.8,0.6,1.0,5.9763077219500005,1.1383467140799999,11.0,3,74.8342128335,7.24908654721e-11,2,3.77,5.75,37,7,2.32703088387e-06,0.0,15,2004-07-03T02:38:22.613333Z,2004-07-03T02:37:49.880000Z,./WAV/MVOE_/2004/07/2004-07-03-0237-44S.MVO___017,3.9799332022e-07,2.2,6.67821797397e-06,23.66,100.0,5.435,-4.99403370799e-07,6.00402397434e-06,-1.5863938518600001e-09,-3.1911923812600003e-09,-6.054845530419999e-06,1.06300202805e-06,1.0629703409700001e-06,5.12252801159e-07,44.0,03-0237-44L.S200407,6.67821797397e-06,0.04,2.46544234684,r,32.7333333492,2004,0,0,100,0,0,0,0,r,3,False,False,False,False
