,filetime,Fs,Unnamed: 0,Unnamed: 0.1,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,hour,kurtosis,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year,D,R,r,e,l,h,t,new_subclass,weight,checked,split,delete,ignore
66327,1999-06-01T01:24:28.040000Z,75.19,132624.0,66196.0,0.989527441497,-0.310638096232,6.7,0.0,1.0,6.6483063494,1.62571588211,12.0,1,129.699086657,1.03930244582e-12,1,1.055,11.45,24,6,4.15171799736e-07,0.0,20,1999-06-01T01:24:58.309983Z,1999-06-01T01:24:38.772810Z,./WAV/MVOE_/1999/06/9906-01-0124-28S.MVO_23_1,6.80972905445e-08,0.95,8.28963911315e-07,12.675,100.0,4.38,-3.77465120359e-08,8.24494019366e-07,1.2917565196899999e-08,9.90192550545e-09,-6.18610203587e-07,1.9521262993499999e-07,1.60295560966e-07,2.00325870091e-07,28.04,01-0124-28L.S199906,8.28963911315e-07,0.025,2.29161087511,r,19.5371725559,1999,0,0,100,0,0,0,0,r,3,False,False,False,False
66328,1999-06-01T04:21:52.040000Z,75.19,132625.0,66197.0,1.11653301763,-0.33772538288000004,6.25,0.0,1.0,5.46317857777,1.42213748749,9.0,1,69.9245195067,7.34803512865e-13,4,2.145,10.85,21,6,3.65226175299e-07,0.0,20,1999-06-01T04:22:21.950892Z,1999-06-01T04:22:02.666413Z,./WAV/MVOE_/1999/06/9906-01-0421-52S.MVO_23_1,6.663123900210001e-08,3.25,1.07721419329e-06,12.34,100.0,4.405,-9.78727649099e-08,1.05629446291e-06,3.34335134921e-08,3.03121430375e-08,-7.32107241503e-07,1.7114632261700002e-07,1.59111553402e-07,1.55238096744e-07,52.04,01-0421-52L.S199906,1.07721419329e-06,0.155,2.58079892662,t,19.2844793797,1999,0,0,0,0,0,0,100,t,3,False,False,False,False
66329,1999-06-01T04:55:46.040000Z,75.19,132626.0,66198.0,1.10433531816,-0.431199017553,7.8,0.25,1.0,5.77208847887,1.0016080925,13.0,1,75.1578169039,9.61778496858e-12,4,2.61,9.5,55,6,7.28967239115e-07,0.0,20,1999-06-01T04:56:46.579965Z,1999-06-01T04:55:56.121128Z,./WAV/MVOE_/1999/06/9906-01-0455-46S.MVO_23_1,9.30078350427e-08,1.35,2.12721296193e-06,23.15,100.0,4.655,-1.22000470105e-07,1.65375911355e-06,1.50235850508e-08,8.03489987888e-09,-2.12721296193e-06,3.18724293154e-07,3.18143586605e-07,1.62217849149e-07,46.04,01-0455-46L.S199906,2.12721296193e-06,0.045,2.90845350437,r,50.458837628400005,1999,0,0,100,0,0,0,0,r,3,False,False,False,False
66330,1999-06-01T06:09:25.040000Z,75.19,132627.0,66199.0,0.522713594263,-0.891970182338,4.3,0.0,1.0,,,,1,,7.873080418690001e-13,6,0.01,10.6,9,6,2.83299780132e-07,0.0,20,,,./WAV/MVOE_/1999/06/9906-01-0609-25S.MVO_23_1,6.28250794516e-08,2.8,5.57945232717e-07,12.795,100.0,4.39,-1.01636793517e-07,5.00072103423e-07,4.46119681811e-09,2.21903482182e-09,-5.57945232717e-07,1.5194562809400001e-07,1.5103598036900001e-07,1.06899123313e-07,25.04,01-0609-25L.S199906,5.57945232717e-07,0.045,1.96350999091,r,,1999,0,0,100,0,0,0,0,r,3,False,False,False,False
66331,1999-06-01T08:56:59.040000Z,75.19,132628.0,66200.0,0.614718115397,-0.864244872431,4.45,0.0,1.0,5.539512630830001,1.1375261819700002,10.0,1,63.013406529099996,1.32823967009e-12,8,0.885,9.9,56,6,3.56754731786e-07,0.0,20,1999-06-01T08:57:46.905408Z,1999-06-01T08:56:59.598585Z,./WAV/MVOE_/1999/06/9906-01-0856-59S.MVO_23_1,7.41046872878e-08,0.6,7.83007082647e-07,15.15,100.0,4.44,-1.07480929369e-07,6.40929435647e-07,-8.297253491670001e-09,-5.444047160890001e-09,-7.82955653904e-07,1.74629314384e-07,1.73630701731e-07,1.00753163846e-07,59.04,01-0856-59L.S199906,7.83007082647e-07,-0.05,1.9955894575599997,r,47.3068226576,1999,0,0,100,0,0,0,0,r,3,False,False,False,False
66332,1999-06-01T10:19:22.040000Z,75.19,132629.0,66201.0,1.37401234652,-0.00599663351285,6.85,0.0,1.0,7.5234180295,1.88295558623,17.0,1,240.826454105,2.18434388086e-12,10,10.75,10.55,19,6,4.96052992892e-07,0.0,20,1999-06-01T10:19:49.663354Z,1999-06-01T10:19:33.730384Z,./WAV/MVOE_/1999/06/9906-01-1019-22S.MVO_23_1,7.15612444823e-08,0.7,2.26813345133e-06,14.085,100.0,4.625,-1.2147427416800002e-07,2.12152514933e-06,6.21647654992e-09,5.55185759819e-09,-1.8306998374e-06,2.4230238519499997e-07,2.412213392e-07,1.3641362881900002e-07,22.04,01-1019-22L.S199906,2.26813345133e-06,-0.025,4.263735477219999,t,15.9329698086,1999,0,0,0,0,0,0,100,t,3,False,False,False,False
66333,1999-06-01T11:01:03.040000Z,75.19,132630.0,66202.0,1.5022659111899999,0.135230516733,15.65,1.45,1.0,5.08689835579,0.949378315954,13.0,1,62.7820829279,2.76005940228e-12,11,1.165,12.15,1,6,5.03653967581e-07,0.0,20,1999-06-01T11:01:53.897827Z,1999-06-01T11:01:13.613214Z,./WAV/MVOE_/1999/06/9906-01-1101-03S.MVO_23_1,9.17724124998e-08,2.45,1.11168053885e-06,12.95,100.0,4.67,-1.414561155e-07,1.10185433078e-06,5.3935316039999995e-09,7.2617101769899995e-09,-1.0361276542e-06,2.45230037643e-07,2.45073397898e-07,1.86173291123e-07,3.04,01-1101-03L.S199906,1.11168053885e-06,-0.01,2.3566583152700002,r,40.284612298,1999,0,0,100,0,0,0,0,r,3,False,False,False,False
66334,1999-06-01T12:49:36.040000Z,75.19,132631.0,66203.0,1.18314061823,-0.31695803875399997,16.3,0.3,1.0,5.631811578480001,1.24926582331,15.0,1,105.534445925,4.4149791874800004e-12,12,2.265,11.3,49,6,6.85149137481e-07,0.0,20,1999-06-01T12:50:23.905408Z,1999-06-01T12:49:36.040000Z,./WAV/MVOE_/1999/06/9906-01-1249-36S.MVO_23_1,9.45137641665e-08,14.9,1.60722627942e-06,5.575,100.0,4.76,-2.06806495877e-07,1.46401013194e-06,8.221769569509999e-09,3.7129106523599996e-09,-1.55223037363e-06,3.1756719868e-07,3.1684636325500003e-07,1.86941387677e-07,36.04,01-1249-36L.S199906,1.60722627942e-06,0.02,2.5332119988099997,r,47.865407705299994,1999,0,0,100,0,0,0,0,r,3,False,False,False,False
66335,1999-06-01T13:01:39.040000Z,75.19,132632.0,66204.0,1.47464353556,-0.0156430364852,17.95,0.4,1.0,5.14593811683,1.12312161922,8.0,1,46.236114801199996,2.1878783143799998e-12,13,1.535,12.2,1,6,5.779260079039999e-07,0.0,20,1999-06-01T13:02:07.953419Z,1999-06-01T13:01:50.025503Z,./WAV/MVOE_/1999/06/9906-01-1301-39S.MVO_23_1,8.75684147996e-08,16.25,1.0710220759799999e-06,11.68,100.0,4.58,-1.8302595474200002e-07,9.375280459899999e-07,-2.47007996624e-08,-2.39411632504e-08,-1.0710220759799999e-06,3.02042704402e-07,2.71882363385e-07,3.15526570992e-08,39.04,01-1301-39L.S199906,1.0710220759799999e-06,0.01,2.12840635888,t,17.92791605,1999,0,0,0,0,0,0,100,t,3,False,False,False,False
66336,1999-06-01T13:04:51.040000Z,75.19,132633.0,66205.0,0.886084348688,-0.5740485861729999,5.9,0.0,1.0,5.12549359665,0.966892992807,6.0,1,29.7348230597,1.24095534339e-12,13,0.47,12.0,4,6,4.17479614608e-07,0.0,19,1999-06-01T13:05:16.961000Z,1999-06-01T13:05:01.067929Z,./WAV/MVOE_/1999/06/9906-01-1304-51S.MVO_23_1,7.48687428975e-08,4.0,7.819964669090001e-07,10.05,100.0,4.45,-5.53415510287e-08,6.84539556236e-07,3.3570971023400003e-09,3.4827516470600002e-09,-7.819964669090001e-07,2.43398467825e-07,2.2285884863699999e-07,5.2504889480900005e-08,51.04,01-1304-51L.S199906,7.819964669090001e-07,0.0,1.87313688991,r,15.893070936199999,1999,0,0,100,0,0,0,0,r,3,False,False,False,False
