 -200, 0.000188975148570521
 -199, 0.0001919620617301
 -198, 0.000195012131736344
 -197, 0.000198127033652798
 -196, 0.000201308496046561
 -195, 0.000204558302989491
 -194, 0.000207878296145278
 -193, 0.00021127037694656
 -192, 0.000214736508866447
 -191, 0.0002182787197891
 -190, 0.000221899104484226
 -189, 0.000225599827190646
 -188, 0.000229383124314363
 -187, 0.000233251307246851
 -186, 0.000237206765309644
 -185, 0.000241251968831576
 -184, 0.000245389472365471
 -183, 0.00024962191805138
 -182, 0.000253952039133929
 -181, 0.000258382663641754
 -180, 0.00026291671823745
 -179, 0.000267557232246977
 -178, 0.000272307341877959
 -177, 0.000277170294636885
 -176, 0.000282149453955812
 -175, 0.000287248304039794
 -174, 0.000292470454946925
 -173, 0.000297819647913629
 -172, 0.000303299760938544
 -171, 0.000308914814639229
 -170, 0.000314668978396708
 -169, 0.000320566576803875
 -168, 0.000326612096434726
 -167, 0.000332810192952447
 -166, 0.000339165698575533
 -165, 0.000345683629922327
 -164, 0.000352369196255631
 -163, 0.000359227808150477
 -162, 0.000366265086609572
 -161, 0.000373486872652577
 -160, 0.000380899237407034
 -159, 0.000388508492730616
 -158, 0.000396321202396316
 -157, 0.000404344193874295
 -156, 0.000412584570746359
 -155, 0.000421049725791467
 -154, 0.000429747354783282
 -153, 0.000438685471043529
 -152, 0.000447872420797997
 -151, 0.000457316899385208
 -150, 0.000467027968371287
 -149, 0.000477015073628293
 -148, 0.000487288064437355
 -147, 0.000497857213682269
 -146, 0.000508733239203946
 -145, 0.000519927326391157
 -144, 0.000531451152088506
 -143, 0.000543316909908484
 -142, 0.000555537337040819
 -141, 0.000568125742659322
 -140, 0.000581096038033824
 -139, 0.000594462768462979
 -138, 0.000608241147152443
 -137, 0.000622447091172455
 -136, 0.000637097259639177
 -135, 0.000652209094275342
 -134, 0.000667800862517885
 -133, 0.000683891703353501
 -132, 0.000700501676077356
 -131, 0.000717651812185864
 -130, 0.000735364170631374
 -129, 0.000753661896685204
 -128, 0.000772569284675568
 -127, 0.000792111844888991
 -126, 0.000812316374947826
 -125, 0.000833211036002701
 -124, 0.000854825434107411
 -123, 0.000877190707175116
 -122, 0.000900339617949023
 -121, 0.000924306653458303
 -120, 0.0009491281314712
 -119, 0.000974842314502459
 -118, 0.00100148953198179
 -117, 0.00102911231124458
 -116, 0.00105775551806597
 -115, 0.00108746650752523
 -114, 0.00111829528606015
 -113, 0.0011502946856509
 -112, 0.00118352055116115
 -111, 0.00121803194196175
 -110, 0.00125389134906964
 -109, 0.00129116492915403
 -108, 0.00132992275689318
 -107, 0.00137023909731157
 -106, 0.00141219269988882
 -105, 0.00145586711641154
 -104, 0.00150135104473882
 -103, 0.00154873870087446
 -102, 0.00159813022198591
 -101, 0.00164963210328565
 -100, 0.00170335767199826
 -99, 0.00175942760197953
 -98, 0.001817970472938
 -97, 0.00187912337863912
 -96, 0.00194303258895337
 -95, 0.00200985427115024
 -94, 0.0020797552764464
 -93, 0.00215291399849875
 -92, 0.00222952131130124
 -91, 0.00230978159481011
 -90, 0.00239391385759983
 -89, 0.00248215296695673
 -88, 0.00257475099806724
 -87, 0.00267197871537486
 -86, 0.00277412720078762
 -85, 0.00288150964524496
 -84, 0.00299446332223278
 -83, 0.00311335176420518
 -82, 0.00323856716557751
 -81, 0.00337053303904819
 -80, 0.00350970715554899
 -79, 0.00365658480218598
 -78, 0.00381170239720054
 -77, 0.00397564150635099
 -76, 0.00414903331130727
 -75, 0.00433256358780194
 -74, 0.00452697825955436
 -73, 0.00473308960357499
 -72, 0.00495178319359496
 -71, 0.00518402568132694
 -70, 0.00543087353037685
 -69, 0.00569348283528431
 -68, 0.00597312037884838
 -67, 0.00627117610516033
 -66, 0.0065891772143058
 -65, 0.00692880411834422
 -64, 0.00729190853793137
 -63, 0.0076805340660475
 -62, 0.00809693958122176
 -61, 0.0085436259592342
 -60, 0.00902336661177051
 -59, 0.0095392424756649
 -58, 0.0100946821906015
 -57, 0.0106935083406773
 -56, 0.0113399908013088
 -55, 0.0120389084341404
 -54, 0.0127956206170714
 -53, 0.013616150394571
 -52, 0.0145072813980631
 -51, 0.0154766711337978
 -50, 0.0165329837871627
 -49, 0.0176860463745305
 -48, 0.0189470329206893
 -47, 0.0203286823957343
 -46, 0.021845557467032
 -45, 0.0235143527836493
 -44, 0.0253542636093349
 -43, 0.0273874282830034
 -42, 0.0296394613807118
 -41, 0.0321400988034155
 -40, 0.0349239816182618
 -39, 0.0380316127380003
 -38, 0.0415105299741892
 -37, 0.0454167513810814
 -36, 0.0498165651259965
 -35, 0.0547887577679902
 -34, 0.0604274037291276
 -33, 0.06684537760102
 -32, 0.0741788035491578
 -31, 0.0825927278672276
 -30, 0.0922883994424163
 -29, 0.103512679719469
 -28, 0.116570295022628
 -27, 0.131839913828959
 -26, 0.149795415446811
 -25, 0.171034267993532
 -24, 0.196315733475534
 -23, 0.226612789723688
 -22, 0.263183393474202
 -21, 0.307669302443759
 -20, 0.362234591694223
 -19, 0.42976197466964
 -18, 0.514134234787314
 -17, 0.620642331442928
 -16, 0.756583960520227
 -15, 0.932150980147143
 -14, 1.16175768709553
 -13, 1.46604296026314
 -12, 1.8748954179216
 -11, 2.43199630198293
 -10, 3.20148853519974
 -9, 4.27721604740885
 -8, 5.79373776796625
 -7, 7.93372120603227
 -6, 10.9126514052059
 -5, 14.8882184747743
 -4, 19.6835707659973
 -3, 24.2081676223418
 -2, 25.8602281648092
 -1, 21.3792105583679
 0, 10.5275183395671
 1, -1.52712554388672
