,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
244177,52736,75.0,-0.619794755303,-2.46027914053,4.2,1.4,1.0,,,,29,,1.83021318912e-10,2002-03-29T13:25:46.000000Z,13,1.23,LV,4.85,25,3,3.2001801969099997e-06,0.0,13,,,./WAV/MVOE_/2002/03/2002-03-29-1325-46S.MVO___014,7.30161263034e-07,2.85,7.6270938846300016e-06,25.725,100.0,5.525,-9.475659464340001e-07,6.36895830166e-06,-5.6059659473e-10,-5.16117200645e-10,-7.40791334362e-06,1.57019314558e-06,1.5701862891e-06,9.637907927639998e-07,46.0,29-1325-46L.S200203,7.6270938846300016e-06,-0.01,2.10485598933,n,,2002
247741,52735,75.0,-0.619794755303,-2.46027914053,4.2,1.4,1.0,,,,29,,1.83021318912e-10,2002-03-29T13:25:46.000000Z,13,1.23,LV,4.85,25,3,3.2001801969099997e-06,0.0,13,,,./WAV/MVOE_/2002/03/2002-03-29-1325-46S.MVO___014,7.30161263034e-07,2.85,7.6270938846300016e-06,25.725,100.0,5.525,-9.475659464340001e-07,6.36895830166e-06,-5.6059659473e-10,-5.16117200645e-10,-7.40791334362e-06,1.57019314558e-06,1.5701862891e-06,9.637907927639998e-07,46.0,29-1325-31L.S200203,7.6270938846300016e-06,-0.01,2.10485598933,r,,2002
