,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
256044,57202,75.0,-0.274588076712,-1.39489682412,2.45,0.0,1.0,5.10703536884,1.04684204635,12.0,2,64.1551122756,3.61919448074e-11,2002-05-02T19:33:55.000000Z,19,3.125,LV,7.45,33,5,1.6909921905e-06,0.0,14,2002-05-02T19:34:35.280000Z,2002-05-02T19:34:00.626667Z,./WAV/MVOE_/2002/05/2002-05-02-1933-55S.MVO___014,2.7399716082399996e-07,1.3,4.0664329029300005e-06,22.96,100.0,5.315,-4.06394215688e-07,3.03841570214e-06,5.2913388975699995e-09,4.88377575648e-09,-4.0664329029300005e-06,7.44066377569e-07,7.431307332260002e-07,3.6836783179899996e-07,55.0,02-1933-55L.S200205,4.0664329029300005e-06,-0.075,2.6193882634400003,l,34.6533333063,2002
256043,57201,75.0,-0.274588076712,-1.39489682412,2.45,0.0,1.0,5.10703536884,1.04684204635,12.0,2,64.1551122756,3.61919448074e-11,2002-05-02T19:33:55.000000Z,19,3.125,LV,7.45,33,5,1.6909921905e-06,0.0,14,2002-05-02T19:34:35.280000Z,2002-05-02T19:34:00.626667Z,./WAV/MVOE_/2002/05/2002-05-02-1933-55S.MVO___014,2.7399716082399996e-07,1.3,4.0664329029300005e-06,22.96,100.0,5.315,-4.06394215687e-07,3.03841570213e-06,5.2913388975699995e-09,4.88377575647e-09,-4.0664329029300005e-06,7.44066377569e-07,7.431307332260002e-07,3.6836783179899996e-07,55.0,02-1933-05L.S200205,4.0664329029300005e-06,-0.075,2.61938826345,l,34.6533333063,2002
