,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
251962,56961,75.0,-0.7739256278479999,-1.6435205033200002,1.95,0.0,1.0,6.290205024990001,1.41666534283,13.0,30,115.84450095700001,3.79929080883e-11,2002-04-30T02:43:51.000000Z,2,6.665,LV,5.15,43,4,1.77719115977e-06,0.0,14,2002-04-30T02:45:02.800000Z,2002-04-30T02:44:10.080000Z,./WAV/MVOE_/2002/04/2002-04-30-0243-51S.MVO___014,3.06392802573e-07,0.9,4.93718037276e-06,22.685,100.0,5.265,-3.27544035875e-07,4.0986548622699996e-06,-3.5190440678400002e-09,-4.58871073055e-09,-4.93718037276e-06,7.44076715995e-07,7.44054607118e-07,3.18095971002e-07,51.0,30-0243-51L.S200204,4.93718037276e-06,-0.01,2.4775038257700004,h,52.719999909399995,2002
255805,56960,75.0,-0.7739256278479999,-1.6435205033200002,1.95,0.0,1.0,6.290205024990001,1.41666534283,13.0,30,115.84450095700001,3.79929080883e-11,2002-04-30T02:43:51.000000Z,2,6.665,LV,5.15,43,4,1.77719115977e-06,0.0,14,2002-04-30T02:45:02.800000Z,2002-04-30T02:44:10.080000Z,./WAV/MVOE_/2002/04/2002-04-30-0243-51S.MVO___014,3.06392802573e-07,0.9,4.93718037276e-06,22.685,100.0,5.265,-3.27544035875e-07,4.0986548622699996e-06,-3.5190440678400002e-09,-4.58871073055e-09,-4.93718037276e-06,7.44076715995e-07,7.44054607118e-07,3.18095971002e-07,51.0,30-0243-00L.S200204,4.93718037276e-06,-0.01,2.4775038257700004,h,52.719999909399995,2002
