,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
344972,19480,100.0,-1.4765848388499998,-2.66343483665,3.0,1.2,1.0,4.7126604096300015,0.893816417755,19.0,8,80.0328116633,2.03542891538e-10,2006-04-08T21:36:38.000000Z,21,5.67,LV,4.6,36,4,4.47815816242e-06,0.0,27,2006-04-08T21:37:25.590000Z,2006-04-08T21:36:44.560000Z,./WAV/MVOE_/2006/04/2006-04-08-2136-38S.MVO___030,5.72211449097e-07,2.1,9.34374209143e-06,27.1,100.0,5.56,-5.54259633998e-07,8.51668433441e-06,7.96226495184e-10,1.28899815162e-09,-9.34374209143e-06,1.6213529886e-06,1.62135228321e-06,5.62262480856e-07,38.0,08-2136-38L.S200604,9.34374209143e-06,-0.02,2.20290911003,l,41.029999971399995,2006
341272,19481,100.0,-1.4765848388499998,-2.66343483665,3.0,1.2,1.0,4.7126604096300015,0.893816417755,19.0,8,80.0328116633,2.03542891538e-10,2006-04-08T21:36:38.000000Z,21,5.67,LV,4.6,36,4,4.47815816242e-06,0.0,27,2006-04-08T21:37:25.590000Z,2006-04-08T21:36:44.560000Z,./WAV/MVOE_/2006/04/2006-04-08-2136-38S.MVO___030,5.72211449097e-07,2.1,9.34374209143e-06,27.1,100.0,5.56,-5.54259633998e-07,8.51668433441e-06,7.96226495184e-10,1.28899815162e-09,-9.34374209143e-06,1.6213529886e-06,1.62135228321e-06,5.62262480856e-07,38.0,08-2136-38L.S200604-temp,9.34374209143e-06,-0.02,2.20290911003,l,41.029999971399995,2006
