,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
236711,48494,75.0,-0.871390625274,-2.1421743820400003,2.8,0.3,1.0,5.59805630294,1.00789597532,12.0,23,67.7071010083,1.3114824463e-10,2002-02-23T13:00:52.000000Z,13,3.555,LV,5.15,0,2,3.0556485405e-06,0.0,13,2002-02-23T13:02:13.986667Z,2002-02-23T13:00:52.133333Z,./WAV/MVOE_/2002/02/2002-02-23-1300-52S.MVO___014,5.18662422896e-07,1.55,6.00156616609e-06,26.965,100.0,5.52,-6.03540124342e-07,5.6043986066e-06,-3.49717024937e-10,-1.4642526691199999e-09,-6.00156616609e-06,1.3042195267600001e-06,1.3041824743e-06,6.16258858823e-07,52.0,23-1300-52L.S200202,6.00156616609e-06,0.0,2.27491860311,l,81.853333354,2002
236710,48493,75.0,-0.871390625273,-2.1421743820400003,2.8,0.3,1.0,5.59805630294,1.00789597532,12.0,23,67.7071010083,1.3114824463e-10,2002-02-23T13:00:52.000000Z,13,3.555,LV,5.15,0,2,3.05564854049e-06,0.0,13,2002-02-23T13:02:13.986667Z,2002-02-23T13:00:52.133333Z,./WAV/MVOE_/2002/02/2002-02-23-1300-52S.MVO___014,5.18662422896e-07,1.55,6.00156616609e-06,26.965,100.0,5.52,-6.03540124342e-07,5.6043986066e-06,-3.49717024937e-10,-1.4642526691199999e-09,-6.00156616609e-06,1.30421952677e-06,1.3041824743e-06,6.16258858823e-07,52.0,23-1300-01L.S200202,6.00156616609e-06,0.0,2.27491860311,l,81.853333354,2002
