,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
224367,41019,75.0,-1.6648392494600002,-2.35342071005,2.4,0.5,1.0,7.22360331648,1.80035786479,12.0,19,156.060852515,2.17554518264e-11,2001-11-19T19:51:51.000000Z,19,8.805,LV,4.35,51,11,1.74495102982e-06,0.0,14,2001-11-19T19:52:32.453333Z,2001-11-19T19:52:09.266667Z,./WAV/MVOE_/2001/11/2001-11-19-1951-51S.MVO___015,2.17473518965e-07,1.5,4.04854163432e-06,23.5,100.0,5.18,-1.83221499876e-07,3.7128980420400002e-06,-1.25153755342e-09,-7.995894223689998e-10,-3.7781692618699997e-06,5.66890316239e-07,5.667279259060001e-07,1.76718003234e-07,51.0,19-1951-51L.S200111,4.04854163432e-06,0.035,2.2011101419,l,23.1866667271,2001
224366,41018,75.0,-1.66483924947,-2.35342071005,2.4,0.5,1.0,7.22360331648,1.80035786479,12.0,19,156.060852515,2.17554518264e-11,2001-11-19T19:51:51.000000Z,19,8.805,LV,4.35,51,11,1.74495102983e-06,0.0,14,2001-11-19T19:52:32.453333Z,2001-11-19T19:52:09.266667Z,./WAV/MVOE_/2001/11/2001-11-19-1951-51S.MVO___015,2.17473518965e-07,1.5,4.04854163431e-06,23.5,100.0,5.18,-1.83221499876e-07,3.71289804203e-06,-1.25153755342e-09,-7.99589422371e-10,-3.77816926186e-06,5.66890316239e-07,5.66727925907e-07,1.76718003233e-07,51.0,19-1951-00L.S200111,4.04854163431e-06,0.035,2.2011101419,h,23.1866667271,2001
