,Eseismic,Fs,R,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,elev,energy,filetime,id,kurtosis,lat,lon,magA,magE,medianF,noise_level,num_gaps,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,signal_level,skewness,snr,starttime,units
0,45423.0025833,75.0,1594.57768227,0.0235153603622,-1.94260555204,5.3,1.9,808880064.012,478.0,5.68636330234e-10,1996-10-23T22:35:49.040000Z,MV.MBGA..BHZ,7.37,16.7030555556,-62.1880555556,0.559824614522,-0.595149440752,6.2,5.61808745378e-06,0,8.1581690486e-07,3.7,1.93015205824e-05,34.75,100.0,5.55,-6.07373446847e-07,1.93015205824e-05,-2.67086824847e-10,-8.31360777642e-09,-1.77430039535e-05,2.61744916346e-06,2.61744914983e-06,6.13384998103e-07,1.93015205824e-05,-0.17,3.43560343999,1996-10-23T22:35:49.040000Z,m/s
1,226737.101453,75.0,1594.57768227,-1.3201790393,-2.88979878994,3.8,1.6,808880064.012,478.0,2.83845069603e-09,1996-10-23T22:35:49.040000Z,MV.MBGA..BHN,8.26,16.7030555556,-62.1880555556,0.882815431633,-0.129651606379,4.6,1.28660563559e-05,0,2.11646580679e-06,2.6,4.06052642735e-05,36.48,100.0,5.64,-1.30386264675e-06,3.37729750295e-05,1.21397600078e-09,-7.65660804194e-09,-4.06052642735e-05,5.84792280703e-06,5.84792268102e-06,1.18374064788e-06,4.06052642735e-05,-0.14,3.15599925497,1996-10-23T22:35:49.040000Z,m/s
2,306990.545001,75.0,1594.57768227,-1.55172226283,-2.91614407594,3.6,1.7,808880064.012,478.0,3.84311839812e-09,1996-10-23T22:35:49.040000Z,MV.MBGA..BHE,12.28,16.7030555556,-62.1880555556,1.03233782007,-0.0419166667656,4.4,1.91504602413e-05,0,2.44876808954e-06,2.6,5.72934177009e-05,30.79,100.0,5.65,-1.19353692022e-06,5.72934177009e-05,3.89936446164e-09,1.13252077765e-08,-4.53460643978e-05,6.80460368447e-06,6.80460256721e-06,1.22788410538e-06,5.72934177009e-05,-0.06,2.99175147641,1996-10-23T22:35:49.040000Z,m/s
3,822499.682204,75.0,2514.40381213,-0.150552027593,-2.1091519312,4.8,2.4,461997556.108,287.0,4.14110090753e-09,1996-10-23T22:35:49.040000Z,MV.MBLG..SHZ,7.14,16.7166666667,-62.1597222222,1.24278414162,0.24342382588,5.6,1.87845447758e-05,0,2.33193204371e-06,3.5,4.48836429917e-05,33.93,100.0,5.57,-1.31394578284e-06,4.48836429917e-05,3.08199834124e-08,4.05101563197e-08,-4.38631674348e-05,7.06348228697e-06,7.06341504847e-06,1.39607569741e-06,4.48836429917e-05,-0.05,2.38939210545,1996-10-23T22:35:49.040000Z,m/s
4,,75.0,2514.40381213,1.17433085987,-0.998021992341,5.8,2.7,27500000.0,287.0,2.188864844e-06,1996-10-23T22:35:49.040000Z,MV.MBLG..SNZ,6.61,16.7166666667,-62.1597222222,,,8.6,0.000401159904479,0,4.75120929915e-05,3.8,0.00127930719412,33.97,100.0,5.63,-3.63835851603e-05,0.000918214635353,5.65517987141e-09,-6.88534029863e-07,-0.00127930719412,0.000162394167353,0.000162394167255,3.62244866756e-05,0.00127930719412,-0.24,3.18902058715,1996-10-23T22:35:49.040000Z,m/s2
5,,75.0,1196.62050322,0.482322894772,-1.55383960366,5.0,2.4,27500000.0,355.0,3.32061207897e-07,1996-10-23T22:35:49.040000Z,MV.MBRY..SNZ,5.22,16.7094444444,-62.175,,,7.8,0.000153920067426,0,2.10533408368e-05,3.5,0.000347257102027,33.0,100.0,5.51,-1.59004936006e-05,0.000322519350354,-9.05269056793e-10,1.3421594789e-07,-0.000347257102027,6.32513829457e-05,6.32513829392e-05,1.66853039557e-05,0.000347257102027,-0.0,2.25608725252,1996-10-23T22:35:49.040000Z,m/s2
6,77976.869218,75.0,3652.32597167,-0.53075245233,-2.12862924561,4.2,1.5,808880064.012,183.0,1.86070214551e-10,1996-10-23T22:35:49.040000Z,MV.MBGE..BHZ,4.79,16.6844444444,-62.19,0.813605623464,-0.438689470521,5.1,3.16133186921e-06,0,5.2968533744e-07,2.8,9.19378562589e-06,39.6,100.0,5.49,-4.4175869627e-07,9.19378562589e-06,-8.30691764632e-10,-1.19777761095e-08,-7.24546882013e-06,1.49726744901e-06,1.49726721858e-06,3.90151486521e-07,9.19378562589e-06,0.19,2.90820008979,1996-10-23T22:35:49.040000Z,m/s
7,351373.499927,75.0,3652.32597167,-1.50920455459,-3.2169176199,4.0,1.7,808880064.012,183.0,8.38455598112e-10,1996-10-23T22:35:49.040000Z,MV.MBGE..BHN,6.13,16.6844444444,-62.19,1.2248348185,-0.00282066363799,3.9,7.38580945339e-06,0,1.20046153127e-06,2.9,2.36986478713e-05,34.49,100.0,5.6,-7.41438339336e-07,1.68289904878e-05,-7.19692130358e-09,-6.56754968397e-09,-2.36986478713e-05,3.178344644e-06,3.17833649577e-06,7.53386542217e-07,2.36986478713e-05,-0.21,3.20867306703,1996-10-23T22:35:49.040000Z,m/s
8,357101.520755,75.0,3652.32597167,-1.37635193321,-3.30257699501,4.1,1.5,808880064.012,183.0,8.52123934312e-10,1996-10-23T22:35:49.040000Z,MV.MBGE..BHE,5.28,16.6844444444,-62.19,1.07796556173,0.00186113312402,3.9,8.27098748305e-06,0,1.16908728931e-06,2.6,1.68987395009e-05,36.83,100.0,5.61,-7.80036767832e-07,1.65837492651e-05,2.56536689783e-09,3.09670611928e-08,-1.68987395009e-05,3.20414628652e-06,3.20414525956e-06,8.90140060198e-07,1.68987395009e-05,-0.08,2.04313445469,1996-10-23T22:35:49.040000Z,m/s
9,68421.8417248,75.0,2847.29728971,-0.293747890094,-2.82085996457,4.3,2.0,808880064.012,350.0,2.68645306778e-10,1996-10-23T22:35:49.040000Z,MV.MBGH..BHZ,4.19,16.7316666667,-62.205,0.676100841074,-0.476536826667,7.0,4.80010328837e-06,0,6.75493187354e-07,3.1,9.97719217706e-06,38.16,100.0,5.52,-6.14942117196e-07,9.96341663126e-06,-6.34671801743e-09,-6.43658675773e-09,-9.97719217706e-06,1.79908044376e-06,1.79906924888e-06,5.89951631009e-07,9.97719217706e-06,0.1,2.07853697674,1996-10-23T22:35:49.040000Z,m/s
10,282429.303411,75.0,2847.29728971,-1.41600418511,-3.45852711454,3.7,1.5,808880064.012,350.0,1.10890477289e-09,1996-10-23T22:35:49.040000Z,MV.MBGH..BHN,6.14,16.7316666667,-62.205,1.09405527411,-0.0660601634143,5.7,8.62293687299e-06,0,1.47824492195e-06,2.5,2.61193743917e-05,35.87,100.0,5.62,-1.1243530736e-06,2.61193743917e-05,7.00976416606e-09,5.00797469496e-09,-1.98238706782e-05,3.65517420494e-06,3.6551674834e-06,1.1728162003e-06,2.61193743917e-05,0.13,3.02905782292,1996-10-23T22:35:49.040000Z,m/s
11,348306.640874,75.0,2847.29728971,-1.44949719715,-3.51695102002,3.9,1.7,808880064.012,350.0,1.36755956916e-09,1996-10-23T22:35:49.040000Z,MV.MBGH..BHE,6.56,16.7316666667,-62.205,1.11584059715,-0.00535883008658,4.9,7.6223074225e-06,0,1.6073669255e-06,2.8,2.74630073792e-05,34.88,100.0,5.63,-1.13539329432e-06,2.4683599654e-05,3.27171802301e-10,-1.22314936709e-08,-2.74630073792e-05,4.05914046508e-06,4.05914045189e-06,1.1492293393e-06,2.74630073792e-05,0.06,3.60297818717,1996-10-23T22:35:49.040000Z,m/s
12,28435.0417269,75.0,3262.87991599,-0.833332153238,-2.34909339555,3.4,1.2,461997556.108,407.0,8.50162247696e-11,1996-10-23T22:35:49.040000Z,MV.MBWH..SHZ,7.47,16.7419444444,-62.1988888889,0.59221754285,-0.730764086738,4.6,2.57526077507e-06,0,3.67432801284e-07,2.2,6.61387218382e-06,37.32,100.0,5.23,-2.30364527953e-07,6.24338538755e-06,2.13950581115e-08,2.19010076494e-08,-6.61387218382e-06,1.01207305304e-06,1.01184688376e-06,2.91684855973e-07,6.61387218382e-06,-0.24,2.56823396211,1996-10-23T22:35:49.040000Z,m/s
13,,75.0,3262.87991599,0.877520252663,-1.03448158434,6.4,1.6,27500000.0,407.0,3.4902264447e-08,1996-10-23T22:35:49.040000Z,MV.MBWH..SNZ,5.91,16.7419444444,-62.1988888889,,,8.3,4.9754369183e-05,0,5.4364059392e-06,2.8,0.000136109739296,37.81,100.0,5.3,-5.76056635084e-06,0.000136109739296,1.14845452638e-09,1.55643375351e-08,-0.000126212569606,2.05063212255e-05,2.05063211934e-05,5.78529298107e-06,0.000136109739296,0.01,2.73563390574,1996-10-23T22:35:49.040000Z,m/s2
14,403034.867137,75.0,3983.21255435,-0.813174101606,-2.34249298768,3.7,1.5,808880064.012,102.0,8.08585189618e-10,1996-10-23T22:35:49.040000Z,MV.MBBE..BHZ,6.07,16.7369444444,-62.1525,1.20153986,0.0368950794787,4.7,6.51030084096e-06,0,1.18162003084e-06,2.5,1.95508790351e-05,41.08,100.0,5.59,-9.23918082848e-07,1.71302592292e-05,-1.72008051082e-09,1.92842954311e-08,-1.95508790351e-05,3.12121614701e-06,3.12121567305e-06,9.71568116064e-07,1.95508790351e-05,-0.09,3.00306844687,1996-10-23T22:35:49.040000Z,m/s
15,1519171.59393,75.0,3983.21255435,-1.3835417943,-3.03094342872,3.7,1.5,808880064.012,102.0,3.04782477027e-09,1996-10-23T22:35:49.040000Z,MV.MBBE..BHN,5.38,16.7369444444,-62.1525,1.47363869782,0.421071220797,3.9,1.46077352092e-05,0,2.37181199186e-06,2.5,3.65818046703e-05,39.11,100.0,5.66,-1.67662818261e-06,3.65818046703e-05,3.62044326807e-09,-2.10314807449e-08,-3.05606044588e-05,6.05976735236e-06,6.05976627083e-06,1.64127233893e-06,3.65818046703e-05,0.13,2.50427627188,1996-10-23T22:35:49.040000Z,m/s
16,922531.720655,75.0,3983.21255435,-1.22891759379,-3.00131421109,4.0,1.5,808880064.012,102.0,1.85082122441e-09,1996-10-23T22:35:49.040000Z,MV.MBBE..BHE,4.53,16.7369444444,-62.1525,1.30521143709,0.276654205348,4.1,1.2162420654e-05,0,1.72668309432e-06,2.5,2.48220625547e-05,32.33,100.0,5.64,-1.30994911596e-06,2.33772904231e-05,1.40002610127e-09,-2.34964722988e-08,-2.48220625547e-05,4.72218708826e-06,4.72218688072e-06,1.30802608113e-06,2.48220625547e-05,0.02,2.04088176694,1996-10-23T22:35:49.040000Z,m/s
17,28763.7882344,75.0,5653.12462989,-0.65498751102,-2.22874501212,4.2,0.8,808880064.012,253.0,2.8649634765e-11,1996-10-23T22:35:49.040000Z,MV.MBGB..BHZ,4.31,16.7283333333,-62.235,0.718736355783,-0.727435944855,5.1,1.47679459391e-06,0,2.05854945597e-07,2.6,3.67345445466e-06,39.65,100.0,5.34,-2.3621754731e-07,3.53284264669e-06,3.08879537364e-09,7.54860866309e-09,-3.67345445466e-06,5.87517082705e-07,5.87508963177e-07,2.37758039106e-07,3.67345445466e-06,-0.09,2.4874511796,1996-10-23T22:35:49.040000Z,m/s
18,276311.590253,75.0,5653.12462989,-1.80611237745,-3.19800608087,3.4,1.2,808880064.012,253.0,2.75215005673e-10,1996-10-23T22:35:49.040000Z,MV.MBGB..BHN,4.25,16.7283333333,-62.235,1.18857584818,-0.0724005984318,3.7,3.18198922399e-06,0,7.55711520991e-07,2.2,1.08371267286e-05,41.49,100.0,5.53,-5.93854167303e-07,1.08371267286e-05,3.72200690972e-09,-2.74061461684e-09,-9.8613038929e-06,1.82094575478e-06,1.82094195089e-06,6.08651808606e-07,1.08371267286e-05,0.01,3.4057710337,1996-10-23T22:35:49.040000Z,m/s
19,142281.702675,75.0,5653.12462989,-1.6416938953,-3.11893961807,3.6,1.3,808880064.012,253.0,1.41717036093e-10,1996-10-23T22:35:49.040000Z,MV.MBGB..BHE,4.31,16.7283333333,-62.235,0.958249421285,-0.264567297522,3.8,3.2227154639e-06,0,5.33706147529e-07,2.3,6.37657871435e-06,35.43,100.0,5.49,-4.65204024634e-07,6.37657871435e-06,-1.08011246002e-08,-5.33313082405e-09,-6.37166899276e-06,1.30668824507e-06,1.30664360309e-06,4.68704206111e-07,6.37657871435e-06,-0.09,1.97863534208,1996-10-23T22:35:49.040000Z,m/s
0,2800.44998153,75.0,1594.57768227,1.43685579694,-0.726380246212,6.2,3.2,808880064.012,478.0,3.50579554396e-11,1996-10-24T00:38:04.040000Z,MV.MBGA..BHZ,2.55,16.7030555556,-62.1880555556,-0.140249459735,-1.40184811987,10.2,1.75794336226e-06,0,2.41440493994e-07,4.8,3.8505028574e-06,33.29,100.0,5.3,-3.56311670555e-07,3.37906829081e-06,2.46173940767e-09,6.99650737799e-10,-3.8505028574e-06,7.77462222606e-07,7.77458325197e-07,3.58739735346e-07,3.8505028574e-06,-0.04,2.19034522958,1996-10-24T00:38:04.040000Z,m/s
1,5702.79527018,75.0,1594.57768227,0.233619990512,-1.42572684943,4.9,1.5,808880064.012,478.0,7.13915062872e-11,1996-10-24T00:38:04.040000Z,MV.MBGA..BHN,2.12,16.7030555556,-62.1880555556,0.0147979315857,-1.19594147951,8.2,2.65107168884e-06,0,3.7628739357e-07,3.4,5.50256069085e-06,17.57,100.0,5.39,-4.54761377062e-07,4.48388432208e-06,4.70080285772e-09,1.0415224275e-08,-5.50256069085e-06,1.1094539375e-06,1.10944397871e-06,4.87034310455e-07,5.50256069085e-06,-0.1,2.07559860189,1996-10-24T00:38:04.040000Z,m/s
2,5200.74634428,75.0,1594.57768227,0.0909876882962,-1.3419183027,4.1,1.3,808880064.012,478.0,6.51065131651e-11,1996-10-24T00:38:04.040000Z,MV.MBGA..BHE,2.48,16.7030555556,-62.1880555556,-0.072223085581,-1.22262288502,8.1,2.27952697026e-06,0,3.7800472452e-07,2.5,4.5034342264e-06,17.63,100.0,5.39,-4.56921344266e-07,4.47532517152e-06,-1.6951309343e-09,-1.1556843121e-08,-4.5034342264e-06,1.05949331713e-06,1.05949196108e-06,4.5696166447e-07,4.5034342264e-06,-0.02,1.97560032637,1996-10-24T00:38:04.040000Z,m/s
3,23178.2936436,75.0,2514.40381213,0.905882617966,-1.07799008985,5.8,2.6,461997556.108,287.0,1.16697495354e-10,1996-10-24T00:38:04.040000Z,MV.MBLG..SHZ,1.91,16.7166666667,-62.1597222222,0.416029182911,-0.789945692935,7.2,2.93953135866e-06,0,4.79638727958e-07,4.2,6.68856790547e-06,36.77,100.0,5.3,-6.80367814841e-07,6.68856790547e-06,-3.28500241963e-08,-3.60049116864e-08,-6.01993914483e-06,1.41845894617e-06,1.41807850906e-06,5.73262999484e-07,6.68856790547e-06,0.15,2.27538579773,1996-10-24T00:38:04.040000Z,m/s
4,,75.0,2514.40381213,2.37097576793,-0.0341464608338,9.7,3.3,27500000.0,287.0,1.29206653221e-07,1996-10-24T00:38:04.040000Z,MV.MBLG..SNZ,2.92,16.7166666667,-62.1597222222,,,11.0,0.000102913801494,0,1.18127824591e-05,4.7,0.000226727175759,35.48,100.0,5.41,-1.89223301594e-05,0.000226727175759,3.21506355184e-09,-2.26250310777e-08,-0.000226104921933,4.71985266464e-05,4.71985265369e-05,1.93793564839e-05,0.000226727175759,0.03,2.2030784255,1996-10-24T00:38:04.040000Z,m/s2
5,,75.0,1196.62050322,1.88283966137,-0.367161982566,6.9,2.8,27500000.0,355.0,1.58025833696e-08,1996-10-24T00:38:04.040000Z,MV.MBRY..SNZ,2.59,16.7094444444,-62.175,,,11.3,4.05277995211e-05,0,4.58507315539e-06,4.1,9.15838726663e-05,36.73,100.0,5.21,-8.02991759167e-06,7.02091943972e-05,-7.16838416071e-09,-1.53097072813e-07,-9.15838726663e-05,1.6506311943e-05,1.65063103864e-05,8.168224899e-06,9.15838726663e-05,-0.18,2.25977905903,1996-10-24T00:38:04.040000Z,m/s2
6,4363.77631746,75.0,3652.32597167,0.734619285346,-0.932667898915,6.5,0.3,808880064.012,183.0,1.04129442973e-11,1996-10-24T00:38:04.040000Z,MV.MBGE..BHZ,2.39,16.6844444444,-62.19,0.274644584298,-1.27342501266,9.0,8.25235049666e-07,0,1.15969893524e-07,3.4,2.65786754345e-06,32.24,100.0,5.2,-2.06047355555e-07,2.65786754345e-06,-9.48777032431e-10,-6.8546704464e-09,-1.69327867742e-06,4.23713962912e-07,4.23712900664e-07,2.16808277487e-07,2.65786754345e-06,0.16,3.22074001162,1996-10-24T00:38:04.040000Z,m/s
7,10157.1772292,75.0,3652.32597167,-0.38917749503,-1.94636434264,4.7,0.5,808880064.012,183.0,2.42372919717e-11,1996-10-24T00:38:04.040000Z,MV.MBGE..BHN,1.56,16.6844444444,-62.19,0.36522875877,-1.02881797975,5.9,1.46322062037e-06,0,2.20055821938e-07,1.8,3.27429276348e-06,28.83,100.0,5.31,-3.43075129182e-07,2.90473954423e-06,-4.2532423486e-09,-5.85808617533e-09,-3.27429276348e-06,6.46439745328e-07,6.46425753098e-07,3.25553766434e-07,3.27429276348e-06,-0.05,2.23773005786,1996-10-24T00:38:04.040000Z,m/s
8,10906.5972082,75.0,3652.32597167,-0.280044313034,-2.08803984133,5.1,0.5,808880064.012,183.0,2.60255753136e-11,1996-10-24T00:38:04.040000Z,MV.MBGE..BHE,1.84,16.6844444444,-62.19,0.441874741241,-1.00820715034,5.7,1.29932202901e-06,0,2.31144660784e-07,3.4,3.9062810855e-06,27.53,100.0,5.34,-3.41702534027e-07,3.09679848785e-06,-2.99752997104e-09,-3.85806628731e-09,-3.9062810855e-06,6.69863281387e-07,6.69856574623e-07,3.38992986812e-07,3.9062810855e-06,-0.02,3.00639949011,1996-10-24T00:38:04.040000Z,m/s
9,3041.58517313,75.0,2847.29728971,1.20014860113,-1.72716078843,15.8,2.1,808880064.012,350.0,1.19422038538e-11,1996-10-24T00:38:04.040000Z,MV.MBGH..BHZ,0.8,16.7316666667,-62.205,0.0135413678052,-1.37793334502,10.4,9.56909135927e-07,0,1.42905731392e-07,3.5,2.16994568955e-06,27.59,100.0,5.22,-2.85559396563e-07,2.16994568955e-06,8.47239856343e-10,-7.83632273504e-10,-1.79270281839e-06,4.53762125397e-07,4.53761334436e-07,2.84841638326e-07,2.16994568955e-06,0.02,2.26766116874,1996-10-24T00:38:04.040000Z,m/s
10,8540.86681325,75.0,2847.29728971,0.265960172891,-1.99930236545,3.9,0.7,808880064.012,350.0,3.35340839615e-11,1996-10-24T00:38:04.040000Z,MV.MBGH..BHN,0.86,16.7316666667,-62.205,0.301733770514,-1.07899870033,9.9,1.3630938684e-06,0,2.93297576528e-07,1.9,4.2134832031e-06,26.2,100.0,5.34,-4.96813965306e-07,4.2134832031e-06,-9.4747323047e-09,-1.8935041127e-08,-2.68209195587e-06,7.6037744667e-07,7.60318414122e-07,4.61100309439e-07,4.2134832031e-06,0.17,3.09111742102,1996-10-24T00:38:04.040000Z,m/s
11,9726.03309797,75.0,2847.29728971,0.046561878395,-2.26739903208,4.5,1.4,808880064.012,350.0,3.8187413251e-11,1996-10-24T00:38:04.040000Z,MV.MBGH..BHE,1.15,16.7316666667,-62.205,0.289275128427,-1.04137617123,8.0,1.69613178608e-06,0,3.27329708542e-07,3.4,4.09432793838e-06,22.59,100.0,5.36,-5.18895897522e-07,3.39676060599e-06,-6.73770208769e-09,-1.63282689704e-08,-4.09432793838e-06,8.11420776627e-07,8.11392802601e-07,4.80139776295e-07,4.09432793838e-06,0.11,2.41392088279,1996-10-24T00:38:04.040000Z,m/s
12,1081.42851195,75.0,3262.87991599,0.189398937661,-1.04966560655,2.5,0.0,461997556.108,407.0,3.2332982074400002e-12,1996-10-24T00:38:04.040000Z,MV.MBWH..SHZ,1.59,16.7419444444,-62.1988888889,-0.158480757366,-1.6773347896,6.1,4.25651721422e-07,0,9.51003370657e-08,1.2,1.17424169566e-06,23.49,100.0,4.73,-1.03872457092e-07,1.17424169566e-06,2.79984180073e-08,2.82743840189e-08,-1.04375577157e-06,2.3610701137e-07,2.34441057426e-07,1.5803477724e-07,1.17424169566e-06,0.09,2.75869128813,1996-10-24T00:38:04.040000Z,m/s
13,,75.0,3262.87991599,2.2750326258,0.192908984922,11.5,4.4,27500000.0,407.0,2.54876753651e-09,1996-10-24T00:38:04.040000Z,MV.MBWH..SNZ,3.23,16.7419444444,-62.1988888889,,,11.8,1.64588135613e-05,0,1.58837355763e-06,5.9,5.06970614908e-05,17.11,100.0,4.94,-3.05276710898e-06,5.06970614908e-05,-5.26847521727e-10,-7.52253354372e-08,-3.09357943875e-05,6.62904728229e-06,6.62904726135e-06,3.01149321564e-06,5.06970614908e-05,0.15,3.08023791035,1996-10-24T00:38:04.040000Z,m/s2
14,13976.60076,75.0,3983.21255435,0.349809009079,-1.14645275685,5.6,0.9,808880064.012,102.0,2.80404334642e-11,1996-10-24T00:38:04.040000Z,MV.MBBE..BHZ,0.32,16.7369444444,-62.1525,0.305190235868,-0.936398960152,6.4,1.23624197064e-06,0,2.39957687565e-07,2.1,2.48208508301e-06,22.63,100.0,5.31,-4.31359274707e-07,2.48208508301e-06,-3.65129638768e-10,-4.10533604979e-09,-2.37149235349e-06,6.95309822585e-07,6.95309726714e-07,4.36444816824e-07,2.48208508301e-06,0.04,2.00776639361,1996-10-24T00:38:04.040000Z,m/s
15,41903.4300308,75.0,3983.21255435,-0.191014870357,-1.62289940529,4.5,0.7,808880064.012,102.0,8.40683912978e-11,1996-10-24T00:38:04.040000Z,MV.MBBE..BHN,0.22,16.7369444444,-62.1525,0.597579847501,-0.618500284093,5.2,2.37091621719e-06,0,4.64783605118e-07,1.9,4.86638288628e-06,42.27,100.0,5.41,-7.60155068977e-07,4.86638288628e-06,-5.18625095638e-09,-8.37626969601e-09,-3.96674578357e-06,1.20393314697e-06,1.20392197637e-06,7.59474613624e-07,4.86638288628e-06,0.04,2.05253262473,1996-10-24T00:38:04.040000Z,m/s
16,32800.1263605,75.0,3983.21255435,-0.137091234039,-1.70981644868,5.1,0.7,808880064.012,102.0,6.58049676475e-11,1996-10-24T00:38:04.040000Z,MV.MBBE..BHE,0.98,16.7369444444,-62.1525,0.560215354361,-0.689416322128,5.2,2.26835970136e-06,0,3.99087756559e-07,2.1,4.46520891361e-06,37.33,100.0,5.39,-6.37227118013e-07,4.46520891361e-06,-3.09302272249e-09,-3.33255536141e-09,-3.97804563216e-06,1.06516121208e-06,1.0651567213e-06,6.01963713597e-07,4.46520891361e-06,0.14,1.96847480182,1996-10-24T00:38:04.040000Z,m/s
17,2015.00309421,75.0,5653.12462989,0.00471477520515,-1.60119153545,2.3,0.0,808880064.012,253.0,2.0070062479e-12,1996-10-24T00:38:04.040000Z,MV.MBGB..BHZ,0.56,16.7283333333,-62.235,0.0855706786428,-1.49714952175,6.3,3.80898561537e-07,0,7.98028850031e-08,0.9,8.54887530539e-07,24.35,100.0,5.11,-1.14246097377e-07,5.85828744192e-07,3.80835112229e-09,8.39502338445e-09,-8.54887530539e-07,1.86020310714e-07,1.85981322879e-07,1.16814348159e-07,8.54887530539e-07,-0.08,2.244396847,1996-10-24T00:38:04.040000Z,m/s
18,14340.9254579,75.0,5653.12462989,-1.04259252,-2.51264627334,3.4,0.5,808880064.012,253.0,1.42840113136e-11,1996-10-24T00:38:04.040000Z,MV.MBGB..BHN,0.17,16.7283333333,-62.235,0.395373221505,-0.928948547727,4.4,9.99007206084e-07,0,2.25429962491e-07,1.8,1.74466289749e-06,15.88,100.0,5.31,-3.2101637186e-07,1.66823775114e-06,7.222883289e-11,-7.21869858351e-09,-1.74466289749e-06,4.96262085123e-07,4.96262079867e-07,3.19811763408e-07,1.74466289749e-06,0.0,1.74639670952,1996-10-24T00:38:04.040000Z,m/s
19,6072.53506612,75.0,5653.12462989,-0.684675745468,-2.32620350949,4.3,0.0,808880064.012,253.0,6.04843528691e-12,1996-10-24T00:38:04.040000Z,MV.MBGB..BHE,0.72,16.7283333333,-62.235,0.304784498453,-1.17775331244,4.7,5.91949846928e-07,0,1.23750084321e-07,2.1,1.41619417024e-06,19.25,100.0,5.23,-1.89945152633e-07,1.18815591752e-06,9.6894946546e-10,2.12720392611e-10,-1.41619417024e-06,3.22929352979e-07,3.2292789931e-07,2.03686657392e-07,1.41619417024e-06,-0.14,2.39242256348,1996-10-24T00:38:04.040000Z,m/s
0,952.608760825,75.0,1594.57768227,2.41781488149,-1.01593541453,6.5,4.5,808880064.012,478.0,1.1925410455e-11,1996-10-24T16:47:18.040000Z,MV.MBGA..BHZ,2.06,16.7030555556,-62.1880555556,-0.25972914992,-1.7140569525,12.1,1.4353501537e-06,0,2.32063652596e-07,5.6,2.92440662995e-06,14.27,100.0,5.16,-3.18747729355e-07,2.92440662995e-06,-1.4357102563e-09,5.95385323377e-09,-2.6855433118e-06,6.01145634929e-07,6.0114392048e-07,3.08790518778e-07,2.92440662995e-06,0.06,2.03741687867,1996-10-24T16:47:18.040000Z,m/s
1,1098.79680729,75.0,1594.57768227,1.38320998843,-1.52098298254,6.4,4.2,808880064.012,478.0,1.37554927819e-11,1996-10-24T16:47:18.040000Z,MV.MBGA..BHN,3.84,16.7030555556,-62.1880555556,-0.177748549128,-1.67272174077,10.7,1.50765038852e-06,0,2.28767876934e-07,5.4,3.53198101591e-06,16.48,100.0,5.22,-2.96105744348e-07,3.53198101591e-06,3.48460705505e-09,2.77442764207e-09,-3.5170918705e-06,6.45626141512e-07,6.45616737793e-07,3.24775293409e-07,3.53198101591e-06,-0.08,2.34270560523,1996-10-24T16:47:18.040000Z,m/s
2,1208.35059923,75.0,1594.57768227,1.326501794,-1.75276848075,6.4,4.1,808880064.012,478.0,1.51269623606e-11,1996-10-24T16:47:18.040000Z,MV.MBGA..BHE,4.1,16.7030555556,-62.1880555556,-0.182064017322,-1.64520469214,10.2,1.72299961493e-06,0,2.49894663639e-07,5.4,3.49705845995e-06,15.95,100.0,5.23,-2.85600845045e-07,3.30728149279e-06,-1.09643301648e-08,-6.62351930158e-09,-3.49705845995e-06,6.77047117125e-07,6.76958331266e-07,2.86867178432e-07,3.49705845995e-06,-0.14,2.02963391845,1996-10-24T16:47:18.040000Z,m/s
3,504.463851931,75.0,2514.40381213,0.630700359387,-1.31403144189,5.9,0.0,461997556.108,287.0,2.5398620330800004e-12,1996-10-24T16:47:18.040000Z,MV.MBLG..SHZ,0.2,16.7166666667,-62.1597222222,-0.379067916107,-1.89811329886,7.9,5.92497405482e-07,0,1.02742000678e-07,0.9,1.07210184049e-06,21.72,100.0,4.71,-1.99274186655e-07,9.07617897109e-07,-1.53320554494e-08,-2.14046617683e-08,-1.07210184049e-06,2.77426595974e-07,2.770026069e-07,1.62213072648e-07,1.07210184049e-06,-0.03,1.80946250662,1996-10-24T16:47:18.040000Z,m/s
4,,75.0,2514.40381213,2.63408923554,-0.23836565392,7.1,4.3,27500000.0,287.0,2.55066256011e-09,1996-10-24T16:47:18.040000Z,MV.MBLG..SNZ,0.08,16.7166666667,-62.1597222222,,,14.7,1.71829983917e-05,0,2.39902907206e-06,5.6,3.72574523442e-05,16.56,100.0,4.96,-5.91550191513e-06,3.72574523442e-05,2.23062317055e-10,1.21183554309e-07,-2.93023955353e-05,8.79163266133e-06,8.7916326585e-06,5.95611352708e-06,3.72574523442e-05,0.05,2.16827421472,1996-10-24T16:47:18.040000Z,m/s2
