,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
396117,4716,100.0,-1.14012682318,-2.11669143762,2.4,0.85,1.0,5.26351934188,1.27537663388,15.0,22,100.694543709,4.767760877380001e-12,2008-03-22T01:52:32.000000Z,1,1.395,LV,6.05,52,3,6.222483562739999e-07,0.0,31,2008-03-22T01:53:09.750000Z,2008-03-22T01:52:32.200000Z,./WAV/MVOE_/2008/03/2008-03-22-0152-32S.MVO___031,1.2833792278299999e-07,1.6,1.3232680741200001e-06,17.06,100.0,5.03,-1.68108772184e-07,1.25447900166e-06,-1.00897109835e-10,2.31546300505e-09,-1.1180714468899999e-06,2.9158954886999996e-07,2.91587357495e-07,1.59973007967e-07,32.0,22-0152-32L.S200803,1.3232680741200001e-06,0.02,1.82085151448,l,37.550000190700004,2008
396027,4717,100.0,-1.14012682318,-2.11669143762,2.4,0.85,1.0,5.26351934188,1.27537663388,15.0,22,100.694543709,4.767760877380001e-12,2008-03-22T01:52:32.000000Z,1,1.395,LV,6.05,52,3,6.222483562739999e-07,0.0,31,2008-03-22T01:53:09.750000Z,2008-03-22T01:52:32.200000Z,./WAV/MVOE_/2008/03/2008-03-22-0152-32S.MVO___031,1.2833792278299999e-07,1.6,1.3232680741200001e-06,17.06,100.0,5.03,-1.68108772184e-07,1.25447900166e-06,-1.00897109835e-10,2.31546300505e-09,-1.1180714468899999e-06,2.9158954886999996e-07,2.91587357495e-07,1.59973007967e-07,32.0,23-0342-13L.S200803,1.3232680741200001e-06,0.02,1.82085151448,l,37.550000190700004,2008
