,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
227838,43727,75.0,-0.6719688916419999,-2.17820867637,2.95,0.45,1.0,5.13605205774,0.988670906529,12.0,30,60.93438292689999,1.73964398792e-10,2001-12-30T11:55:58.000000Z,11,2.685,LV,5.5,55,12,3.4554315252699997e-06,0.0,12,2001-12-30T11:57:06.986667Z,2001-12-30T11:56:13.040000Z,./WAV/MVOE_/2001/12/2001-12-30-1155-58S.MVO___015,5.98796401231e-07,1.7,8.133235706760001e-06,24.41,100.0,5.47,-7.78391530823e-07,6.84324609327e-06,-2.30939389131e-09,-1.12361088438e-08,-7.97327386122e-06,1.6419635828600001e-06,1.64082231966e-06,8.559834117729998e-07,58.0,30-1155-58L.S200112,8.133235706760001e-06,0.02,2.0928594685900004,l,53.9466667175,2001
229798,43726,75.0,-0.6719688916419999,-2.17820867637,2.95,0.45,1.0,5.13605205774,0.988670906529,12.0,30,60.93438292689999,1.73964398792e-10,2001-12-30T11:55:58.000000Z,11,2.685,LV,5.5,55,12,3.4554315252699997e-06,0.0,12,2001-12-30T11:57:06.986667Z,2001-12-30T11:56:13.040000Z,./WAV/MVOE_/2001/12/2001-12-30-1155-58S.MVO___015,5.98796401231e-07,1.7,8.133235706760001e-06,24.41,100.0,5.47,-7.78391530823e-07,6.84324609327e-06,-2.30939389131e-09,-1.12361088438e-08,-7.97327386122e-06,1.6419635828600001e-06,1.64082231966e-06,8.559834117729998e-07,58.0,30-1155-08L.S200112,8.133235706760001e-06,0.02,2.0928594685900004,e,53.9466667175,2001
