,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
226642,42531,75.0,-1.23450431607,-2.38337635066,2.9,0.3,1.0,6.59322373082,1.49457774636,11.0,12,108.39494011299999,5.24561160832e-10,2001-12-12T23:25:55.000000Z,23,3.945,LV,4.55,25,12,6.12472955219e-06,0.0,12,2001-12-12T23:26:31.306667Z,2001-12-12T23:26:00.106667Z,./WAV/MVOE_/2001/12/2001-12-12-2325-55S.MVO___015,1.0332656049e-06,1.8,1.40047806302e-05,25.22,100.0,5.56,-9.596989360290001e-07,1.36506902883e-05,1.03969874835e-08,1.94285124998e-08,-1.29168504237e-05,2.7706006395e-06,2.77057903463e-06,9.7973018392e-07,55.0,12-2325-55L.S200112,1.40047806302e-05,-0.05,2.0874358014700003,r,31.2000000477,2001
226641,42530,75.0,-1.23450431607,-2.38337635065,2.9,0.3,1.0,6.59322373082,1.49457774636,11.0,12,108.39494011299999,5.24561160832e-10,2001-12-12T23:25:55.000000Z,23,3.945,LV,4.55,25,12,6.1247295522e-06,0.0,12,2001-12-12T23:26:31.306667Z,2001-12-12T23:26:00.106667Z,./WAV/MVOE_/2001/12/2001-12-12-2325-55S.MVO___015,1.0332656049e-06,1.8,1.40047806301e-05,25.22,100.0,5.56,-9.596989360290001e-07,1.36506902882e-05,1.03969874835e-08,1.94285124999e-08,-1.29168504237e-05,2.7706006395e-06,2.77057903463e-06,9.797301839219998e-07,55.0,12-2325-03L.S200112,1.40047806301e-05,-0.05,2.0874358014700003,e,31.2000000477,2001
