,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
395482,4416,100.0,-0.412081040871,-2.18619562336,4.4,0.7,1.0,5.02697438518,0.8389883156569999,12.0,27,50.61087326720001,1.92070259407e-11,2007-10-27T10:51:32.000000Z,10,0.67,LV,5.55,51,10,1.22718764527e-06,0.0,26,2007-10-27T10:52:42.990000Z,2007-10-27T10:51:36.770000Z,./WAV/MVOE_/2007/10/2007-10-27-1051-32S.MVO___028,1.83808455013e-07,1.8,2.41622999178e-06,22.285,100.0,5.33,-2.88578638401e-07,2.35659586005e-06,1.29855827597e-09,-5.05151124353e-10,-1.94701073423e-06,5.198717759760002e-07,5.19864593348e-07,2.8731070052800005e-07,32.0,27-1051-32L.S200710,2.41622999178e-06,0.04,2.01938666433,rf,66.2200000286,2007
395483,4417,100.0,-0.412081040871,-2.18619562336,4.4,0.7,1.0,5.02697438518,0.8389883156569999,12.0,27,50.61087326720001,1.92070259407e-11,2007-10-27T10:51:32.000000Z,10,0.67,LV,5.55,51,10,1.22718764527e-06,0.0,26,2007-10-27T10:52:42.990000Z,2007-10-27T10:51:36.770000Z,./WAV/MVOE_/2007/10/2007-10-27-1051-32S.MVO___028,1.83808455013e-07,1.8,2.41622999178e-06,22.285,100.0,5.33,-2.88578638401e-07,2.35659586005e-06,1.29855827597e-09,-5.05151124353e-10,-1.94701073423e-06,5.198717759760002e-07,5.19864593349e-07,2.8731070052800005e-07,32.0,27-1051-33L.S200710,2.41622999178e-06,0.04,2.01938666433,r,66.2200000286,2007
