,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
238576,47099,75.0,-1.06244998532,-2.15214485803,2.75,0.1,1.0,6.2133373215,1.18206017554,13.0,9,95.4790018642,7.34517407045e-11,2002-02-09T21:53:57.000000Z,21,3.565,LV,5.3,53,2,2.3537926131e-06,0.0,14,2002-02-09T21:55:12.986667Z,2002-02-09T21:54:14.920000Z,./WAV/MVOE_/2002/02/2002-02-09-2153-57S.MVO___014,3.8047967927699997e-07,1.4,4.97167440086e-06,25.16,100.0,5.405,-5.17442768533e-07,4.6047962766e-06,1.55802659316e-09,3.70428676586e-10,-4.66363870603e-06,1.0165841179700001e-06,1.01652899585e-06,5.06965978843e-07,57.0,09-2153-05L.S200202,4.97167440086e-06,-0.06,2.23282183345,e,58.06666672229999,2002
235317,47100,75.0,-1.06244998532,-2.15214485803,2.75,0.1,1.0,6.2133373215,1.18206017554,13.0,9,95.4790018642,7.34517407045e-11,2002-02-09T21:53:57.000000Z,21,3.565,LV,5.3,53,2,2.3537926131e-06,0.0,14,2002-02-09T21:55:12.986667Z,2002-02-09T21:54:14.920000Z,./WAV/MVOE_/2002/02/2002-02-09-2153-57S.MVO___014,3.8047967927699997e-07,1.4,4.97167440086e-06,25.16,100.0,5.405,-5.17442768533e-07,4.6047962766e-06,1.55802659316e-09,3.70428676586e-10,-4.66363870603e-06,1.0165841179700001e-06,1.01652899585e-06,5.06965978843e-07,57.0,09-2153-57L.S200202,4.97167440086e-06,-0.06,2.23282183345,e,58.06666672229999,2002
