,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
231667,45600,75.0,-1.43893352259,-2.70347300892,2.85,0.5,1.0,5.70107211198,1.1480950403,11.0,23,71.9990987775,2.9292895532999997e-10,2002-01-23T08:02:59.000000Z,8,3.625,LV,3.85,2,1,4.9777513118699995e-06,0.0,11,2002-01-23T08:04:10.986667Z,2002-01-23T08:03:03.493333Z,./WAV/MVOE_/2002/01/2002-01-23-0802-59S.MVO___014,8.36226072869e-07,1.7,1.00186855575e-05,24.75,100.0,5.52,-7.70504501561e-07,8.71426798467e-06,-1.41287275159e-08,-8.59959217443e-09,-9.416863067869999e-06,2.0877710012799998e-06,2.0877121597e-06,6.88225025096e-07,59.0,23-0802-59L.S200201,1.00186855575e-05,0.015,2.1305105531,l,67.4933333397,2002
233849,45599,75.0,-1.43893352259,-2.70347300892,2.85,0.5,1.0,5.70107211198,1.1480950403,11.0,23,71.9990987775,2.9292895532999997e-10,2002-01-23T08:02:59.000000Z,8,3.625,LV,3.85,2,1,4.9777513118699995e-06,0.0,11,2002-01-23T08:04:10.986667Z,2002-01-23T08:03:03.493333Z,./WAV/MVOE_/2002/01/2002-01-23-0802-59S.MVO___014,8.36226072869e-07,1.7,1.00186855575e-05,24.75,100.0,5.52,-7.70504501561e-07,8.71426798467e-06,-1.41287275159e-08,-8.59959217443e-09,-9.416863067869999e-06,2.0877710012799998e-06,2.0877121597e-06,6.88225025096e-07,59.0,23-0802-08L.S200201,1.00186855575e-05,0.015,2.1305105531,e,67.4933333397,2002
