,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
396139,4739,100.0,0.510430092394,-0.92825160592,5.85,1.15,1.0,5.18659296546,0.774186423678,16.0,19,64.2462377441,1.49708855273e-11,2008-04-19T22:58:16.000000Z,22,1.72,LV,6.85,58,4,1.02140457528e-06,0.0,25,2008-04-19T22:59:28.990000Z,2008-04-19T22:58:28.490000Z,./WAV/MVOE_/2008/04/2008-04-19-2258-16S.MVO___031,1.32233633525e-07,2.35,2.3009775559200003e-06,34.405,100.0,5.305,-2.2381577799299997e-07,1.98865083052e-06,-9.007015699519999e-10,-4.6214468367099993e-10,-2.19187669885e-06,4.54064504893e-07,4.54060397762e-07,2.18075316964e-07,16.0,19-2258-16L.S200804,2.3009775559200003e-06,0.005,2.0302040271,r,60.5000002384,2008
396140,4740,100.0,0.510430092394,-0.92825160592,5.85,1.15,1.0,5.18659296546,0.774186423678,16.0,19,64.2462377441,1.49708855273e-11,2008-04-19T22:58:16.000000Z,22,1.72,LV,6.85,58,4,1.02140457528e-06,0.0,25,2008-04-19T22:59:28.990000Z,2008-04-19T22:58:28.490000Z,./WAV/MVOE_/2008/04/2008-04-19-2258-16S.MVO___031,1.32233633525e-07,2.35,2.3009775559200003e-06,34.405,100.0,5.305,-2.2381577799299997e-07,1.98865083052e-06,-9.007015699539996e-10,-4.6214468367099993e-10,-2.19187669885e-06,4.54064504893e-07,4.54060397762e-07,2.18075316964e-07,16.0,20-1300-31L.S200804,2.3009775559200003e-06,0.005,2.0302040271,r,60.5000002384,2008
