,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
234706,46489,75.0,0.045509288286499985,-1.64579358396,4.55,1.25,1.0,,,,4,,5.7513231221999994e-11,2002-02-04T14:56:19.000000Z,14,0.695,LV,6.65,56,2,1.8212182700099999e-06,0.0,13,,,./WAV/MVOE_/2002/02/2002-02-04-1456-19S.MVO___014,3.71046814408e-07,2.85,4.1998365882900005e-06,24.1,100.0,5.425,-6.036946686e-07,3.922357701419999e-06,-4.21405169894e-09,-5.2725946757e-09,-4.1998365882900005e-06,9.48715962967e-07,9.48711224002e-07,5.7538901167e-07,19.0,04-1456-19L.S200202,4.1998365882900005e-06,0.015,2.2096247411700003,r,,2002
234705,46488,75.0,0.0455092882866,-1.6457935839700002,4.55,1.25,1.0,,,,4,,5.7513231221899996e-11,2002-02-04T14:56:19.000000Z,14,0.695,LV,6.65,56,2,1.82121827e-06,0.0,13,,,./WAV/MVOE_/2002/02/2002-02-04-1456-19S.MVO___014,3.71046814408e-07,2.85,4.1998365882900005e-06,24.1,100.0,5.425,-6.03694668599e-07,3.92235770143e-06,-4.21405169894e-09,-5.2725946757e-09,-4.1998365882900005e-06,9.487159629680001e-07,9.487112240030001e-07,5.75389011671e-07,19.0,04-1456-04L.S200202,4.1998365882900005e-06,0.015,2.2096247411700003,r,,2002
