,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
213585,35727,75.0,-0.547696341095,-2.38228088465,4.2,1.55,1.0,4.553639222569999,0.7299743653190001,6.0,14,19.9442394083,6.58823146479e-11,2001-07-14T04:30:01.000000Z,4,1.265,LV,5.4,30,7,2.26830885792e-06,0.0,12,2001-07-14T04:30:42.320000Z,2001-07-14T04:30:09.813333Z,./WAV/MVOE_/2001/07/2001-07-14-0430-01S.MVO___018,4.39521180163e-07,2.8,4.9465466442599995e-06,19.41,100.0,5.395,-6.18684989603e-07,4.58856743251e-06,2.53956081338e-09,8.33231585451e-09,-4.70574539143e-06,1.0559646447e-06,1.05595974039e-06,6.15787198651e-07,1.0,14-0429-58L.S200107,4.9465466442599995e-06,0.0,2.1739142106,r,32.5066666603,2001
215355,35726,75.0,-0.547696341095,-2.38228088465,4.2,1.55,1.0,4.553639222569999,0.7299743653190001,6.0,14,19.9442394083,6.58823146479e-11,2001-07-14T04:30:01.000000Z,4,1.265,LV,5.4,30,7,2.26830885792e-06,0.0,12,2001-07-14T04:30:42.320000Z,2001-07-14T04:30:09.813333Z,./WAV/MVOE_/2001/07/2001-07-14-0430-01S.MVO___018,4.39521180163e-07,2.8,4.9465466442599995e-06,19.41,100.0,5.395,-6.18684989603e-07,4.58856743251e-06,2.53956081338e-09,8.33231585451e-09,-4.70574539143e-06,1.0559646447e-06,1.05595974039e-06,6.15787198651e-07,1.0,14-0429-01L.S200107,4.9465466442599995e-06,0.0,2.1739142106,r,32.5066666603,2001
