,Unnamed: 0,Fs,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,filetime,hour,kurtosis,mainclass,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year
224608,41260,75.0,0.0179788620988,-1.59858446451,4.3,0.6,1.0,4.65419663575,0.7092365600489999,4.0,21,13.203705646900001,1.95867694331e-11,2001-11-21T22:38:53.000000Z,22,0.44,LV,5.75,38,11,1.05358526765e-06,0.0,14,2001-11-21T22:39:59.986667Z,2001-11-21T22:39:02.933333Z,./WAV/MVOE_/2001/11/2001-11-21-2238-53S.MVO___015,2.10630396159e-07,2.65,2.3593972798e-06,40.465,100.0,5.325,-3.40089016674e-07,2.163248231e-06,-2.32733010587e-09,-5.408473387369998e-10,-2.185133809e-06,5.6179433972e-07,5.61771118603e-07,3.39971530218e-07,53.0,21-2238-53L.S200111,2.3593972798e-06,-0.015,2.30752439091,e,57.0533332825,2001
225375,41259,75.0,0.0179788620988,-1.59858446451,4.3,0.6,1.0,4.65419663575,0.7092365600489999,4.0,21,13.203705646900001,1.95867694331e-11,2001-11-21T22:38:53.000000Z,22,0.44,LV,5.75,38,11,1.05358526765e-06,0.0,14,2001-11-21T22:39:59.986667Z,2001-11-21T22:39:02.933333Z,./WAV/MVOE_/2001/11/2001-11-21-2238-53S.MVO___015,2.10630396159e-07,2.65,2.3593972798e-06,40.465,100.0,5.325,-3.40089016674e-07,2.163248231e-06,-2.32733010587e-09,-5.408473387369998e-10,-2.185133809e-06,5.6179433972e-07,5.61771118603e-07,3.39971530218e-07,53.0,21-2238-04L.S200111,2.3593972798e-06,-0.015,2.30752439091,r,57.0533332825,2001
