,Unnamed: 0,D,Fs,R,RSAM_high,RSAM_low,band_ratio,bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,checked,coincidence_sum,day,delete,detection_quality,e,energy,filetime,h,hour,ignore,kurtosis,l,medianF,minute,month,class,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,r,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,skewness,split,starttime,subclass,t,trigger_duration,length,weight,year,f0,f1,predicted_class
297,10216,0.0,75.0,0.0,118.728327479,516.598724079,-2.59825848675,3.45,1.3,1.0,7.68961932995,1.51050595855,True,6.0,3.0,False,69.6912949015,0.0,23349721.0923,2001-08-03T21:34:36.000000Z,0.0,21.0,False,6.49725810313,70.0,4.98749922595,34.0,8.0,l,0.0,6.0,2001-08-03T21:35:40.986667Z,2001-08-03T21:34:45.466667Z,eventFiles/MVOE_/2001/08/2001-08-03-2134-36S.MVO___018.pickle,237.507774895,2.34375,3946.3565187,13.5533333333,100.0,13.18,0.0,-227.475853601,3946.3565187,0.000561026332164,0.584509105589,-3836.64192944,622.616172739,622.616172738,223.79005808,36.0,03-2134-35L.S200108,0.0674684874397,False,996874476.0,l,0.0,55.5200001001,60.0,7.0,2001.0,,,l
298,10226,0.0,75.0,0.0,170.742981684,623.329539243,-2.12899160377,3.45,1.35,1.0,8.09482704848,1.57436981921,True,6.0,4.0,False,76.4655083811,0.0,33173303.6158,2001-08-04T02:25:10.000000Z,0.0,2.0,False,6.48911452562,60.0,5.62812718424,25.0,8.0,l,0.0,6.0,2001-08-04T02:25:41.466667Z,2001-08-04T02:25:19.640000Z,eventFiles/MVOE_/2001/08/2001-08-04-0225-10S.MVO___018.pickle,266.252418153,2.2705078125,4716.49048606,12.3866666667,100.0,12.98,0.0,-283.817989268,4494.53682924,-0.00123830409631,3.71273317625,-4605.1922831,741.648386766,741.648386658,275.407942875,10.0,04-0225-09L.S200108,-0.0686634448794,False,996891910.0,r,0.0,21.8266665936,60.0,5.0,2001.0,,,l
299,10231,0.0,75.0,0.0,255.194396348,912.726911175,-2.08759679728,3.55,1.35,1.0,8.22435054514,1.57104543058,True,6.0,4.0,False,77.5249700604,0.0,59727537.5269,2001-08-04T06:34:46.000000Z,0.0,6.0,False,6.18117195067,80.0,5.49901411744,34.0,8.0,l,0.0,6.0,2001-08-04T06:35:22.813333Z,2001-08-04T06:34:55.360000Z,eventFiles/MVOE_/2001/08/2001-08-04-0634-46S.MVO___018.pickle,350.120773292,2.34375,5938.48502264,14.74,100.0,16.825,0.0,-373.464422804,5931.90523429,-0.000806317660267,2.37066859137,-5512.75122224,995.234441297,995.234441269,363.366592266,46.0,04-0634-45L.S200108,-0.0225326954945,False,996906886.0,r,0.0,27.4533333778,60.0,7.0,2001.0,,,l
300,10275,0.0,75.0,0.0,222.991420483,771.386601336,-2.28948212469,3.4,1.15,1.0,7.69554269913,1.47868065209,True,6.0,6.0,False,68.275500579,0.0,52269093.0311,2001-08-06T04:35:32.000000Z,0.0,4.0,False,4.79012182912,50.0,5.49788743825,35.0,8.0,l,0.0,6.0,2001-08-06T04:36:04.840000Z,2001-08-06T04:35:41.400000Z,eventFiles/MVOE_/2001/08/2001-08-06-0435-32S.MVO___018.pickle,346.30730848,2.197265625,5835.33719567,14.1066666667,100.0,14.015,0.0,-318.911727496,5692.62497463,-0.000279190447917,1.21814249027,-5835.33719567,932.63186695,932.631865681,342.750577408,32.0,06-0435-31L.S200108,-0.16347891814,False,997072532.0,r,0.0,23.4400000572,60.0,3.0,2001.0,,,l
301,10277,0.0,75.0,0.0,206.282419498,800.166700452,-2.24093986927,3.1,0.9,1.0,,,True,,6.0,False,,0.0,64750238.0613,2001-08-06T07:09:47.000000Z,0.0,7.0,False,6.69481766135,50.0,5.86398098972,9.0,8.0,l,0.0,6.0,,,eventFiles/MVOE_/2001/08/2001-08-06-0709-47S.MVO___018.pickle,366.539994661,2.05078125,7720.34184994,15.32,100.0,16.89,0.0,-371.980153152,6277.12847549,0.000794537544629,2.22845329002,-7720.34184994,1047.00732862,1047.00732861,373.27876341,47.0,06-0709-46L.S200108,-0.0440964585217,False,997081787.0,l,0.0,,59.0,3.0,2001.0,,,l
302,10288,0.0,75.0,0.0,653.421448916,1779.72200479,-1.64462694638,3.05,1.05,1.0,7.53237781846,1.63005108012,True,6.0,7.0,False,73.6689635932,0.0,426628034.077,2001-08-07T00:03:09.000000Z,0.0,0.0,False,5.60306444473,50.0,5.85126787621,3.0,8.0,l,0.0,6.0,2001-08-07T00:03:38.560000Z,2001-08-07T00:03:16.440000Z,eventFiles/MVOE_/2001/08/2001-08-07-0003-09S.MVO___018.pickle,995.11607254,1.904296875,15681.1717152,14.64,100.0,14.22,0.0,-741.628403648,14857.185513,0.00100092557807,-2.45442603848,-15342.2528348,2608.46353172,2608.46353163,734.903819134,9.0,07-0003-06L.S200108,-0.00583232316069,False,997142589.0,r,0.0,22.1199998856,62.0,7.0,2001.0,,,l
303,10335,0.0,75.0,0.0,394.489525914,1442.64788664,-2.03861509902,3.5,1.25,1.0,8.22381331709,1.541218174,True,6.0,10.0,False,76.0481432632,0.0,195307698.684,2001-08-10T10:48:51.000000Z,0.0,10.0,False,6.17359664172,80.0,5.20948698476,48.0,8.0,l,0.0,6.0,2001-08-10T10:49:42.466667Z,2001-08-10T10:49:10.573333Z,eventFiles/MVOE_/2001/08/2001-08-10-1048-51S.MVO___018.pickle,588.282114265,2.2705078125,10633.3305567,23.6466666667,100.0,14.515,0.0,-498.515112118,9726.36186558,0.000370746812933,1.58918784514,-10438.2709743,1657.96409336,1657.96409336,515.516332491,51.0,10-1048-00L.S200108,-0.109809847586,False,997440531.0,l,0.0,31.8933331966,71.0,9.0,2001.0,,,l
304,11195,0.0,75.0,0.0,182.698804223,654.041081685,-2.28248788329,2.55,0.35,1.0,7.27056058991,1.92975510686,True,6.0,11.0,False,84.1824085687,0.0,109971816.299,2001-09-11T21:30:48.000000Z,0.0,21.0,False,10.8698003227,100.0,3.85878269536,30.0,9.0,l,0.0,6.0,2001-09-11T21:31:18.080000Z,2001-09-11T21:31:07.293333Z,eventFiles/MVOE_/2001/09/2001-09-11-2130-48S.MVO___014.pickle,475.308982598,1.3916015625,8691.9581143,23.22,100.0,15.165,0.0,-391.34159977,7704.45860034,0.00198614923807,-0.185622726638,-7836.62825588,1212.91188742,1212.9118874,385.03252692,48.0,11-2130-48L.S200109,0.18311673977,False,1000243848.0,l,0.0,10.7866666317,70.0,7.0,2001.0,,,l
305,11461,0.0,75.0,0.0,187.6772578,607.260726651,-1.95936343466,3.9,1.05,1.0,,,True,,15.0,False,,0.0,18778106.5093,2001-09-15T10:36:48.000000Z,0.0,10.0,False,1.69855697709,100.0,7.02488894181,36.0,9.0,l,0.0,6.0,,,eventFiles/MVOE_/2001/09/2001-09-15-1036-48S.MVO___014.pickle,216.070791403,2.05078125,2861.02176085,44.88,100.0,13.845,0.0,-329.576829283,2717.527652,0.00119516006373,-0.182228201942,-2593.4063798,550.005137441,550.005135498,327.022651017,48.0,15-1036-48L.S200109,-0.00415353356402,False,1000550208.0,l,0.0,,60.0,3.0,2001.0,,,l
306,12915,0.0,75.0,0.0,60.0514398958,204.061301164,-2.5991974536,2.3,0.3,1.0,7.63596767856,1.87721585363,True,7.0,20.0,False,100.340517088,0.0,16455056.9096,2001-11-20T01:26:55.000000Z,0.0,1.0,False,7.47924963888,100.0,3.39672047985,26.0,11.0,l,0.0,7.0,2001-11-20T01:27:34.853333Z,2001-11-20T01:27:14.293333Z,eventFiles/MVOE_/2001/11/2001-11-20-0126-55S.MVO___015.pickle,268.168649434,1.318359375,2655.3137178,24.1466666667,100.0,11.75,0.0,-183.508456558,2384.35811391,-0.00134079338922,0.266172887902,-2630.14290805,484.842491501,484.842490042,189.500646785,55.0,20-0126-55L.S200111,-0.116601918874,False,1006219615.0,l,0.0,20.5599999428,70.0,7.0,2001.0,,,l
307,12942,0.0,75.0,0.0,70.8950432807,193.203711276,-2.05723950542,2.2,0.0,1.0,6.96524946874,1.49385053351,True,7.0,20.0,False,72.8352914442,0.0,8209556.56438,2001-11-20T04:49:48.000000Z,0.0,4.0,False,3.88354648957,90.0,4.08709743405,49.0,11.0,l,0.0,7.0,2001-11-20T04:50:23.413333Z,2001-11-20T04:50:07.146667Z,eventFiles/MVOE_/2001/11/2001-11-20-0449-48S.MVO___015.pickle,193.352864161,1.171875,1827.42564139,22.5866666667,100.0,13.51,0.0,-200.582344804,1827.42564139,-0.00262094357567,-0.296671389257,-1560.4576145,347.460462507,347.460462484,195.419418487,48.0,20-0449-48L.S200111,-0.235417383826,False,1006231788.0,e,0.0,16.26666677,68.0,7.0,2001.0,,,l
308,13168,0.0,75.0,0.0,78.8984079848,225.660461065,-2.44518530514,2.4,0.1,1.0,7.02014445374,1.62494154812,True,7.0,22.0,False,79.8512707768,0.0,15542806.0177,2001-11-22T09:01:02.000000Z,0.0,9.0,False,7.55221775528,80.0,3.68476237488,1.0,11.0,l,0.0,7.0,2001-11-22T09:01:38.093333Z,2001-11-22T09:01:20.306667Z,eventFiles/MVOE_/2001/11/2001-11-22-0901-02S.MVO___015.pickle,246.67522319,1.318359375,2909.92723811,21.1733333333,100.0,12.63,0.0,-235.267949117,2909.92723811,0.000348886033175,-0.328931696031,-2279.51380727,478.090657439,478.090657424,225.303465054,2.0,22-0901-02L.S200111,-0.22392312192,False,1006419662.0,l,0.0,17.7866667509,68.0,6.0,2001.0,,,l
309,13202,0.0,75.0,0.0,107.636599227,336.69783618,-2.51632906745,2.8,0.4,1.0,7.64190071849,1.62707492255,True,7.0,23.0,False,87.0376151376,0.0,24682870.4798,2001-11-23T05:24:25.000000Z,0.0,5.0,False,7.34403726386,100.0,3.78119089179,24.0,11.0,l,0.0,7.0,2001-11-23T05:25:02.973333Z,2001-11-23T05:24:43.986667Z,eventFiles/MVOE_/2001/11/2001-11-23-0524-25S.MVO___015.pickle,266.393030692,1.611328125,3319.22343955,27.0933333333,100.0,11.29,0.0,-235.591660232,3251.95419814,-3.54106627981e-05,-1.32221006707,-3319.22343955,589.615182213,589.615181991,229.598311316,25.0,23-0524-25L.S200111,0.0461420386685,False,1006493065.0,l,0.0,18.9866666794,71.0,8.0,2001.0,,,l
310,13214,0.0,75.0,0.0,117.877752327,459.499628987,-2.80710914278,2.9,0.3,1.0,8.36857731497,1.89598981345,True,7.0,23.0,False,111.067161396,0.0,51865662.6809,2001-11-23T08:16:32.000000Z,0.0,8.0,False,7.99795433125,100.0,3.61074067423,16.0,11.0,l,0.0,7.0,2001-11-23T08:17:10.920000Z,2001-11-23T08:16:44.506667Z,eventFiles/MVOE_/2001/11/2001-11-23-0816-32S.MVO___015.pickle,364.623927778,1.7578125,4983.93154387,24.32,100.0,12.08,0.0,-297.913532753,4983.93154387,0.00208568448031,-2.37583847158,-4178.60584123,837.190141799,837.190138522,309.983682144,32.0,23-0816-32L.S200111,0.366260528081,False,1006503392.0,l,0.0,26.4133332968,74.0,8.0,2001.0,,,l
311,15796,0.0,75.0,0.0,269.268194348,913.255080452,-2.66125509238,2.9,0.5,1.0,6.59566044596,1.37079239184,True,7.0,17.0,False,63.2889681093,0.0,125109457.612,2002-04-17T23:42:01.000000Z,0.0,23.0,False,6.4192574434,100.0,4.61767993471,42.0,4.0,l,0.0,7.0,2002-04-17T23:42:40.626667Z,2002-04-17T23:42:19.106667Z,eventFiles/MVOE_/2002/04/2002-04-17-2342-01S.MVO___014.pickle,530.313385014,1.7578125,7391.16268433,25.9333333333,100.0,14.61,0.0,-513.095100619,7391.16268433,-0.00181235639669,-0.669570801873,-6518.66523429,1309.13260843,1309.13260843,533.506065574,1.0,17-2342-01L.S200204,0.0876240839242,False,1019086921.0,l,0.0,21.5200001001,73.0,9.0,2002.0,,,l
312,17073,0.0,75.0,0.0,113.862909247,162.857919111,-1.3977851384,1.3,0.0,1.0,,,True,,26.0,False,,0.0,7427517.56851,2002-04-26T16:52:44.000000Z,0.0,16.0,False,1.25936047193,50.0,6.44285899691,52.0,4.0,l,0.0,7.0,,,eventFiles/MVOE_/2002/04/2002-04-26-1652-44S.MVO___014.pickle,200.488683418,0.146484375,1632.10784225,16.44,100.0,12.65,0.0,-250.526193651,1327.21556808,0.000370079808812,-1.31307838938,-1457.14109506,354.80998898,354.809982975,235.533177168,44.0,26-1652-44L.S200204,-0.122867529644,False,1019839964.0,l,0.0,,59.0,1.0,2002.0,,,l
313,144,0.0,75.19,0.0,242.169031328,820.577296822,-1.67520706825,3.65,0.0,1.0,,,True,,24.0,False,,0.0,35762660.4053,1996-10-24T02:43:08.040000Z,80.0,2.0,False,5.55371518761,0.0,5.56257964071,43.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-24-0243-08S.MVO_21_1.pickle,286.433065308,1.68883789062,5169.02010366,15.6204282485,100.0,15.1,0.0,-326.845397,5169.02010366,0.0643078524309,3.42910214694,-4701.29044962,892.587022164,892.587011539,337.332908084,8.04,24-0243-08L.S199610,-0.0844889023481,False,,h,0.0,,44.8862880702,7.0,1996.0,,,h
314,145,0.0,75.19,0.0,187.268628562,403.822529535,-1.12858640603,1.35,0.0,1.0,,,True,,24.0,False,,0.0,13381520.3883,1996-10-24T04:41:01.040000Z,65.0,4.0,False,2.69173555928,0.0,6.9447237232,41.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-24-0441-01S.MVO_21_1.pickle,258.172580541,0.073427734375,2671.86598139,14.2306157734,100.0,11.63,0.0,-305.19848896,2500.04766032,-0.00129160194553,-5.13056036618,-2570.36617883,522.880185139,522.880184619,303.461115455,1.04,24-0441-01L.S199610,0.0388605222364,False,,h,0.0,,48.8761803431,5.0,1996.0,,,h
315,146,0.0,75.19,0.0,181.512900448,612.773608201,-1.65803373642,4.15,0.0,1.0,,,True,,24.0,False,,0.0,23430480.3652,1996-10-24T04:51:46.040000Z,100.0,4.0,False,5.0775489524,0.0,5.5175579657,51.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-24-0451-46S.MVO_21_1.pickle,237.298866167,1.54198242188,4222.55354848,15.8132730416,100.0,15.05,0.0,-252.192244656,3672.21577071,0.00021900746138,3.73611234386,-3725.32522047,699.54541296,699.545411873,258.004434676,46.04,24-0451-46L.S199610,-0.0558824952013,False,,h,0.0,,47.8787072749,7.0,1996.0,,,h
316,147,0.0,75.19,0.0,433.699732079,714.823235535,-1.02522594627,5.25,0.65,1.0,,,True,,24.0,False,,0.0,48224176.3027,1996-10-24T04:54:54.040000Z,60.0,4.0,False,16.9422296389,0.0,7.30068483998,54.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-24-0454-54S.MVO_21_1.pickle,226.884118744,3.08396484375,7799.03035845,14.8091501529,100.0,19.17,0.0,-235.952014634,7799.03035845,-0.000952546235091,0.861935552763,-5671.57829462,959.093117532,959.093116618,241.271803103,54.04,24-0454-54L.S199610,-0.134565869621,False,,h,0.0,,51.8685995478,9.0,1996.0,,,h
317,150,0.0,75.19,0.0,137.046025413,407.032152402,-1.46576469602,2.85,0.0,1.0,,,True,,24.0,False,,0.0,9089130.32814,1996-10-24T05:19:16.040000Z,100.0,5.0,False,2.50061788429,0.0,6.09523056128,19.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-24-0519-16S.MVO_21_1.pickle,218.763407581,1.17484375,2508.53785243,14.3636121825,100.0,9.935,0.0,-272.252241315,2317.34554347,0.0413180822129,-3.33330135609,-2340.57523867,494.393683407,494.393683358,269.257568072,16.04,24-0519-16L.S199610,-0.0571338247496,False,,h,0.0,,36.9065035244,7.0,1996.0,,,h
318,151,0.0,75.19,0.0,374.601247115,794.229664009,-1.03483744553,3.8,0.3,1.0,,,True,,24.0,False,,0.0,53423376.1561,1996-10-24T05:48:11.040000Z,60.0,5.0,False,7.22358094825,0.0,5.98279052866,48.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-24-0548-11S.MVO_21_1.pickle,342.609433601,2.12940429688,6501.70759864,15.2879372257,100.0,16.7,0.0,-381.042654004,5252.13988182,-0.0555150375991,0.669579135528,-6374.5924081,976.779879414,976.779874209,363.603332246,11.04,24-0548-11L.S199610,0.115685091143,False,,h,0.0,,55.8584918207,7.0,1996.0,,,h
319,153,0.0,75.19,0.0,400.917076667,1085.9408916,-1.25231930801,4.5,0.7,1.0,9.48727961071,2.09212771091,True,8.0,24.0,False,158.788804598,0.0,99243701.6003,1996-10-24T06:41:25.040000Z,100.0,6.0,False,8.3438316361,0.0,5.59255351297,41.0,10.0,h,0.0,8.0,1996-10-24T06:41:52.836249Z,1996-10-24T06:41:36.530890Z,eventFiles/MVOE_/1996/10/9610-24-0641-25S.MVO_21_1.pickle,332.958325201,3.2308203125,8671.12780972,14.5631067961,100.0,16.085,0.0,-326.740044514,7654.65495981,0.104469803904,-0.807356963499,-8586.00858447,1303.77169407,1303.77168678,310.202568283,25.04,24-0641-25L.S199610,0.107725498666,False,,h,0.0,16.3053597212,57.8534379572,8.0,1996.0,,,h
320,154,0.0,75.19,0.0,67.3853560924,171.720291121,-1.49325308644,1.05,0.0,1.0,,,True,,24.0,False,,0.0,2898002.2926,1996-10-24T07:08:05.040000Z,100.0,7.0,False,0.525326035457,0.0,6.29657250397,8.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-24-0708-05S.MVO_21_1.pickle,182.391117001,0.0,1208.75900993,13.4725362415,100.0,10.215,0.0,-178.379359363,1170.29261862,-0.00186611484527,-2.7450422756,-1079.68630145,276.323253406,276.323240989,176.132469769,5.04,24-0708-05L.S199610,-0.0211263201872,False,,h,0.0,,37.9039765926,7.0,1996.0,,,h
321,155,0.0,75.19,0.0,305.278885358,926.657512697,-1.28756938119,4.6,0.5,1.0,,,True,,24.0,False,,0.0,64097789.6762,1996-10-24T07:18:43.040000Z,100.0,7.0,False,8.31308126822,0.0,5.70130161828,18.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-24-0718-43S.MVO_21_1.pickle,282.389094769,3.2308203125,7086.0829234,15.0352440484,100.0,16.02,0.0,-271.823501693,6104.61980668,0.00012564248575,1.23669004085,-6969.5247009,1067.45526293,1067.4552614,267.104680663,43.04,24-0718-43L.S199610,0.030189370895,False,,h,0.0,,55.8584918207,8.0,1996.0,,,h
322,157,0.0,75.19,0.0,144.411323625,341.454664143,-1.19703369551,2.8,0.0,1.0,,,True,,24.0,False,,0.0,7878610.82169,1996-10-24T11:00:25.040000Z,90.0,11.0,False,3.64781026928,0.0,6.2101197264,0.0,10.0,h,0.0,7.0,,,eventFiles/MVOE_/1996/10/9610-24-1100-25S.MVO_21_1.pickle,174.983249445,0.14685546875,1699.41368004,14.6030057188,100.0,12.51,0.0,-213.498332192,1699.41368004,0.00134191767642,0.508047320037,-1549.87888029,444.369496284,444.369489289,204.276254923,25.04,24-1100-25L.S199610,0.0341483894265,False,,h,0.0,,39.8989227291,6.0,1996.0,,,h
323,168,0.0,75.19,0.0,84.2913776392,176.752722194,-1.01985150887,1.2,0.0,1.0,,,True,,25.0,False,,0.0,4375874.98188,1996-10-25T03:55:25.040000Z,50.0,3.0,False,0.502285221919,0.0,7.08952911021,55.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-25-0355-25S.MVO_21_1.pickle,213.999395117,0.0,1165.80537211,13.392738396,100.0,9.295,0.0,-237.505225948,1004.59771338,-0.00116322860414,1.34192150075,-1165.80537211,343.814340263,343.814337826,252.536361331,25.04,25-0355-25L.S199610,-0.0652329688254,False,,t,0.0,,36.9065035244,4.0,1996.0,,,h
324,170,0.0,75.19,0.0,177.177531977,532.15056845,-1.52241076678,3.7,0.0,1.0,,,True,,25.0,False,,0.0,18481884.3269,1996-10-25T04:08:49.040000Z,100.0,4.0,False,3.21321917666,0.0,6.22421647214,8.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-25-0408-49S.MVO_21_1.pickle,269.99181554,0.954560546875,3207.15479409,15.467482378,100.0,13.485,0.0,-285.96931407,2775.53750451,0.0556490755931,-2.87207481303,-3183.64627208,626.450910481,626.450904681,282.639676958,49.04,25-0408-49L.S199610,0.043738631488,False,,h,0.0,,46.8812342067,7.0,1996.0,,,h
325,171,0.0,75.19,0.0,363.808385036,1069.6141208,-1.30514758477,4.65,0.35,1.0,,,True,,25.0,False,,0.0,86947786.6462,1996-10-25T04:44:33.040000Z,100.0,4.0,False,8.00746410816,0.0,5.72930307532,44.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-25-0444-33S.MVO_21_2.pickle,324.369565227,3.2308203125,8484.10660156,33.5549940152,100.0,13.81,0.0,-294.678249532,8104.18469329,-0.0218715660148,-2.11173892763,-8484.10660156,1287.08139621,1287.08139492,298.627811201,33.04,25-0444-33L.S199610,-0.0203633421827,False,,h,0.0,,51.8685995478,8.0,1996.0,,,h
326,172,0.0,75.19,0.0,345.83214256,1044.87407389,-1.36120419431,4.6,0.35,1.0,,,True,,25.0,False,,0.0,89355909.0782,1996-10-25T04:44:51.040000Z,100.0,4.0,False,8.84502203847,0.0,5.82557550168,44.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-25-0444-51S.MVO_21_1.pickle,320.056464154,3.15739257813,8484.10764161,15.6004787871,100.0,15.355,0.0,-306.439768562,8104.35341879,-0.0484161020311,-3.07228021784,-8484.10764161,1235.99916369,1235.99916061,314.005964651,51.04,25-0444-51L.S199610,-0.0220987852476,False,,h,0.0,,57.8534379572,8.0,1996.0,,,h
327,174,0.0,75.19,0.0,113.118180771,338.29563764,-1.59384281166,2.3,0.0,1.0,,,True,,25.0,False,,0.0,7920253.53994,1996-10-25T05:35:29.040000Z,100.0,5.0,False,1.89873069361,0.0,6.4512752133,35.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-25-0535-29S.MVO_21_1.pickle,250.097839165,0.587421875,2257.30731362,15.2081393802,100.0,9.68,0.0,-311.963763693,2183.44082541,0.000411801976193,1.29618970436,-2198.58771127,455.403317809,455.4033178,279.899322904,29.04,25-0535-29L.S199610,0.0379510191594,False,,h,0.0,,37.9039765926,6.0,1996.0,,,h
328,177,0.0,75.19,0.0,234.712064494,780.942332294,-1.82156373128,2.7,0.0,1.0,8.13220423243,1.77345191567,True,8.0,25.0,False,115.376585397,0.0,64415625.1573,1996-10-25T06:15:05.040000Z,100.0,6.0,False,5.85974146699,0.0,5.35821189556,15.0,10.0,h,0.0,8.0,1996-10-25T06:15:50.471573Z,1996-10-25T06:15:33.607629Z,eventFiles/MVOE_/1996/10/9610-25-0615-05S.MVO_21_2.pickle,312.791616089,1.4685546875,7441.83922649,32.7703152015,100.0,15.74,0.0,-353.195111548,7083.97736253,0.015833723073,-2.19210215309,-6730.24989004,1084.50109355,1084.50109189,331.050220076,5.04,25-0615-05L.S199610,0.0136671397404,False,,h,0.0,16.8639446497,53.8635456843,8.0,1996.0,,,h
329,178,0.0,75.19,0.0,238.930081395,826.654968837,-1.87302204662,3.2,0.0,1.0,8.170497354,1.77887594269,True,8.0,25.0,False,116.274409463,0.0,63458909.093,1996-10-25T06:15:22.040000Z,100.0,6.0,False,5.92028389221,0.0,5.40673550247,15.0,10.0,h,0.0,8.0,1996-10-25T06:15:50.514531Z,1996-10-25T06:15:33.650586Z,eventFiles/MVOE_/1996/10/9610-25-0615-22S.MVO_21_1.pickle,305.280019626,1.54198242188,7442.28447379,15.8132730416,100.0,14.03,0.0,-320.323512235,7083.42556299,-0.000341297617096,-0.982957091839,-6730.43823214,1095.42693245,1095.42693198,310.592935742,22.04,25-0615-22L.S199610,0.0133430713728,False,,h,0.0,16.8639447689,51.8685995478,8.0,1996.0,,,h
330,179,0.0,75.19,0.0,94.4586503993,211.366641922,-1.16104197083,1.05,0.0,1.0,,,True,,25.0,False,,0.0,4949036.47159,1996-10-25T06:16:55.040000Z,50.0,6.0,False,0.306330373818,0.0,7.19094745949,16.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-25-0616-55S.MVO_21_1.pickle,272.91143015,0.0,1296.87269403,13.3528394733,100.0,8.58,0.0,-282.437622257,1260.18949583,4.910732319e-05,-0.804801863409,-1208.55356707,412.234602381,412.234581444,239.808634139,55.04,25-0616-55L.S199610,0.0208428536767,False,,h,0.0,,28.9267189786,4.0,1996.0,,,h
331,181,0.0,75.19,0.0,463.089275524,1364.10877221,-1.27247810112,4.7,0.35,1.0,,,True,,25.0,False,,0.0,161511197.2,1996-10-25T06:24:16.040000Z,100.0,6.0,False,8.68829465055,0.0,5.67397903489,24.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-25-0624-16S.MVO_21_2.pickle,416.896853738,3.2308203125,11533.873703,33.0163585583,100.0,16.8,0.0,-392.558096917,11067.8349338,0.116341091749,11.5734249471,-11379.3753505,1706.14170608,1706.14169245,379.986584772,16.04,25-0624-16L.S199610,0.0310956784358,False,,h,0.0,,54.8610187525,9.0,1996.0,,,h
332,182,0.0,75.19,0.0,440.380707402,1354.15169506,-1.33890165866,4.6,0.7,1.0,9.34380455985,2.07995009365,True,8.0,25.0,False,155.477177355,0.0,162331556.516,1996-10-25T06:24:34.040000Z,100.0,6.0,False,9.35195140043,0.0,5.71682336311,24.0,10.0,h,0.0,8.0,1996-10-25T06:25:02.142141Z,1996-10-25T06:24:45.663886Z,eventFiles/MVOE_/1996/10/9610-25-0624-34S.MVO_21_1.pickle,419.1529559,2.71682617187,11533.7909006,15.0618433302,100.0,16.96,0.0,-391.104271447,11067.7801632,0.0138351980998,-0.0734854639385,-11379.3474156,1652.98257067,1652.9825697,423.969182522,34.04,25-0624-34L.S199610,0.0319795477605,False,,h,0.0,16.4782550335,58.8509110254,9.0,1996.0,,,h
333,183,0.0,75.19,0.0,347.19631204,988.220953009,-1.60374617044,3.95,0.35,1.0,,,True,,25.0,False,,0.0,87690427.5772,1996-10-25T06:30:14.040000Z,100.0,6.0,False,8.03319608752,0.0,5.56492559462,30.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-25-0630-14S.MVO_21_2.pickle,302.459071713,1.68883789062,8599.59807465,33.3887485037,100.0,13.685,0.0,-282.126544883,7811.15449872,0.0151553038212,-0.855608801312,-8599.59807465,1291.90577784,1291.90577767,305.737835582,14.04,25-0630-14L.S199610,-0.0779235139145,False,,h,0.0,,51.8685995478,8.0,1996.0,,,h
334,184,0.0,75.19,0.0,328.950258595,1004.05899438,-1.70530767941,3.6,0.0,1.0,,,True,,25.0,False,,0.0,91546740.6416,1996-10-25T06:30:32.040000Z,100.0,6.0,False,7.39267755405,0.0,5.30198638945,30.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-25-0630-32S.MVO_21_1.pickle,339.824363528,1.61541015625,8599.46284198,15.4342332757,100.0,16.345,0.0,-397.365127771,7811.30181699,-0.0938292258315,3.13580182855,-8599.46284198,1286.66971969,1286.66971314,413.778186119,32.04,25-0630-32L.S199610,-0.0800909342002,False,,h,0.0,,54.8610187525,8.0,1996.0,,,h
