,Unnamed: 0,D,Fs,R,RSAM_high,RSAM_low,band_ratio,bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,checked,coincidence_sum,day,delete,detection_quality,e,energy,filetime,h,hour,ignore,kurtosis,l,medianF,minute,month,class,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,r,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,skewness,split,starttime,subclass,t,trigger_duration,length,weight,year,f0,f1,predicted_class
256,893,0.0,75.19,0.0,72.6784878895,281.852201724,-2.03653756112,1.55,0.0,1.0,,,True,,4.0,False,,0.0,8453313.69692,1997-04-04T08:30:14.040000Z,0.0,8.0,False,0.764471879763,90.0,5.7657401657,30.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-04-0830-14S.MVO_18_1.pickle,300.290027382,0.220283203125,1879.51060751,13.4991355233,100.0,8.755,0.0,-311.833840952,1824.76543585,-0.0142170990628,-7.20156249894,-1669.22670872,540.341695324,540.341690534,295.51190229,14.04,04-0830-14L.S199704,0.049201093853,False,,l,0.0,,28.9267189786,6.0,1997.0,,,l
257,921,0.0,75.19,0.0,96.2693884249,460.914718603,-2.3766081117,2.3,0.0,1.0,,,True,,4.0,False,,0.0,17838135.0727,1997-04-04T17:34:44.040000Z,0.0,17.0,False,2.98540536829,100.0,5.16944175059,34.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-04-1734-44S.MVO_18_1.pickle,358.853172672,0.807705078125,3023.53269277,13.5589839074,100.0,10.18,0.0,-417.534658919,2899.58483531,-0.00272459965151,-3.01034503746,-2844.48762717,675.685637408,675.685631958,359.929690299,44.04,04-1734-44L.S199704,0.11031265509,False,,l,0.0,,38.9014496609,7.0,1997.0,,,l
258,968,0.0,75.19,0.0,94.4155230238,306.113090349,-1.71570511913,1.85,0.0,1.0,,,True,,5.0,False,,0.0,12958471.4035,1997-04-05T14:44:42.040000Z,0.0,14.0,False,2.10495870291,85.0,6.07751769815,44.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-05-1444-42S.MVO_18_1.pickle,329.493476169,0.367138671875,2207.70513344,12.528261737,100.0,9.355,0.0,-342.016772729,1840.6716136,0.0904982897967,13.9223626825,-2207.70513344,636.820441175,636.820391482,361.398345852,42.04,05-1444-42L.S199704,-0.156743168117,False,,l,0.0,,31.9191381833,6.0,1997.0,,,l
259,1028,0.0,75.19,0.0,85.7638970017,348.788436219,-1.77480379021,2.9,0.0,1.0,,,True,,7.0,False,,0.0,5667047.40766,1997-04-07T18:39:00.040000Z,0.0,18.0,False,1.50251389265,80.0,6.51540805057,39.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-07-1839-00S.MVO_18_1.pickle,201.940312673,1.10141601562,1611.83206818,13.5257348052,100.0,9.185,0.0,-244.425420597,1611.83206818,-0.0132054091314,-0.845572035635,-1496.1144536,384.980547583,384.980543875,237.012177882,0.04,07-1839-00L.S199704,-0.022007941446,False,,l,0.0,,37.9039765926,6.0,1997.0,,,l
260,1065,0.0,75.19,0.0,58.4067392875,204.756303847,-1.90276749317,3.15,0.0,1.0,,,True,,8.0,False,,0.0,4248129.32275,1997-04-08T14:03:37.040000Z,0.0,14.0,False,0.864179709896,60.0,6.86687951185,3.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-08-1403-37S.MVO_18_1.pickle,162.497598497,0.0,1026.28628201,17.7217715121,100.0,8.755,0.0,-196.283894398,1026.28628201,-0.00338482919449,-0.649950351191,-967.471210004,351.660587572,351.660584403,209.686769997,37.04,08-1403-37L.S199704,0.0145756839225,False,,l,0.0,,33.9140843197,3.0,1997.0,,,l
261,1075,0.0,75.19,0.0,62.9193666805,181.830743882,-1.68411101262,1.8,0.0,1.0,,,True,,8.0,False,,0.0,3334276.67116,1997-04-08T17:40:24.040000Z,0.0,17.0,False,0.814567901709,80.0,6.18804378771,40.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-08-1740-24S.MVO_18_1.pickle,206.676731885,0.14685546875,1116.06948994,12.661258146,100.0,8.235,0.0,-222.889630315,1076.73661275,0.029098306712,-6.5356393628,-1116.06948994,332.67996808,332.67996453,218.961431346,24.04,08-1740-24L.S199704,0.0283752028913,False,,l,0.0,,29.9241920468,6.0,1997.0,,,l
262,1110,0.0,75.19,0.0,49.5061115988,241.59803981,-1.96962829028,3.0,0.0,1.0,,,True,,9.0,False,,0.0,5351471.01749,1997-04-09T10:13:07.040000Z,0.0,10.0,False,0.943568151978,90.0,7.56768354051,13.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-09-1013-07S.MVO_18_1.pickle,190.946862119,0.220283203125,1305.62758247,12.2423194574,100.0,10.245,0.0,-240.635781282,1275.32397284,0.0018634573501,4.43861685042,-1026.63767983,365.669232729,365.66923214,248.568616259,7.04,09-1013-07L.S199704,0.00152121486118,False,,l,0.0,,39.8989227291,5.0,1997.0,,,l
263,1122,0.0,75.19,0.0,53.8462850144,216.110687918,-1.90420879575,2.15,0.0,1.0,,,True,,9.0,False,,0.0,4890067.70867,1997-04-09T15:49:17.040000Z,0.0,15.0,False,1.00082431593,93.0,7.15468162328,49.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-09-1549-17S.MVO_18_1.pickle,178.512474991,0.220283203125,1441.80973094,14.4035111052,100.0,9.06,0.0,-209.370390742,1347.46642884,0.0246679959223,-0.0363490840325,-1297.62498473,354.024812081,354.024807495,204.351396413,17.04,09-1549-17L.S199704,-0.0217026539484,False,,l,0.0,,38.9014496609,7.0,1997.0,,,l
264,1130,0.0,75.19,0.0,72.9212076671,276.915689484,-1.8022158971,3.15,0.25,1.0,,,True,,9.0,False,,0.0,3336193.23569,1997-04-09T19:30:29.040000Z,0.0,19.0,False,2.28453970807,90.0,6.25742125437,30.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-09-1930-29S.MVO_18_1.pickle,150.847003693,1.68883789062,1218.0348095,13.0868466551,100.0,8.315,0.0,-202.11533153,1206.39023894,0.0155606006415,-0.344593273574,-1148.36498359,309.471502676,309.471501647,203.14580028,29.04,09-1930-29L.S199704,0.00390920265251,False,,l,0.0,,33.9140843197,3.0,1997.0,,,l
265,1159,0.0,75.19,0.0,109.378642478,507.552861889,-2.11154144441,3.2,0.25,1.0,,,True,,10.0,False,,0.0,12507409.6616,1997-04-10T12:26:10.040000Z,0.0,12.0,False,3.56986871996,90.0,5.60066458986,26.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-10-1226-10S.MVO_18_1.pickle,192.868620841,1.54198242188,3123.73398218,14.3237132598,100.0,11.885,0.0,-245.452368115,2958.3049512,0.0210547094554,-4.22244629671,-2430.54006515,526.908683645,526.908682978,253.692035389,10.04,10-1226-10L.S199704,-0.0243900528687,False,,l,0.0,,44.8862880702,7.0,1997.0,,,l
266,1161,0.0,75.19,0.0,77.0955653435,390.202979217,-2.13898199739,2.85,0.05,1.0,,,True,,10.0,False,,0.0,6604091.96633,1997-04-10T12:40:42.040000Z,0.0,12.0,False,1.92325357716,90.0,5.42829594646,40.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-10-1240-42S.MVO_18_1.pickle,200.418582325,1.61541015625,1707.8202665,15.6071286075,100.0,10.465,0.0,-246.740886237,1659.68424148,-0.0162912608299,0.317842394089,-1519.94003421,420.941347984,420.941345133,245.698435209,42.04,10-1240-42L.S199704,-0.0387748678228,False,,l,0.0,,36.9065035244,6.0,1997.0,,,l
267,1186,0.0,75.19,0.0,38.715794102,116.790300892,-1.57622114029,1.75,0.0,1.0,,,True,,11.0,False,,0.0,2294792.34345,1997-04-11T01:23:03.040000Z,0.0,1.0,False,1.91678452528,100.0,6.98242767327,23.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-11-0123-03S.MVO_18_1.pickle,160.630479321,0.660849609375,1111.2911767,10.0611783482,100.0,8.79,0.0,-163.502785819,903.314754732,-0.00734617341586,3.24265074958,-834.99908105,276.578591957,276.578591785,154.471907472,3.04,11-0123-03L.S199704,-0.0761665434414,False,,l,0.0,,29.9241920468,3.0,1997.0,,,l
268,1263,0.0,75.19,0.0,86.9295677059,300.367030116,-1.78880758833,2.8,0.0,1.0,,,True,,12.0,False,,0.0,5732061.11243,1997-04-12T02:21:23.040000Z,0.0,2.0,False,1.49715982811,55.0,6.65163677549,21.0,4.0,l,0.0,7.0,,,eventFiles/MVOE_/1997/04/9704-12-0221-23S.MVO_18_1.pickle,243.712247528,1.61541015625,1545.0118596,14.5232078734,100.0,9.31,30.0,-268.424664908,1545.0118596,-0.00352448685968,-0.118895394142,-1348.86706767,399.533837182,399.533835122,262.489408833,23.04,12-0221-23L.S199704,0.072708843658,False,,l,0.0,,35.9090304562,5.0,1997.0,,,l
270,1618,0.0,75.19,0.0,109.736414694,551.887693622,-2.09877980624,2.75,0.5,1.0,7.17501271306,1.69250731846,True,8.0,17.0,False,97.1500922151,0.0,29749003.3386,1997-04-17T13:01:58.040000Z,0.0,13.0,False,6.22561741972,100.0,4.96688043361,1.0,4.0,l,0.0,8.0,1997-04-17T13:02:25.796351Z,1997-04-17T13:02:07.589142Z,eventFiles/MVOE_/1997/04/9704-17-1301-58S.MVO_18_1.pickle,309.58295962,1.61541015625,5211.49540111,16.3519084985,100.0,10.66,0.0,-294.031076373,4281.44410242,0.00154430897404,-0.874747327889,-4941.20541736,787.815217992,787.815217375,280.339359338,58.04,17-1301-58L.S199704,-0.0856810766254,False,,l,0.0,18.207208395,47.8787072749,8.0,1997.0,,,l
271,1619,0.0,75.19,0.0,94.4301737803,347.250466531,-1.5623091109,2.6,0.0,1.0,,,True,,17.0,False,,0.0,11362282.7231,1997-04-17T13:26:15.040000Z,0.0,13.0,False,3.8394653106,80.0,6.40561676996,26.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-17-1326-15S.MVO_18_1.pickle,212.679303688,1.39512695313,2640.56805682,15.8199228621,100.0,12.82,0.0,-238.005773533,2492.64361482,0.00245307400558,-4.7971543748,-2512.69739908,450.255459083,450.255459066,243.176701777,15.04,17-1326-15L.S199704,-0.00474329982592,False,,l,0.0,,55.8584918207,6.0,1997.0,,,l
272,1668,0.0,75.19,0.0,190.152429889,689.187282985,-1.76070262274,2.65,0.45,1.0,,,True,,18.0,False,,0.0,37054629.2725,1997-04-18T04:46:09.040000Z,0.0,4.0,False,6.62376006376,100.0,5.29294926682,46.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-18-0446-09S.MVO_18_1.pickle,324.087802157,1.54198242188,5978.14631168,14.3170634393,100.0,12.52,0.0,-329.973534798,5978.14631168,0.00479668303809,-2.36281003689,-4394.19847128,851.805903059,851.805903049,323.692405579,9.04,18-0446-09L.S199704,-0.0277676092464,False,,l,0.0,,50.8711264796,3.0,1997.0,,,l
273,1681,0.0,75.19,0.0,137.841347413,734.696809396,-2.34901523195,2.5,0.45,1.0,7.17992573064,1.64748491394,True,8.0,18.0,False,94.6305545952,0.0,45834159.9777,1997-04-18T07:27:04.040000Z,0.0,7.0,False,5.66159110797,100.0,4.78394048687,27.0,4.0,l,0.0,8.0,1997-04-18T07:27:31.596856Z,1997-04-18T07:27:15.211698Z,eventFiles/MVOE_/1997/04/9704-18-0727-04S.MVO_18_1.pickle,406.787092715,1.54198242188,5990.70841422,15.4342332757,100.0,11.12,0.0,-373.517093074,5990.70841422,-0.0118151889788,1.33430337732,-4683.13147197,985.331127102,985.331126917,367.860510045,4.04,18-0727-04L.S199704,0.200472472058,False,,l,0.0,16.3851575851,46.8812342067,7.0,1997.0,,,l
274,1708,0.0,75.19,0.0,141.136431374,707.021747268,-2.36777805897,3.2,0.7,1.0,7.33273793064,1.57260426453,True,7.0,18.0,False,80.720464583,0.0,37361078.783,1997-04-18T20:35:46.040000Z,0.0,20.0,False,5.35345076346,80.0,5.29819019721,35.0,4.0,l,0.0,7.0,1997-04-18T20:36:15.751398Z,1997-04-18T20:35:56.054630Z,eventFiles/MVOE_/1997/04/9704-18-2035-46S.MVO_18_1.pickle,255.628366587,1.762265625,5412.9043428,15.467482378,100.0,11.92,0.0,-269.961874304,4830.02329986,-0.0014793310478,-3.45935399914,-4419.44272142,810.628160687,810.628160686,268.787233761,46.04,18-2035-46L.S199704,0.0496031671884,False,,l,0.0,19.6967680454,56.8559648889,5.0,1997.0,,,l
275,1715,0.0,75.19,0.0,99.2559467616,563.733643961,-2.44100551407,2.4,0.0,1.0,7.45151633551,1.9144607191,True,8.0,18.0,False,114.125082577,0.0,33004750.8467,1997-04-18T23:46:16.040000Z,0.0,23.0,False,7.08257441021,100.0,4.38360042095,46.0,4.0,l,0.0,8.0,1997-04-18T23:46:44.700726Z,1997-04-18T23:46:27.158500Z,eventFiles/MVOE_/1997/04/9704-18-2346-16S.MVO_18_1.pickle,334.608501028,1.39512695313,4203.59149718,15.2014895598,100.0,10.525,0.0,-301.905042007,4194.61600318,-0.00899190703769,3.4904408683,-3908.52033993,789.660133762,789.660133222,299.332027686,16.04,18-2346-16L.S199704,-0.0232971311229,False,,l,0.0,17.5422263145,52.866072616,7.0,1997.0,,,l
276,1749,0.0,75.19,0.0,91.5880499353,652.183324935,-2.78453319742,3.05,0.3,1.0,,,True,,19.0,False,,0.0,49458138.6742,1997-04-19T22:59:09.040000Z,0.0,22.0,False,6.58601459211,100.0,5.12303566622,59.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-19-2259-09S.MVO_18_1.pickle,323.496709554,1.61541015625,5841.78610365,16.6710998803,100.0,12.885,0.0,-324.054157171,5387.91045481,0.00119014949689,0.42131781698,-5040.18997538,939.815107789,939.815107673,291.980225559,9.04,19-2259-09L.S199704,0.249057016376,False,,l,0.0,,55.8584918207,6.0,1997.0,,,l
277,1770,0.0,75.19,0.0,100.029410069,846.566691426,-2.91420478219,2.6,0.6,1.0,8.5239535246,1.96821060587,True,8.0,20.0,False,134.215485849,0.0,113557593.628,1997-04-20T18:21:35.040000Z,0.0,18.0,False,8.14480532988,100.0,4.15381392179,21.0,4.0,l,0.0,8.0,1997-04-20T18:22:08.142806Z,1997-04-20T18:21:46.211698Z,eventFiles/MVOE_/1997/04/9704-20-1821-35S.MVO_18_1.pickle,484.970926473,1.61541015625,9816.51825199,16.9237930576,100.0,14.125,0.0,-313.883501259,8468.54661012,0.0141136813574,0.04446712898,-9399.31781455,1399.04544517,1399.04544513,324.592455218,35.04,20-1821-35L.S199704,0.188555311698,False,,l,0.0,21.9311079979,57.8534379572,8.0,1997.0,,,l
278,1779,0.0,75.19,0.0,112.125390792,762.585066458,-2.70456746318,2.6,0.55,1.0,7.586802631,1.7691470363,True,8.0,20.0,False,107.377355117,0.0,83901187.1366,1997-04-20T22:13:51.040000Z,0.0,22.0,False,6.74329101631,100.0,4.2175117662,13.0,4.0,l,0.0,8.0,1997-04-20T22:14:18.703253Z,1997-04-20T22:14:01.307323Z,eventFiles/MVOE_/1997/04/9704-20-2213-51S.MVO_18_1.pickle,430.293072884,1.54198242188,6817.23391365,15.7135257348,100.0,10.705,0.0,-365.376408238,6817.23391365,-0.00198654405213,-5.40524403054,-6573.00030422,1193.71467357,1193.71467344,381.838643841,51.04,20-2213-51L.S199704,0.0952000708937,False,,l,0.0,17.3959304094,58.8509110254,7.0,1997.0,,,l
279,1784,0.0,75.19,0.0,90.5186538342,987.899010089,-3.2551681737,2.5,0.55,1.0,8.17732328751,1.8734162742,True,8.0,20.0,False,122.556244209,0.0,140555825.035,1997-04-20T23:47:28.040000Z,0.0,23.0,False,5.9654203992,100.0,3.48528202847,47.0,4.0,l,0.0,8.0,1997-04-20T23:47:57.658300Z,1997-04-20T23:47:38.161027Z,eventFiles/MVOE_/1997/04/9704-20-2347-28S.MVO_18_1.pickle,586.262231821,1.54198242188,8463.11719631,14.9088974598,100.0,10.68,0.0,-410.746767098,8463.11719631,-0.000944964561652,1.11854782575,-8126.32403072,1628.06910106,1628.06910106,395.969402823,28.04,20-2347-28L.S199704,-0.0177724155099,False,,l,0.0,19.4972735643,52.866072616,8.0,1997.0,,,l
280,1971,0.0,75.19,0.0,162.769299404,514.956890891,-1.50758790163,2.4,0.0,1.0,7.20706408788,1.46820502309,True,8.0,23.0,False,84.6515815646,0.0,54545162.4929,1997-04-23T02:27:28.040000Z,0.0,2.0,False,10.2467016255,100.0,5.76609655721,27.0,4.0,l,0.0,8.0,1997-04-23T02:27:56.315037Z,1997-04-23T02:27:38.905807Z,eventFiles/MVOE_/1997/04/9704-23-0227-28S.MVO_18_1.pickle,310.877519007,0.8811328125,5149.35633901,16.9171432372,100.0,15.945,0.0,-324.273925944,5122.31988264,0.00620236417533,0.22010749155,-4795.70385629,750.58620332,750.586203257,319.968245418,28.04,23-0227-28L.S199704,0.158688518355,False,,l,0.0,17.4092299938,96.754887618,3.0,1997.0,,,l
281,2031,0.0,75.19,0.0,143.762461511,715.999964297,-2.29794864855,3.0,0.55,1.0,,,True,,23.0,False,,0.0,39562502.1516,1997-04-23T11:54:09.040000Z,0.0,11.0,False,5.27526549502,50.0,5.16135585259,54.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-23-1154-09S.MVO_18_1.pickle,330.779494987,1.762265625,5125.77130153,16.3053597552,100.0,13.155,0.0,-329.462458204,4658.12530574,-0.00404150154513,0.12350369279,-5016.23400539,899.221047964,899.221047946,333.426199879,9.04,23-1154-09L.S199704,-0.114126888889,False,,l,0.0,,48.8761803431,5.0,1997.0,,,l
284,2607,0.0,75.19,0.0,138.656669846,1098.91312399,-2.88530343067,2.65,0.05,1.0,8.06071013012,1.95793306111,True,8.0,28.0,False,126.258646878,0.0,156208626.056,1997-04-28T19:42:17.040000Z,0.0,19.0,False,7.61644003678,100.0,4.38259461887,42.0,4.0,l,0.0,8.0,1997-04-28T19:42:44.783051Z,1997-04-28T19:42:27.387121Z,eventFiles/MVOE_/1997/04/9704-28-1942-17S.MVO_18_1.pickle,597.040588097,1.4685546875,11202.1614956,15.1083920734,100.0,11.1,0.0,-536.09641334,10531.4781922,-0.0069177331677,-9.87396978461,-9847.6915619,1655.13408692,1655.13408691,527.51833494,17.04,28-1942-17L.S199704,0.304677515583,False,,l,0.0,17.3959302902,56.8559648889,7.0,1997.0,,,l
285,2619,0.0,75.19,0.0,217.453694188,1249.78892184,-2.51681176728,2.6,0.25,1.0,7.277768856,1.63745749326,True,8.0,28.0,False,95.3362971794,0.0,266592705.824,1997-04-28T22:48:37.040000Z,0.0,22.0,False,7.55086015206,100.0,4.39120649557,48.0,4.0,l,0.0,8.0,1997-04-28T22:49:05.235239Z,1997-04-28T22:48:47.307323Z,eventFiles/MVOE_/1997/04/9704-28-2248-37S.MVO_18_1.pickle,848.187928738,1.4685546875,13811.7519937,16.272110653,100.0,12.19,0.0,-699.094749717,13096.018224,0.00375901089031,-1.67901446718,-12519.9174774,2224.04536907,2224.04536887,721.437205397,37.04,28-2248-37L.S199704,-0.0460775012444,False,,l,0.0,17.92791605,53.8635456843,7.0,1997.0,,,l
286,2632,0.0,75.19,0.0,146.036449507,594.166100956,-1.94639761887,2.55,0.0,1.0,,,True,,29.0,False,,0.0,50917326.8918,1997-04-29T02:21:06.040000Z,0.0,2.0,False,5.90777315631,100.0,5.29140199092,21.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-29-0221-06S.MVO_18_1.pickle,440.353102544,1.24827148438,5660.51740962,14.9088974598,100.0,12.425,0.0,-464.159926822,4949.47501627,-0.00211038232486,-2.38483194938,-5354.55479011,989.918236665,989.918236333,464.709295899,6.04,29-0221-06L.S199704,0.0941832912843,False,,l,0.0,,51.8685995478,8.0,1997.0,,,l
287,2660,0.0,75.19,0.0,144.881028714,550.701245517,-1.76986073525,2.4,0.0,1.0,,,True,,29.0,False,,0.0,37476377.003,1997-04-29T13:36:50.040000Z,0.0,13.0,False,2.69676550355,100.0,7.16138012068,36.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-29-1336-50S.MVO_18_1.pickle,463.791004896,1.10141601562,4527.63184146,15.8199228621,100.0,11.365,0.0,-506.968521635,3993.63416287,-0.00282277252735,8.41740568369,-4350.44475264,873.584922551,873.584922496,498.596985618,50.04,29-1336-50L.S199704,-0.0492620684955,False,,e,0.0,,48.8761803431,5.0,1997.0,,,l
289,2663,0.0,75.19,0.0,206.2611654,673.769034346,-1.61674790006,2.5,0.0,1.0,,,True,,29.0,False,,0.0,40743405.9079,1997-04-29T14:49:48.040000Z,0.0,14.0,False,3.14424879594,100.0,6.72954217365,49.0,4.0,l,0.0,8.0,,,eventFiles/MVOE_/1997/04/9704-29-1449-48S.MVO_18_1.pickle,451.007641901,1.17484375,4990.20567968,16.7641973667,100.0,12.885,0.0,-509.189491401,4202.95807432,-0.00209505825405,-1.23229226889,-4632.97255702,903.805014525,903.805014236,519.198397413,48.04,29-1449-48L.S199704,-0.0343226045277,False,,l,0.0,,49.8736534114,3.0,1997.0,,,l
290,3157,0.0,75.19,0.0,42.6224740756,169.56501786,-2.35713315408,2.6,0.5,1.0,,,True,,10.0,False,,0.0,4343128.54214,1998-10-10T08:43:37.040000Z,0.0,8.0,False,0.390838550914,100.0,5.0528141034,43.0,10.0,l,0.0,6.0,,,eventFiles/MVOE_/1998/10/9810-10-0843-37S.MVO_13_1.pickle,120.727766392,1.61541015625,1085.05292716,15.174890278,100.0,8.46,0.0,-119.418781771,1077.37516953,-8.14474713965e-05,1.77384239502,-1034.94050667,308.185923525,308.185923521,126.802430897,37.04,10-0843-37L.S199810,-0.0125119965341,False,,e,0.0,,41.8938688655,7.0,1998.0,,,l
291,3275,0.0,75.19,0.0,288.010328168,1774.31109532,-2.09411944685,4.1,1.3,1.0,7.95266407336,1.65882735333,True,7.0,14.0,False,92.3446768769,0.0,235571285.703,1998-10-14T03:28:19.040000Z,0.0,3.0,False,8.37362756667,55.0,4.29872760935,28.0,10.0,l,0.0,7.0,1998-10-14T03:28:49.190286Z,1998-10-14T03:28:30.796883Z,eventFiles/MVOE_/1998/10/9810-14-0328-19S.MVO_13_1.pickle,545.782140038,2.6433984375,13926.2339863,15.7467748371,100.0,14.0,0.0,-514.057881602,12773.7995681,-0.000394323584697,-2.45403985254,-11142.5067702,1920.97007677,1920.97007676,520.084085897,19.04,14-0328-19L.S199810,0.165555097431,False,,h,0.0,18.3934034109,63.8382763665,9.0,1998.0,,,l
292,3474,0.0,75.19,0.0,80.8497890725,275.633205996,-2.03988514423,2.9,0.0,1.0,,,True,,23.0,False,,0.0,4267655.45312,1998-10-23T18:28:29.040000Z,0.0,18.0,False,0.654605423347,100.0,5.00003077857,28.0,10.0,l,0.0,7.0,,,eventFiles/MVOE_/1998/10/9810-23-1828-29S.MVO_13_1.pickle,229.485647536,1.762265625,1495.60247927,15.467482378,100.0,12.43,0.0,-237.704695439,1286.53928212,-3.65270973921e-05,2.30425912665,-1495.60247927,327.049952107,327.049945955,233.571278256,29.04,23-1828-29L.S199810,-0.05531949948,False,,l,0.0,,39.8989227291,6.0,1998.0,,,l
293,3479,0.0,75.19,0.0,353.450024515,1124.02573252,-2.13757089255,3.5,1.4,1.0,9.54710344479,2.04655924018,True,6.0,23.0,False,117.232276631,0.0,588849709.802,1998-10-23T20:38:23.040000Z,0.0,20.0,False,15.8468101132,50.0,4.6265639998,38.0,10.0,l,0.0,6.0,1998-10-23T20:38:53.004091Z,1998-10-23T20:38:35.275670Z,eventFiles/MVOE_/1998/10/9810-23-2038-23S.MVO_13_1.pickle,414.457990654,2.38640136718,19052.3561944,17.3892804895,100.0,20.805,0.0,-452.229740639,17841.6524897,0.0034332733885,6.1791129786,-18119.2852017,2207.2435811,2207.2435811,461.778681093,23.04,23-2038-23L.S199810,0.10362516508,False,,r,0.0,17.7284214497,120.694241255,9.0,1998.0,,,l
294,7504,0.0,75.19,0.0,340.85952672,712.825060899,-1.71057083687,2.6,0.0,1.0,,,True,,20.0,False,,0.0,50742436.8811,2000-11-20T05:43:20.040000Z,0.0,5.0,False,4.34203911887,50.0,6.07026502944,43.0,11.0,l,0.0,7.0,,,eventFiles/MVOE_/2000/11/2000-11-20-0543-20S.MVO___019.pickle,410.451463266,1.4685546875,6596.20032859,16.8373453917,100.0,14.81,0.0,-420.475141647,6596.20032859,-0.000653080629898,-8.72731009464,-5950.96982047,928.558061928,928.558061922,408.377758629,20.0,20-0543-20L.S200011,0.147548008148,False,974699000.04,l,0.0,,58.8509110254,3.0,2000.0,,,l
295,7734,0.0,75.19,0.0,239.103432674,967.820456409,-2.62963259098,2.65,0.15,1.0,,,True,,22.0,False,,0.0,234823600.128,2000-11-22T14:45:31.040000Z,0.0,14.0,False,7.90635022,100.0,4.71446728199,45.0,11.0,l,0.0,8.0,,,eventFiles/MVOE_/2000/11/2000-11-22-1445-31S.MVO___019.pickle,749.179747129,1.24827148438,11611.5552105,15.3078866871,100.0,14.06,0.0,-542.848060401,11492.5160489,0.000548100545295,10.8463192888,-9901.9353222,1958.88908694,1958.88908489,548.238883194,31.0,22-1445-31L.S200011,0.00385473928444,False,974904331.04,l,0.0,,58.8509110254,6.0,2000.0,,,l
313,144,0.0,75.19,0.0,242.169031328,820.577296822,-1.67520706825,3.65,0.0,1.0,,,True,,24.0,False,,0.0,35762660.4053,1996-10-24T02:43:08.040000Z,80.0,2.0,False,5.55371518761,0.0,5.56257964071,43.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-24-0243-08S.MVO_21_1.pickle,286.433065308,1.68883789062,5169.02010366,15.6204282485,100.0,15.1,0.0,-326.845397,5169.02010366,0.0643078524309,3.42910214694,-4701.29044962,892.587022164,892.587011539,337.332908084,8.04,24-0243-08L.S199610,-0.0844889023481,False,,h,0.0,,44.8862880702,7.0,1996.0,,,h
314,145,0.0,75.19,0.0,187.268628562,403.822529535,-1.12858640603,1.35,0.0,1.0,,,True,,24.0,False,,0.0,13381520.3883,1996-10-24T04:41:01.040000Z,65.0,4.0,False,2.69173555928,0.0,6.9447237232,41.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-24-0441-01S.MVO_21_1.pickle,258.172580541,0.073427734375,2671.86598139,14.2306157734,100.0,11.63,0.0,-305.19848896,2500.04766032,-0.00129160194553,-5.13056036618,-2570.36617883,522.880185139,522.880184619,303.461115455,1.04,24-0441-01L.S199610,0.0388605222364,False,,h,0.0,,48.8761803431,5.0,1996.0,,,h
315,146,0.0,75.19,0.0,181.512900448,612.773608201,-1.65803373642,4.15,0.0,1.0,,,True,,24.0,False,,0.0,23430480.3652,1996-10-24T04:51:46.040000Z,100.0,4.0,False,5.0775489524,0.0,5.5175579657,51.0,10.0,h,0.0,8.0,,,eventFiles/MVOE_/1996/10/9610-24-0451-46S.MVO_21_1.pickle,237.298866167,1.54198242188,4222.55354848,15.8132730416,100.0,15.05,0.0,-252.192244656,3672.21577071,0.00021900746138,3.73611234386,-3725.32522047,699.54541296,699.545411873,258.004434676,46.04,24-0451-46L.S199610,-0.0558824952013,False,,h,0.0,,47.8787072749,7.0,1996.0,,,h
