,Date,Age,Miles,Mins,Pace,Mins25,Pace25,Description,Age.1,comments,eq_100m,eq25_100m,eq_200m,eq25_200m,eq_400m,eq25_400m,eq_800m,eq25_800m,eq_1Mi,eq25_1Mi,eq_5k,eq25_5k,eq_5Mi,eq25_5Mi,eq_10k,eq25_10k,eq_15k,eq25_15k,eq_20k,eq25_20k,eq_HMa,eq25_HMa,eq_16.3,eq25_16.3,eq_Mar,eq25_Mar
26,1989-06-03,17,4.0,27.67,6.92,26.23,6.56, barrow,17.88, Jason Tuckwood 38m,0.2299452564429838,0.21797846319116243,0.610852947967753,0.5790629860930308,1.3793663224072246,1.3075814469368088,2.9423391981285887,2.789214209140328,6.202400666369693,5.879615810584641,21.00752258010374,19.914250714713447,,,,,,,,,,,,,,
27,1989-09-02,18,6.215,45.28,7.29,42.92,6.91, walton,18.12, John Warriner 46m17s; Steve Warriner 46m20s,0.23297594815202313,0.22083320880487703,0.6189040249653216,0.5866466597065283,1.3975464498937171,1.3247061313921893,2.9811193980374346,2.825743033652091,6.284148663986541,5.9566179474006695,21.284402936306105,20.17505684686965,35.762974414794726,33.89900313345825,45.28,42.92,,,,,,,,,,
28,1989-09-10,18,9.0,62.5,6.94,59.38,6.6, sileby,18.15, ,0.21711883354326802,0.2062802613727881,0.5767793673191555,0.5479865413025832,1.3024248100729283,1.2374077635540877,2.7782145388361905,2.6395260690574878,5.856428693862129,5.564075773464531,19.83571598206439,18.845517040239734,33.328827935110354,31.665052844589646,42.198093240183276,40.09156442563333,64.81847232435945,61.58273418592743,,,,,,,,
29,1991-04-01,19,0.932,4.58,4.92,4.37,4.68, St Andrews 1500m,19.71, ,0.18302392354215424,0.17463199691685896,0.486205738590964,0.46391246236736083,1.0979006057099527,1.0475601849241252,2.3419420463970253,2.2345604241823143,4.936773747367687,4.710415125763492,,,,,,,,,,,,,,,,
30,1991-05-01,19,0.037,0.14,3.84,0.13,3.58, Track meet 60m  Glasgow,19.79, ,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1991-05-01,19,0.249,0.97,3.9,0.93,3.75, St Andrews or Glasgow,19.79, ,0.16141255328331353,0.1547563655190532,0.4287948163721409,0.4111125559031867,0.9682610698602122,0.9283327783195849,,,,,,,,,,,,,,,,,,,,
32,1991-05-01,19,1.0,4.87,4.87,4.63,4.63, Track meet mile  Glasgow,19.79, 3rd place,0.18054838104046209,0.17165071955181507,0.47962942360899746,0.4559926552997245,1.0830506365940706,1.0296764779118166,2.3102654384424346,2.1964125215582078,4.87,4.63,,,,,,,,,,,,,,,,
33,1991-05-01,19,3.108,16.92,5.44,16.03,5.16, Track meet 5k  Glasgow,19.79, Might have been 17m55s,0.18517137808003095,0.1754312760415423,0.49191048308267726,0.4660357590907397,1.1107824825282386,1.05235479875459,2.3694204982717673,2.2447878597692923,4.994697853577844,4.73197438492038,16.9170348037587,16.027190774482975,,,,,,,,,,,,,,
34,1991-05-15,19,13.112,90.33,6.89,84.4,6.44, St Andrews Half,19.82, ,0.21503206561451976,0.2009156021019093,0.5712358376951098,0.5337352452282439,1.2899069723574608,1.2052269286723092,2.7515126221751,2.570880829310068,5.80014151059059,5.419372783060399,19.645071369252012,18.355408209508134,33.008498610828596,30.84155078881804,41.79251982128226,39.048917003390045,64.19549039769035,59.98117335951584,85.74497381028021,80.11597242984224,90.33,84.4,,,,
35,1994-05-01,22,0.249,0.97,3.92,0.97,3.89, Durham Track with Andy,22.79, ,0.16141255328331353,0.16141255328331353,0.4287948163721409,0.4287948163721409,0.9682610698602122,0.9682610698602122,,,,,,,,,,,,,,,,,,,,
36,1995-07-01,23,13.112,119.2,9.09,119.2,9.09, Leeds Half M,23.95, Andy 119m19s; Julia 119m44s ,0.2837575802197582,0.2837575802197582,0.7538061757251976,0.7538061757251976,1.7021688376509392,1.7021688376509392,3.6309122613004754,3.6309122613004754,7.653900897402839,7.653900897402839,25.923751878831396,25.923751878831396,43.55820917093733,43.55820917093733,55.14965529388737,55.14965529388737,84.71274720917404,84.71274720917404,113.14957243645968,113.14957243645968,119.2,119.2,,,,
37,1998-04-04,26,3.108,20.5,6.6,20.48,6.59, Beat Beethoven,26.71, Art 23m; SteveMc 21m45s,0.22435066493147954,0.22413178623398544,0.5959908335221562,0.5954093790504273,1.3458061992806674,1.3444932176228326,2.8707517857311595,2.867951052281666,6.051495626379775,6.045591728207698,20.496407415901498,20.476410920861593,,,,,,,,,,,,,,
38,1998-04-25,26,6.215,41.67,6.7,41.62,6.7, Law Days Judicata,26.77, ,0.21440167313371916,0.21414441170687284,0.5695611908194556,0.5688777720639727,1.28612545421977,1.284582227132873,2.743446230481888,2.74015435835508,5.783137694971712,5.776198484874554,19.58747946899018,19.563976373874997,32.911730209021556,32.87223929204409,41.67,41.62,,,,,,,,,,
39,1998-06-10,26,0.124,0.46,3.67,0.45,3.62, Track meet 200m,26.9, 1st,0.1736849517041806,0.1699091918845245,0.46139662286289707,0.4513662614963123,,,,,,,,,,,,,,,,,,,,,,
40,1998-06-10,26,0.249,0.97,3.92,0.97,3.89, Track meet 400m,26.9, 3rd,0.16141255328331353,0.16141255328331353,0.4287948163721409,0.4287948163721409,0.9682610698602122,0.9682610698602122,,,,,,,,,,,,,,,,,,,,
41,1998-06-10,26,0.497,2.35,4.73,2.35,4.73, Track meet 800m,26.9, 3rd,0.18373430231604723,0.18373430231604723,0.48809287022794057,0.48809287022794057,1.1021619354369432,1.1021619354369432,2.3510319286771675,2.3510319286771675,,,,,,,,,,,,,,,,,,
42,1998-06-10,26,1.0,5.2,5.2,5.2,5.2, Track meet mile,26.9, 3rd place,0.19278266558735171,0.19278266558735171,0.5121299800342478,0.5121299800342478,1.15644010478217,1.15644010478217,2.4668131991582465,2.4668131991582465,5.2,5.2,,,,,,,,,,,,,,,,
43,1998-06-13,26,3.108,19.33,6.22,19.32,6.22, Mosquito Meander,26.9, Michelle Mitchell 19m45s (my beautiful rabbit),0.21154626112807312,0.21143682177932607,0.5619757469260136,0.5616850196901492,1.2689967722973314,1.2683402814684142,2.706908878935771,2.7055085122110243,5.706117583313222,5.703165634227183,19.326612456067117,19.316614208547165,,,,,,,,,,,,,,
44,1998-06-20,26,6.215,39.33,6.33,39.3,6.32, Midnight Sun Run,26.92, Michelle Mitchell 39m28s,0.20236183835731159,0.2022074815012038,0.5375771930628555,0.5371671418095657,1.213902426553001,1.2129764903008629,2.589386614947268,2.587411491671183,5.458382662424705,5.45421913636641,18.4875346175998,18.47343276053069,31.063555294476068,31.039860744289587,39.33,39.3,,,,,,,,,,
45,1998-06-24,26,0.124,0.45,3.65,0.45,3.62, Track meet 200m,26.93, ,0.1699091918845245,0.1699091918845245,0.4513662614963123,0.4513662614963123,,,,,,,,,,,,,,,,,,,,,,
46,1998-06-24,26,0.497,2.27,4.56,2.27,4.56, Track meet 800m,26.93, ,0.177479517556352,0.177479517556352,0.4714769427308192,0.4714769427308192,1.0646415291241962,1.0646415291241962,2.2709967991902853,2.2709967991902853,,,,,,,,,,,,,,,,,,
47,1998-07-08,26,0.249,0.98,3.96,0.98,3.96, Track meet 400m,26.97, ,0.16307660022437862,0.16307660022437862,0.4332153814893795,0.4332153814893795,0.978243142745369,0.978243142745369,,,,,,,,,,,,,,,,,,,,
48,1998-07-08,26,1.0,5.05,5.05,5.05,5.05, Track meet mile,26.97, ,0.18722162715694735,0.18722162715694735,0.4973569998409522,0.4973569998409522,1.1230812556057612,1.1230812556057612,2.3956551261056047,2.3956551261056047,5.05,5.05,,,,,,,,,,,,,,,,
49,1998-07-22,27,1.0,5.02,5.02,5.02,5.02, Mapco Mile,27.01, Me 9th; Mark Dammeyer 4th in 4m54s,0.18610941947086646,0.18610941947086646,0.49440240380229306,0.49440240380229306,1.1164094857704794,1.1164094857704794,2.3814235114950764,2.3814235114950764,5.02,5.02,,,,,,,,,,,,,,,,
50,1998-07-23,27,9.0,61.25,6.81,61.2,6.8, Grandmas over the hill,27.01, Me 5th; Art 69m50s; Kevin Brinegar 54m40s; Scott McCrea 55m10s,0.21277645687240268,0.21260276180556809,0.5652437799727723,0.5647823564789171,1.2763763138714697,1.2753343740234115,2.7226502480594665,2.7204276764283977,5.739300119984887,5.734614977029797,19.439001662423102,19.423133089637453,32.66225137640814,32.63558831406006,41.35413137537961,41.32037290078747,63.52210287787226,63.470248100012775,,,,,,,,
51,1998-07-26,27,16.3,115.0,7.06,114.9,7.05, Gold Discovery Run,27.02, Heather Hunt 1h51m; Kevin 1h33m; Art 2h08m,0.22215093293189248,0.22195775820760388,0.5901472131862875,0.5896340416965604,1.3326107270822476,1.3314519351456544,2.842604400619227,2.840132570705645,5.9921614203555835,5.986950845207449,20.295442541190283,20.2777943302849,34.10128038402431,34.07162709673385,43.17610604418412,43.1385616041457,66.32075100572487,66.26308078745903,88.58365319487599,88.50662393122828,93.32047159752929,93.23932336135753,115.0,114.9,,
52,1998-08-08,27,13.112,89.25,6.81,89.18,6.8, Santa Claus Half M,27.06, First 5 miles = 35m06s; Second 5 miles = 33m41s; Last 5k = 20m28s,0.21246110767293136,0.21229447151005063,0.5644060501969286,0.5639633787850094,1.2744846372512275,1.273485041457305,2.7186150949753976,2.7164828478420837,5.730794086352377,5.7262993458924925,19.410191738135083,19.394968058340467,32.613843695521446,32.58826421027006,41.29284173640476,41.260455193866406,63.42795879545959,63.37821137679648,84.71979312041968,84.65334622385464,89.25,89.18,,,,
53,1998-08-15,27,3.108,18.13,5.84,18.12,5.83, GCI 5k,27.08, ,0.19841353927842556,0.1983040999296785,0.5270884786222777,0.5267977513864133,1.190217872827244,1.1895613819983266,2.5388648719661426,2.5374645052413958,5.351883692988552,5.348931743902514,18.126822753672883,18.116824506152934,,,,,,,,,,,,,,
54,1998-08-27,27,11.5,81.33,7.07,81.27,7.07, Musk Ox Run,27.11, Out in 44m40s; back in 36m30s; 6th; just ahead of Jim Brader and Dave Covey - 5minutes ahead of Michelle,0.22022823786834833,0.220065767755572,0.5850395455362692,0.5846079412975852,1.3210771087770186,1.3201025037539442,2.818001931583659,2.815922992497282,5.940299836742926,5.935917468733525,20.119787428374018,20.10494435391561,33.80613706596766,33.78119709026425,42.80242097854606,42.770844127953254,65.74675125300567,65.69824756340552,,,,,,,,
55,1998-09-19,27,26.224,245.2,9.35,244.97,9.34, Equinox Marathon,27.17, Beat Art by about 9 seconds. Matias Saari did 3:49:17.,0.27678803466813373,0.27652840478243357,0.7352914756958844,0.7346017650947013,1.6603608153194256,1.6588033806231632,3.5417311779987104,3.5384089994875363,7.4659087002930535,7.458905604856399,25.28702256415159,25.263303089478853,42.48834903635018,42.44849454908117,53.79509047687188,53.744630155462076,82.63206499437527,82.55455530861381,110.370435757073,110.26690720803494,116.27225502448168,116.1631905112042,143.28377363418087,143.1493720520607,244.85494286708717,244.6252665340552
56,1998-10-10,27,6.5,40.2,6.18,40.18,6.18, Miller Hill / Yankovich Cookie Challenge,27.23, WON THE RACE BY 1 MINUTE FROM ROCKY REIFENSTAHL: I practised it a couple of times in the week before,0.19708567168619842,0.1969876191132202,0.5235609788783379,0.5233005007793934,1.182252429809774,1.1816642445213115,2.5218737109960387,2.5206190474582297,5.316066616497033,5.313421807235094,18.00551036454771,17.99655239919221,30.253637295798857,30.238585734955176,38.30455154163763,38.285494550820886,,,,,,,,,,
57,1999-04-03,27,3.108,19.82,6.38,19.8,6.37, Beat Beethoven,27.71, Beat Beethoven 5k around campus. 19m49s. 6m40s for first 2 miles; then 5m50s for the third; passing Michelle who finished in 20m11s. Art beat his time of last year by almost 2 minutes to finish in 21:23. 5 miles total.,0.21690878921667922,0.21668991051918512,0.5762213814833724,0.5756399270116436,1.3011648229142843,1.2998518412564495,2.77552684844837,2.7727261149988762,5.850763088529129,5.8448591903570515,19.816526584544764,19.79653008950486,,,,,,,,,,,,,,
58,1999-04-24,27,3.108,18.0,5.79,18.0,5.79, Alaskaland Run for Youth,27.77, 4th; just behind Stuart Grant; Art smashed PB too in 19m50s,0.19699082774471374,0.19699082774471374,0.5233090245560396,0.5233090245560396,1.1816834920513177,1.1816834920513177,2.520660104544433,2.520660104544433,5.313508354870047,5.313508354870047,17.99684553591351,17.99684553591351,,,,,,,,,,,,,,
59,1999-04-25,27,3.108,18.73,6.03,18.73,6.03, Alaskaland Couch Potato Challenge,27.77, ,0.20497990020324935,0.20497990020324935,0.5445321127741456,0.5445321127741456,1.2296073225622877,1.2296073225622877,2.622886875450957,2.622886875450957,5.529000638150887,5.529000638150887,18.72671760487,18.72671760487,,,,,,,,,,,,,,
60,1999-05-01,27,6.215,39.8,6.4,39.78,6.4, Law Days 10k,27.79, Law Days 10k. Around freezing; windy & snowing. Legs felt sore. Got to the turn around in 20m30s. At the 4 mile point I was 35s behind Michelle Mitchell; who was ~10 s behind Tina Devine. I did the second-half in 19m18s; passing Michelle around the 6 mile mark.,0.20478009576966696,0.20467719119892844,0.5440013293643948,0.5437279618622017,1.2284087611698307,1.227791470335072,2.620330212939264,2.619013464088541,5.523611237337993,5.52083555329913,18.70846371168248,18.699062473636413,31.434769914064265,31.418973547273282,39.8,39.78,,,,,,,,,,
61,1999-05-22,27,3.108,16.67,5.36,16.67,5.36, Presbyterian 5k,27.84, Presbyterian 5k from Patty Center. I won it in 16m40s from Stuart Grant. Michelle 4th in 18m20s. But was it really 5k? It might have been more like a 17m20s 5k performance.,0.18243539436135434,0.18243539436135434,0.4846423021860656,0.4846423021860656,1.0943702118053036,1.0943702118053036,2.3344113301530944,2.3344113301530944,4.920899126426871,4.920899126426871,16.667078615759902,16.667078615759902,,,,,,,,,,,,,,
62,1999-06-09,27,0.249,0.97,3.9,0.97,3.89, Track meet 400m,27.89, ,0.16141255328331353,0.16141255328331353,0.4287948163721409,0.4287948163721409,0.9682610698602122,0.9682610698602122,,,,,,,,,,,,,,,,,,,,
63,1999-06-09,27,0.497,2.45,4.93,2.45,4.93, Track meet 800m,27.89, ,0.19155278326566624,0.19155278326566624,0.5088627795993423,0.5088627795993423,1.1490624433278769,1.1490624433278769,2.45107584053577,2.45107584053577,,,,,,,,,,,,,,,,,,
64,1999-06-09,27,1.0,5.15,5.15,5.15,5.15, Track meet mile,27.89, ,0.19092898611055026,0.19092898611055026,0.5072056533031494,0.5072056533031494,1.1453204883900336,1.1453204883900336,2.443093841474033,2.443093841474033,5.15,5.15,,,,,,,,,,,,,,,,
65,1999-06-19,27,6.215,43.72,7.03,43.7,7.03, Midnight Sun Run,27.92, Injured,0.2249493916344181,0.22484648706367957,0.5975813597942549,0.5973079922920618,1.3493977647825377,1.3487804739477791,2.878412987681021,2.877096238830298,6.0676453089552025,6.064869624916339,20.551106368712517,20.541705130666447,34.53085780509773,34.51506143830675,43.72,43.7,,,,,,,,,,
66,1999-06-24,27,6.215,45.0,7.24,44.97,7.24, Hugh Heacock at Birch Hill,27.93, ,0.23153528416168376,0.23138092730557597,0.6150768799346172,0.6146668286813275,1.388904378207095,1.387978441954957,2.962684914127309,2.960709790851224,6.245289087442454,6.241125561384159,21.152785603661098,21.13868374659199,35.5418252797209,35.51813072953443,45.0,44.97,,,,,,,,,,
67,1999-07-04,27,3.108,19.23,6.19,19.22,6.18, 1st Salmon Run in Nenana,27.96, Came in first - someone ahead went wrong way,0.2104518676406025,0.21034242829185545,0.559068474567369,0.5587777473315044,1.2624318640081578,1.2617753731792403,2.6929052116883025,2.6915048449635552,5.676598092452833,5.673646143366794,19.2266299808676,19.216631733347647,,,,,,,,,,,,,,
68,1999-07-07,27,0.062,0.22,3.57,0.22,3.49, Track meet 100m,27.97, ,0.22088283056638267,0.22088283056638267,,,,,,,,,,,,,,,,,,,,,,,,
69,1999-07-07,27,0.124,0.46,3.66,0.45,3.62, Track meet 200m,27.97, ,0.1736849517041806,0.1699091918845245,0.46139662286289707,0.4513662614963123,,,,,,,,,,,,,,,,,,,,,,
70,1999-07-07,27,1.0,5.32,5.32,5.32,5.32, Track meet mile,27.97, ,0.19723149633167522,0.19723149633167522,0.5239483641888844,0.5239483641888844,1.183127184123297,1.183127184123297,2.5237396576003603,2.5237396576003603,5.32,5.32,,,,,,,,,,,,,,,,
71,1999-07-10,27,13.112,89.02,6.79,88.97,6.79, Santa Claus Half M,27.98, First 5 miles = 34m38s; Second 5 miles = 33m59s; Last 5k = 20m34s,0.21191358885203754,0.21179456302140845,0.5629515584149084,0.5626353645492519,1.2712002510711962,1.2704862540755373,2.7116091401087945,2.7100861064421413,5.716025653412758,5.71281512451284,19.360171075952774,19.34929701895662,32.52979681540974,32.511525754515894,41.18642881092159,41.163295566251335,63.264502991280814,63.228969120807164,84.50146760313457,84.45400553415953,89.02,88.97,,,,
72,1999-07-21,28,1.0,4.88,4.88,4.88,4.88, Mapco Mile,28.01, 2nd; behind Kevin Brinegar in 4m43s,0.18091911693582238,0.18091911693582238,0.4806142889552172,0.4806142889552172,1.085274559872498,1.085274559872498,2.3150093099792777,2.3150093099792777,4.88,4.88,,,,,,,,,,,,,,,,
73,2000-03-01,28,4.0,28.0,7.0,27.97,6.99, Cudjoehead - Salem Park,28.62, Came 8th; 1 minute behind Simon Carn; 4th,0.23268764656319285,0.23243833837044656,0.6181381475640435,0.6174758566916535,1.3958170230358613,1.3943215047968944,2.977430341438398,2.9742402375011427,6.276372195820433,6.26964751132491,21.25806404925568,21.235287552060047,,,,,,,,,,,,,,
74,2000-07-01,28,13.112,102.68,7.83,102.5,7.82, Santa Claus Half M,28.95, ,0.24443144577990578,0.24400295278964104,0.6493357225122759,0.6481974245959123,1.4662642302852216,1.4636938411008493,3.127701937838362,3.122219016638412,6.593142148870164,6.581584244830461,22.33096344730208,22.29181684211592,37.521450651609435,37.45567483239158,47.50643125483519,47.42315157402227,72.97235640468112,72.844434470976,97.4681048471114,97.2972413988013,102.68,102.5,,,,
75,2000-07-23,29,16.3,111.5,6.84,111.32,6.83, Gold Discovery Run,29.01, Not far behind Jane LeBlond 109m32s - paced her to 13 miles,0.2153898175817914,0.21504210307807192,0.5721862110458352,0.5712625023643263,1.2920530093014835,1.2899671838156155,2.756090353643859,2.7516410597994114,5.809791290170848,5.800412254904205,19.67775515950188,19.645988379872193,33.06341532885835,33.01003941173553,41.862050642839385,41.79447065077022,64.3022933664202,64.19848697354168,85.88762896720586,85.74897629263995,90.48028333151753,90.33421650640835,111.5,111.32,,
76,2000-07-29,29,6.215,47.52,7.65,47.43,7.63, Beaver Sports Triathlon,29.03, With Amber Bethe. 800m swim; 30 mile bike ride; 10k run. Me 3:04:48 (19:58; 1:57:19; 47:31); Amber 3:07:10 (24:07; 1:44:53; 58:10),0.24450126007473807,0.24403818950641468,0.6495211852109559,0.6482910314510866,1.4666830233866925,1.4639052146302782,3.1285952693184385,3.122669899490184,6.595025276339232,6.582534698164347,22.33734159746612,22.2950360262588,37.53216749538528,37.461083844825836,47.52,47.43,,,,,,,,,,
77,2001-03-01,29,4.0,26.5,6.62,26.43,6.61, Cudjoehead - Salem Park,29.61, Came 3rd,0.22022223692587894,0.21964051780947097,0.5850236039445412,0.5834782585756311,1.3210411110875115,1.317551568529922,2.817925144575627,2.8104815687220306,5.940137971044338,5.924447040554787,20.119239189474126,20.066094029350985,,,,,,,,,,,,,,
78,2001-06-01,29,13.112,140.0,10.68,139.25,10.62, Leeds Half M with Tanya,29.87, ,0.33327232576146093,0.3314869383020246,0.8853428238383192,0.8805999158534712,1.9991915878450626,1.9884816329101784,4.264494266628074,4.241648761628282,8.989480919768434,8.941322986269675,30.4473595892315,30.284248734289193,51.158970502778736,50.884904589371004,64.77308507671334,64.42608640665954,99.49483732621111,98.96182926910642,132.89379313007007,132.18186209544473,140.0,139.25,,,,
79,2003-07-26,32,5.0,32.62,6.52,32.27,6.45, Trent Toll Bridge (Notts AC),32.02, Vicky Hards did it in 31m21s (5th woman),0.21250121258300866,0.21022115665400648,0.5645125894790501,0.5584555874460132,1.2747252134787155,1.2610479043212188,2.7191282703754176,2.6899530743413473,5.731875851311725,5.670375037456449,19.413855674573934,19.20555250209997,32.62,32.27,,,,,,,,,,,,
80,2004-03-28,32,6.215,40.4,6.5,39.83,6.41, Desford 10k,32.69, ,0.20786723289182274,0.20493445262577473,0.5522023544301897,0.5444113806176846,1.2469274862125919,1.2293346974219685,2.659832678460962,2.622305336215349,5.606881758503892,5.5277747633962875,18.99050085306463,18.722565568751588,31.908660917793878,31.458464464250746,40.4,39.83,,,,,,,,,,
81,2004-04-11,32,3.0,17.93,5.98,17.7,5.9, Livingstone Relays,32.73, ,0.20392981006928057,0.2013138671626473,0.5417425329241881,0.5347932422062537,1.2233081755883741,1.2076159904023547,2.6094501061496924,2.5759769592219497,5.5006761584576465,5.4301153376854625,18.63078263086038,18.391793227341257,,,,,,,,,,,,,,
82,2004-05-01,32,4.0,30.1,7.53,29.6,7.4, Barrow Bruiser,32.79, ,0.2501392200554323,0.24598408350966103,0.6644985086313469,0.653460327424846,1.500503299763551,1.4755779957807678,3.200737617046278,3.147569218092021,6.747100110506965,6.635022035581601,22.852418852949857,22.472810566356006,,,,,,,,,,,,,,
83,2004-09-05,33,6.215,40.27,6.48,39.62,6.37, Crossdale 10k,33.13, Around 4 min/km pace throughout; finished 10th (beat all women),0.20719835318202234,0.20385395463302022,0.5504254656659342,0.5415410218446564,1.2429150957866604,1.2228531436570023,2.651273810931261,2.608479473282755,5.5888398122512815,5.498630080988223,18.92939280576517,18.62385256926784,31.805984533652467,31.292602612945384,40.27,39.62,,,,,,,,,,
84,2004-09-12,33,13.112,92.95,7.09,91.3,6.96, Robin Hood Half Marathon,33.15, First 5 miles = 37m40s; Second 5 miles = 35m10s; Last 5k = 20m07s,0.22126901913948424,0.21734116672872417,0.5878043962555126,0.5773699986888468,1.3273204149299898,1.3037585140732444,2.831319586307711,2.781059475308166,5.968373224946257,5.8624257712489865,20.214871955850487,19.856028074977402,33.96590220166632,33.36295719216928,43.00470184200361,42.241304767885204,66.05746521050945,64.8848474848791,88.23198622457153,86.6657379483957,92.95,91.3,,,,
85,2004-12-12,33,12.6,90.0,7.14,88.27,7.01, Turkey Trot - Keyworth,33.4, Unofficial entry. Started 10 minutes late; and missed half a mile off course. ,0.22272241524563002,0.21844119548590846,0.5916653643386883,0.580292241224178,1.336038862411564,1.310357226500764,2.8499169881400928,2.795135250479177,6.007576229681834,5.8920972643779495,20.3476524793107,19.95652538165284,34.18900578025863,33.531817113593654,43.28717639016314,42.4551006662189,66.49136085072239,65.21324913659183,88.81153425942526,87.10437921199409,93.56053810692354,91.76209665220156,,,,
86,2005-01-23,33,6.215,38.75,6.23,38.07,6.12, LRRL Beaumont Markfield,33.51, ,0.19937760580589436,0.19587885040078445,0.5296495354992538,0.5203550404246862,1.1960009923449986,1.1750131039632024,2.551200898276294,2.5064314373517034,5.377887825297669,5.283514567976316,18.214898714263725,17.89525662069729,30.60546065753745,30.068384186643886,38.75,38.07,,,,,,,,,,
87,2005-01-30,33,6.0,37.58,6.26,36.92,6.15, LRRL Barrow ,33.53, ,0.20085111118351767,0.19732365686257247,0.5335639241571939,0.5241931899915806,1.2048400687635352,1.1836800249800352,2.570055614821879,2.52491892760042,5.4176332450442874,5.322485880974857,18.34951639662501,18.027252404560816,30.831651109976853,30.29016921182399,39.03638288213016,38.35080510932001,,,,,,,,,,
88,2005-07-28,34,6.215,41.13,6.62,40.25,6.48, Holme Pierrepont,34.03, behind Vicky,0.21162324972377897,0.20709544861128382,0.5621802682602403,0.550152098163741,1.269458601681285,1.2422978049519018,2.7078940115123604,2.6499570620805377,5.708194225922403,5.586064128212418,19.333646041746245,18.919991567719094,32.48522830566491,31.790188166861476,41.13,40.25,,,,,,,,,,
89,2005-07-30,34,3.108,19.35,6.23,18.95,6.1, Wollaton Park,34.03, beat David & Vicky,0.2117651398255673,0.20738756587568474,0.5625572013977426,0.5509281119631638,1.2703097539551667,1.2440501207984704,2.7097096123852653,2.6536949433953887,5.7120214814853005,5.593943518043743,19.346608951107026,18.946679050308944,,,,,,,,,,,,,,
90,2005-08-05,34,4.0,24.5,6.12,24.02,6.0, Rushcliffe Country Park,34.05, beat David & Vicky,0.20360169074279375,0.19961275965885328,0.5408708791185382,0.5302742251602973,1.2213398951563788,1.1974116033329067,2.6052515487585985,2.5542098857625115,5.491825671342879,5.3842307194145285,18.60080604309872,18.23638208796862,,,,,,,,,,,,,,
91,2005-12-11,34,13.112,105.0,8.01,102.0,7.78, Turkey Trot - Keyworth,34.4, first 9 miles in about 63 minutes; then had to walk - hardest run since Equinox in 1998!,0.2499542443210957,0.2428126944833501,0.6640071178787395,0.6450354859393469,1.499393690883797,1.4565538711442598,3.198370699971056,3.106988679971883,6.742110689826326,6.549478955831288,22.835519691923626,22.18307627215438,38.36922787708406,37.27296422345308,48.57981380753501,47.191819127319725,74.62112799465834,72.48909576623953,99.67034484755256,96.82262070905107,105.0,102.0,,,,
92,2005-12-26,34,6.0,42.5,7.08,41.42,6.9, Barrow Boxing Day Handicap,34.44, Ellen ran about 52 minutes,0.22714667975783667,0.22137448177810812,0.6034184879372204,0.5880845593025804,1.3625785769678087,1.3279530507766268,2.9065291013818486,2.8326690677467337,6.126913595380048,5.97121790872098,20.75184797383084,20.224506895907613,34.86815253257095,33.98209124468444,44.14705355216956,43.02519901484384,,,,,,,,,,
93,2006-09-30,35,6.4,47.83,7.47,46.28,7.23, Two way street station cookie challenge,35.2, First run back in Alaska (and since doing in ankle twice in previous few months),0.23843793284998416,0.23071100841098197,0.6334138674648625,0.6128871793074188,1.4303111081537543,1.3839598177996186,3.051009996891228,2.952137626095046,6.431476850070408,6.223055584805739,21.783403301217078,21.077480760617323,36.601416410874585,35.41529482532461,46.34156308874551,44.83979802941966,,,,,,,,,,
94,2007-04-07,35,6.215,43.18,6.95,41.72,6.71, Spring Fling 10k,35.72, Patty Center to Goldhill out and back (Ellen did 47.33). We did first mile in 7.36; I was at 2 mile in 14.50; 5k in 22.55; then 4m in 27.55; 5m in 34.55. Just beat Steve Bainbridge.,0.22217096822447788,0.21465893456056548,0.5902004372350393,0.5702446095749385,1.3327309122440525,1.287668681306667,2.842860768711493,2.7467381026086963,5.992701839905892,5.7900769050688705,20.29727294146858,19.610982564105356,34.10435590174108,32.95122112599903,43.18,41.72,,,,,,,,,,
95,2007-04-14,35,3.108,19.48,6.27,18.88,6.08, Beet Beethoven,35.74, 9th out of about 500 runners,0.21318785135927912,0.2066214904344553,0.5663366554639807,0.5488930213121126,1.2788441347310928,1.2394546849960486,2.7279143798069754,2.6438923763221602,5.750396819603806,5.573279874441471,19.4765861688664,18.87669131766928,,,,,,,,,,,,,,
96,2007-05-01,35,1.865,10.77,5.77,10.45,5.6, Track time trial 3000m,35.79, 1st having taken on the lead after 3.5 laps,0.20495575696923876,0.19886607802493453,0.5444679759187175,0.5282906544429525,1.2294624952045794,1.1929325046321126,2.622577942860227,2.5446554784484094,5.52834941353755,5.364090192336806,,,,,,,,,,,,,,,,
97,2007-05-05,35,3.108,18.48,5.95,17.93,5.77, Chena River Run,35.8, 9th out of 980 runners,0.2022439164845728,0.1962247523034843,0.5372639318775341,0.5212739339049883,1.2131950518393528,1.177088056248896,2.5878777073322845,2.5108575374712045,5.455201910999914,5.292844711267774,18.476761416871206,17.926857803273847,,,,,,,,,,,,,,
98,2007-06-23,35,6.215,38.4,6.18,37.18,5.98, Midnight Sun Run,35.93, ,0.19757677581797015,0.19129959700292004,0.5248656042108735,0.5081901865770905,1.185198402736721,1.1475436618164399,2.5281577933886368,2.447836113494519,5.329313354617561,5.1599966282468985,18.05037704845747,17.476901527647104,30.329024238695172,29.36544586444496,38.4,37.18,,,,,,,,,,
